chr	pos	strand	M	Cov
1	55998	-	8	11
1	56015	+	2	3
1	56016	-	13	13
1	56024	+	4	4
1	56025	-	13	14
1	56042	+	4	4
1	56043	-	10	12
1	56075	+	6	6
1	56076	-	13	15
1	56093	+	8	8
1	56094	-	10	12
1	56120	+	8	8
1	56121	-	10	12
1	56147	+	7	7
1	56148	-	13	16
1	56156	+	7	7
1	56157	-	14	20
1	56201	+	8	9
1	56202	-	18	19
1	56211	+	11	12
1	56212	-	18	19
1	56240	+	11	12
1	56241	-	13	14
1	56258	+	9	10
1	56259	-	15	15
1	56267	+	10	10
1	56268	-	11	13
1	56404	+	10	11
1	56405	-	10	10
1	56429	+	9	9
1	56430	-	9	9
1	56439	+	10	10
1	56440	-	10	10
1	56458	+	8	8
1	56459	-	6	7
1	56519	+	9	9
1	56520	-	7	7
1	56541	+	8	8
1	56542	-	7	7
1	56673	+	3	11
1	56674	-	2	4
1	56706	-	3	9
1	58134	+	2	11
1	58263	+	4	6
1	58270	+	6	6
1	58271	-	2	2
1	62930	+	2	10
1	62931	-	3	5
1	62965	+	3	12
1	65399	+	6	8
1	65400	-	5	5
1	70673	+	5	5
1	70674	-	8	8
1	70683	+	4	4
1	70684	-	7	8
1	70691	+	4	4
1	70692	-	6	6
1	70720	+	4	4
1	70721	-	10	10
1	70788	+	6	7
1	70789	-	6	11
1	70834	+	8	8
1	70835	-	8	8
1	70865	+	9	9
1	70866	-	6	6
1	70876	+	10	10
1	70877	-	5	6
1	76838	+	8	10
1	76839	-	7	7
1	76856	+	9	10
1	76857	-	8	8
1	76943	+	4	5
1	76944	-	7	9
1	77000	+	9	9
1	77001	-	7	7
1	77036	+	13	13
1	77037	-	8	8
1	77038	+	13	13
1	77039	-	8	9
1	77059	+	12	12
1	77060	-	7	9
1	77220	+	7	7
1	77221	-	6	6
1	77222	+	7	7
1	77223	-	6	6
1	77229	+	8	8
1	77230	-	5	5
1	77241	+	9	9
1	77242	-	5	5
1	77352	+	6	6
1	77353	-	3	3
1	77368	+	7	7
1	77369	-	4	4
1	77371	+	6	7
1	77372	-	4	4
1	77378	+	4	5
1	77379	-	4	4
1	77391	+	7	7
1	77392	-	2	3
1	83249	-	3	5
1	83638	+	2	7
1	92671	+	6	6
1	92672	-	6	6
1	92865	+	5	6
1	92866	-	5	5
1	92875	+	6	7
1	92876	-	5	5
1	92889	+	4	5
1	92890	-	5	5
1	93220	+	13	14
1	93221	-	11	12
1	93325	+	6	6
1	93326	-	7	7
1	93531	+	8	9
1	93532	-	10	11
1	93535	+	10	10
1	93536	-	9	10
1	93798	+	8	8
1	93799	-	5	5
1	93807	+	9	9
1	93808	-	3	3
1	93831	+	8	9
1	93832	-	3	3
1	93834	+	10	10
1	93835	-	3	3
1	93981	+	4	5
1	93982	-	4	4
1	93991	+	5	5
1	93992	-	2	2
1	94025	+	7	7
1	94026	-	3	4
1	94181	+	7	7
1	94182	-	5	5
1	94410	+	12	12
1	94411	-	6	6
1	94415	+	11	11
1	94416	-	7	7
1	94457	+	9	9
1	94458	-	6	6
1	94609	+	6	6
1	94610	-	3	3
1	94612	+	6	6
1	94613	-	3	3
1	94621	+	6	6
1	94622	-	3	3
1	94633	+	5	5
1	94634	-	2	3
1	94711	+	8	9
1	94712	-	5	5
1	94778	+	5	5
1	94779	-	7	7
1	94800	+	5	6
1	94801	-	7	7
1	94991	+	7	7
1	94992	-	4	6
1	95014	+	8	8
1	95015	-	4	5
1	95019	+	5	7
1	95020	-	4	4
1	95240	+	12	13
1	95241	-	7	7
1	95247	+	12	12
1	95248	-	9	9
1	95256	+	13	13
1	95257	-	10	10
1	95263	+	11	12
1	95264	-	10	10
1	95274	+	11	14
1	95275	-	11	11
1	95392	-	2	6
1	98213	+	6	6
1	98214	-	7	8
1	98231	+	8	11
1	98232	-	9	9
1	98567	+	7	7
1	98568	-	7	7
1	98573	+	7	7
1	98574	-	9	9
1	101184	+	4	4
1	101185	-	7	7
1	101193	+	3	3
1	101194	-	6	8
1	110702	+	8	9
1	110703	-	5	5
1	110750	+	12	12
1	110751	-	2	2
1	110853	+	9	9
1	110854	-	2	2
1	110871	+	8	8
1	110872	-	2	2
1	110879	+	6	7
1	110880	-	2	2
1	110955	+	7	8
1	110956	-	1	1
1	110987	+	8	8
1	110988	-	1	1
1	111003	+	6	6
1	111004	-	1	1
1	111005	+	7	7
1	111021	+	7	7
1	111030	+	6	6
1	111031	-	1	1
1	111032	+	6	6
1	111033	-	1	1
1	113059	+	3	6
1	113060	-	3	8
1	113062	+	3	6
1	113063	-	4	8
1	120858	+	2	9
1	121770	+	6	7
1	121771	-	8	9
1	121780	+	7	7
1	121781	-	6	9
1	121790	+	9	9
1	121791	-	8	9
1	121826	+	11	11
1	121827	-	8	8
1	121829	+	11	11
1	121830	-	6	6
1	121934	+	7	7
1	121935	-	5	5
1	121947	+	6	6
1	121948	-	2	2
1	121964	+	5	6
1	121965	-	5	5
1	122139	+	10	10
1	122196	+	5	5
1	122197	-	3	3
1	122199	+	6	6
1	122200	-	3	3
1	122305	+	3	3
1	122306	-	5	5
1	122315	+	4	4
1	122316	-	4	4
1	122403	+	3	3
1	122404	-	7	7
1	122712	+	4	4
1	122713	-	9	9
1	122814	+	9	11
1	122815	-	9	9
1	122921	+	8	8
1	122922	-	5	5
1	122934	+	11	11
1	122935	-	4	6
1	122940	+	11	11
1	122941	-	6	6
1	122943	+	11	11
1	122944	-	6	6
1	122953	+	12	13
1	122954	-	5	5
1	122958	+	13	13
1	122959	-	4	4
1	123077	+	8	8
1	123078	-	7	8
1	123113	+	5	5
1	123114	-	11	11
1	123158	+	6	6
1	123159	-	11	11
1	123169	+	6	6
1	123170	-	12	12
1	123172	+	8	8
1	123173	-	13	13
1	123187	+	6	6
1	123188	-	12	12
1	123210	+	5	5
1	123211	-	9	10
1	123222	+	4	4
1	123223	-	11	11
1	123263	+	2	2
1	123264	-	8	8
1	123273	-	6	8
1	123275	+	1	1
1	123276	-	9	9
1	123365	+	4	4
1	123366	-	9	9
1	123377	+	2	3
1	123378	-	5	8
1	123610	+	5	6
1	123611	-	10	10
1	123628	+	5	6
1	123629	-	8	9
1	123652	+	5	6
1	123653	-	12	12
1	123661	+	4	5
1	123662	-	10	11
1	123810	+	6	7
1	123811	-	7	8
1	123812	+	5	7
1	123813	-	7	7
1	123835	+	6	7
1	123836	-	6	6
1	123837	+	7	7
1	123838	-	6	6
1	123998	+	7	7
1	123999	-	7	7
1	124025	+	6	6
1	124026	-	7	8
1	124191	+	6	6
1	124192	-	4	4
1	124198	+	6	6
1	124199	-	5	5
1	124222	+	6	6
1	124223	-	5	5
1	124378	+	4	5
1	124379	-	3	3
1	124382	+	5	6
1	124463	+	8	8
1	124464	-	3	3
1	124465	+	8	8
1	124466	-	3	3
1	124766	+	6	6
1	124767	-	6	6
1	124790	+	7	7
1	124791	-	5	5
1	124802	+	6	6
1	124803	-	4	5
1	125304	+	3	3
1	125305	-	8	10
1	125344	+	8	8
1	125345	-	9	9
1	125362	+	8	8
1	125363	-	10	10
1	125404	+	9	9
1	125405	-	6	6
1	125431	+	5	5
1	125432	-	10	10
1	125568	+	6	6
1	125569	-	11	11
1	125619	+	4	4
1	125620	-	7	7
1	125718	+	13	14
1	125719	-	10	10
1	125757	+	11	13
1	125758	-	7	7
1	125763	+	12	12
1	125764	-	6	6
1	125799	+	11	11
1	125800	-	6	6
1	125806	+	8	8
1	125807	-	5	5
1	125941	+	12	13
1	125942	-	9	10
1	125979	+	10	11
1	125980	-	12	13
1	126219	+	6	6
1	126220	-	4	4
1	126224	+	5	6
1	126225	-	4	4
1	126234	+	6	6
1	126235	-	5	5
1	126249	+	4	4
1	126250	-	6	6
1	126252	+	2	3
1	126253	-	5	6
1	126353	+	2	2
1	126354	-	8	11
1	126505	+	8	8
1	126506	-	6	6
1	126527	+	10	10
1	126528	-	7	7
1	126980	+	4	5
1	126981	-	12	13
1	127026	+	6	6
1	127027	-	12	12
1	127075	+	9	9
1	127076	-	12	13
1	127183	+	2	2
1	127184	-	5	6
1	127186	-	5	6
1	127269	+	3	4
1	127270	-	9	9
1	127278	+	2	2
1	127279	-	9	9
1	127284	+	2	3
1	127285	-	8	9
1	127372	+	2	3
1	127373	-	2	2
1	127378	+	3	3
1	127379	-	2	2
1	127393	+	2	2
1	127394	-	4	4
1	127396	+	2	2
1	127397	-	3	4
1	127405	+	2	2
1	127406	-	3	5
1	128018	+	7	9
1	133142	+	5	6
1	133143	-	6	6
1	133169	+	5	5
1	133170	-	6	7
1	133176	+	5	7
1	133177	-	4	5
1	133178	+	5	7
1	133179	-	3	5
1	134486	-	2	10
1	134687	+	6	6
1	134688	-	7	7
1	134689	+	6	6
1	134690	-	7	7
1	134700	+	5	7
1	134701	-	5	7
1	134751	+	6	6
1	134752	-	5	5
1	134762	+	7	8
1	134763	-	5	5
1	134817	+	9	9
1	134818	-	5	5
1	134823	+	11	11
1	134824	-	6	6
1	134857	+	12	13
1	134858	-	6	6
1	134920	+	3	4
1	134921	-	6	6
1	137008	-	2	8
1	137015	+	4	10
1	137016	-	4	8
1	137022	+	9	9
1	137023	-	7	8
1	137064	+	6	6
1	137065	-	10	10
1	137114	+	8	8
1	137115	-	4	6
1	137148	+	11	11
1	137149	-	6	6
1	137178	+	14	15
1	137179	-	6	7
1	137214	+	13	13
1	137215	-	7	7
1	137229	+	12	12
1	137230	-	5	5
1	137233	+	10	11
1	137234	-	5	5
1	137242	+	10	10
1	137243	-	5	5
1	137268	+	9	9
1	137269	-	3	3
1	137375	+	9	9
1	137376	-	2	2
1	137379	+	9	9
1	137380	-	2	2
1	137400	+	5	6
1	137401	-	4	4
1	137435	+	6	6
1	137436	-	3	3
1	137445	+	7	7
1	137446	-	3	3
1	137484	+	9	9
1	137646	+	15	15
1	137647	-	1	1
1	137649	+	15	15
1	137650	-	1	1
1	137655	+	13	14
1	137656	-	2	2
1	138601	+	2	4
1	138607	+	5	5
1	138614	+	4	5
1	138615	-	2	3
1	138624	+	6	6
1	138625	-	3	4
1	138632	+	7	7
1	138633	-	3	4
1	138637	+	6	7
1	138648	+	7	10
1	138649	-	1	1
1	138695	+	5	8
1	147347	+	2	6
1	147348	-	4	11
1	148354	+	2	7
1	151397	+	3	7
1	154098	+	5	7
1	154099	-	5	5
1	154108	+	10	10
1	154109	-	7	7
1	154110	+	7	9
1	154111	-	6	7
1	154119	+	7	8
1	154120	-	6	6
1	154386	+	3	13
1	160259	+	5	5
1	160260	-	12	12
1	160269	+	5	6
1	160270	-	11	11
1	160279	+	6	6
1	160280	-	11	12
1	160428	+	9	9
1	160429	-	10	11
1	160607	+	3	3
1	160608	-	4	5
1	160706	+	4	4
1	160707	-	7	7
1	160732	+	3	3
1	160733	-	6	6
1	160793	+	1	1
1	160794	-	6	6
1	160869	+	8	9
1	160870	-	9	9
1	160902	+	10	11
1	160903	-	9	9
1	160910	+	10	10
1	160911	-	8	9
1	160927	+	12	12
1	160928	-	7	7
1	160974	+	10	10
1	160975	-	3	3
1	160998	+	9	9
1	160999	-	3	3
1	161000	+	10	10
1	161001	-	3	3
1	161017	+	8	8
1	161018	-	3	3
1	161030	+	4	4
1	161031	-	4	4
1	161041	+	3	3
1	161042	-	4	5
1	161043	+	3	3
1	161044	-	4	5
1	161075	+	5	5
1	161076	-	4	5
1	161094	+	4	4
1	161095	-	5	5
1	161209	+	5	5
1	161210	-	7	8
1	161214	+	5	5
1	161215	-	8	8
1	161271	+	4	4
1	161272	-	8	8
1	161385	+	7	7
1	161386	-	7	7
1	161390	+	7	7
1	161391	-	6	6
1	161410	+	7	7
1	161411	-	7	7
1	161413	+	8	8
1	161414	-	6	6
1	161499	+	6	6
1	161500	-	9	9
1	161543	+	4	5
1	161544	-	8	8
1	161556	+	5	5
1	161557	-	8	8
1	161589	+	2	3
1	161590	-	7	7
1	161595	+	4	4
1	161596	-	7	7
1	161677	+	11	12
1	161678	-	5	5
1	161682	+	11	11
1	161683	-	5	5
1	161790	+	9	9
1	161791	-	5	5
1	161792	+	6	9
1	161793	-	4	4
1	164722	+	4	4
1	164723	-	2	2
1	164733	+	4	4
1	164734	-	4	4
1	165075	+	6	6
1	165076	-	5	6
1	165091	+	7	7
1	165092	-	5	5
1	165139	+	7	8
1	165140	-	8	8
1	165141	+	7	8
1	165142	-	7	7
1	165145	+	7	8
1	165146	-	7	8
1	165358	+	5	6
1	165359	-	5	5
1	165369	+	3	4
1	165370	-	5	5
1	165521	+	4	5
1	165522	-	7	7
1	165535	+	2	2
1	165536	-	7	7
1	165540	+	2	2
1	165541	-	7	7
1	165581	+	1	1
1	165582	-	6	8
1	165603	+	1	1
1	165604	-	11	11
1	165608	+	1	1
1	165609	-	12	12
1	165624	+	1	1
1	165625	-	15	15
1	165977	+	1	1
1	165978	-	6	7
1	165989	+	1	1
1	165990	-	5	6
1	165994	+	1	1
1	165995	-	5	6
1	166011	+	1	1
1	166012	-	6	7
1	166020	+	3	3
1	166021	-	4	5
1	166032	+	4	4
1	166033	-	4	4
1	168042	+	2	7
1	173023	-	2	8
1	188561	+	8	8
1	188562	-	6	6
1	188728	+	11	11
1	188729	-	1	1
1	188851	+	9	9
1	188852	-	4	6
1	188869	+	10	10
1	188870	-	6	6
1	188888	+	8	8
1	188889	-	5	5
1	188899	+	8	8
1	188900	-	3	3
1	189192	+	11	11
1	189193	-	5	5
1	189204	+	10	11
1	189205	-	6	6
1	189214	+	10	10
1	189215	-	6	6
1	189231	+	10	10
1	189232	-	6	6
1	189238	+	8	8
1	189239	-	4	5
1	189253	+	7	7
1	189254	-	5	5
1	191420	+	6	8
1	191421	-	11	11
1	191443	+	12	12
1	191444	-	10	10
1	193381	+	8	8
1	193382	-	6	6
1	193393	+	9	9
1	193394	-	6	6
1	193432	+	8	8
1	193433	-	5	6
1	193494	+	7	7
1	193495	-	8	8
1	193508	+	7	7
1	193509	-	7	7
1	193515	+	6	6
1	193516	-	7	7
1	193524	+	5	5
1	193525	-	7	7
1	193526	+	5	5
1	193527	-	6	7
1	193587	+	9	10
1	193588	-	6	6
1	193607	+	10	11
1	193608	-	6	6
1	193639	+	10	10
1	193640	-	3	3
1	193656	+	9	10
1	193657	-	2	2
1	193665	+	11	13
1	193666	-	6	6
1	193693	+	10	11
1	193694	-	5	6
1	193852	+	5	5
1	193853	-	9	9
1	197160	+	6	6
1	197161	-	9	9
1	197166	+	6	6
1	197167	-	8	9
1	197201	+	6	6
1	197202	-	7	7
1	197229	+	7	7
1	197230	-	3	3
1	197236	+	8	8
1	197237	-	2	2
1	197249	+	7	7
1	197250	-	2	2
1	197263	+	6	6
1	197264	-	4	4
1	197269	+	7	7
1	197270	-	3	4
1	197320	+	5	5
1	197321	-	4	4
1	197350	+	3	3
1	197351	-	6	6
1	197362	+	5	5
1	197363	-	6	6
1	197373	+	4	4
1	197374	-	4	4
1	197390	+	6	6
1	197391	-	4	4
1	197543	+	8	8
1	197544	-	4	4
1	197792	+	10	10
1	197793	-	5	6
1	197801	+	10	11
1	197802	-	6	6
1	197813	+	10	10
1	197814	-	7	7
1	200955	+	4	4
1	200956	-	2	3
1	201348	+	7	10
1	201349	-	5	8
1	213304	+	6	10
1	213305	-	5	9
1	213332	+	5	9
1	213333	-	4	8
1	213389	+	6	7
1	213390	-	7	9
1	213508	+	3	3
1	213509	-	6	7
1	213560	+	3	3
1	213561	-	7	9
1	213577	+	3	5
1	213578	-	7	10
1	213598	+	6	7
1	213599	-	6	7
1	213606	+	7	8
1	213607	-	8	8
1	213611	+	8	8
1	213612	-	11	11
1	213614	+	7	8
1	213615	-	12	12
1	213640	+	8	8
1	213641	-	10	11
1	213680	+	6	7
1	213681	-	10	14
1	213730	+	6	7
1	213731	-	17	19
1	214949	+	13	16
1	214950	-	4	9
1	220573	-	1	1
1	222120	+	2	4
1	222121	-	5	5
1	222131	+	2	3
1	222132	-	3	3
1	222140	-	3	4
1	230891	+	2	9
1	233602	+	7	7
1	233603	-	5	7
1	233613	+	5	6
1	233614	-	10	10
1	233626	+	3	4
1	233627	-	11	11
1	233633	+	3	4
1	233634	-	9	11
1	233951	+	6	6
1	233952	-	16	17
1	233982	+	7	8
1	233983	-	11	15
1	234018	+	10	11
1	234019	-	12	12
1	234026	+	10	11
1	234027	-	9	9
1	234136	+	7	7
1	234137	-	9	10
1	234144	+	6	7
1	234145	-	9	9
1	234221	+	4	4
1	234222	-	5	5
1	234256	+	4	4
1	234257	-	4	5
1	234333	+	7	8
1	234334	-	6	8
1	234361	+	8	9
1	234362	-	7	8
1	234370	+	9	11
1	234371	-	8	8
1	234384	+	10	12
1	234385	-	6	6
1	234417	+	9	12
1	234418	-	5	5
1	234429	+	9	10
1	234430	-	5	5
1	234539	+	11	11
1	234540	-	5	5
1	234547	+	11	13
1	234548	-	7	7
1	234617	+	12	12
1	234618	-	7	7
1	234628	+	12	12
1	234629	-	8	8
1	234948	+	5	5
1	234949	-	7	8
1	234950	+	6	6
1	234951	-	6	7
1	234967	+	4	6
1	234968	-	7	7
1	235188	+	5	5
1	235189	-	5	5
1	235190	+	5	5
1	235191	-	5	5
1	235342	+	6	6
1	235343	-	10	10
1	235345	+	5	5
1	235346	-	9	9
1	235375	+	6	8
1	235376	-	9	9
1	235556	+	7	7
1	235557	-	8	9
1	235588	+	2	9
1	236051	+	3	3
1	236052	-	6	7
1	236121	+	4	5
1	236122	-	6	8
