chr	pos	strand	M	Cov
1	29387	+	5	6
1	29392	+	4	7
1	29397	+	7	8
1	29398	-	3	3
1	29427	+	7	7
1	29428	-	3	3
1	29434	+	6	7
1	29435	-	3	3
1	29437	+	6	9
1	29463	+	10	11
1	29464	-	3	3
1	29470	+	10	11
1	29471	-	3	3
1	29494	+	14	14
1	29495	-	4	5
1	29506	+	11	12
1	29507	-	5	5
1	29562	+	10	11
1	29563	-	5	5
1	29567	+	9	10
1	29568	-	5	5
1	29626	+	8	8
1	29627	-	3	3
1	29629	+	8	8
1	29630	-	2	3
1	29704	+	7	8
1	29705	-	5	6
1	29755	+	4	7
1	29756	-	2	5
1	29887	+	3	3
1	29888	-	3	3
1	29889	+	4	4
1	29890	-	3	3
1	29951	+	3	3
1	29966	+	3	3
1	29967	-	3	3
1	29976	+	4	4
1	29977	-	3	4
1	29986	+	6	6
1	29987	-	5	5
1	29999	+	4	4
1	30000	-	5	5
1	30001	+	4	4
1	30002	-	5	5
1	30006	+	4	4
1	30007	-	6	6
1	30035	+	2	4
1	30036	-	7	7
1	30040	+	4	4
1	30041	-	6	7
1	30049	+	2	3
1	30055	+	4	4
1	30056	-	8	8
1	30175	+	9	9
1	30176	-	7	8
1	30183	+	9	9
1	30184	-	7	8
1	30189	+	8	11
1	30190	-	6	8
1	30464	+	8	10
1	30465	-	2	3
1	30469	+	10	11
1	30470	-	3	4
1	30484	+	9	11
1	30485	-	2	3
1	30521	+	2	11
1	30542	+	8	10
1	30543	-	3	3
1	30561	+	8	9
1	30562	-	5	5
1	30564	+	10	10
1	30565	-	4	4
1	30584	+	6	7
1	30585	-	4	4
1	30593	+	6	7
1	30594	-	4	4
1	30623	+	8	9
1	30624	-	4	5
1	30630	+	9	9
1	30631	-	4	4
1	30690	+	12	12
1	30691	-	3	4
1	30698	+	10	12
1	30699	-	4	4
1	30714	+	11	12
1	30715	-	3	3
1	30752	+	5	14
1	30879	-	2	4
1	31698	+	3	6
1	31699	-	3	3
1	31706	+	4	6
1	31707	-	3	3
1	31709	+	5	6
1	31710	-	2	2
1	31969	+	6	9
1	31970	-	3	5
1	31983	+	6	8
1	31984	-	5	5
1	32136	+	2	5
1	32137	-	2	2
1	34567	+	2	7
1	34568	-	2	13
1	35020	+	3	3
1	35021	-	2	3
1	35027	+	4	4
1	35028	-	3	3
1	35042	+	5	5
1	35043	-	2	3
1	35050	+	5	5
1	35051	-	3	3
1	35230	+	3	5
1	35231	-	2	3
1	35423	+	4	4
1	35424	-	2	4
1	35425	+	3	4
1	35426	-	2	4
1	35883	+	6	6
1	35884	-	3	3
1	35892	+	5	7
1	35893	-	2	3
1	35900	+	5	5
1	35901	-	3	3
1	36090	+	6	6
1	36091	-	8	8
1	36099	+	6	6
1	36100	-	7	7
1	42545	+	3	9
1	44726	+	8	9
1	44727	-	10	11
1	47947	-	2	9
1	47963	-	2	8
1	55841	+	8	9
1	55842	-	7	8
1	55919	+	2	2
1	55920	-	7	7
1	55921	+	2	2
1	55922	-	6	7
1	55937	+	2	2
1	55938	-	8	8
1	55997	+	2	2
1	55998	-	8	11
1	56015	+	1	1
1	56016	-	10	11
1	56025	-	10	12
1	56043	-	9	12
1	56076	-	10	13
1	56094	-	9	12
1	56120	+	1	1
1	56121	-	10	12
1	56147	+	2	2
1	56148	-	15	15
1	56156	+	3	3
1	56157	-	11	13
1	56201	+	7	7
1	56202	-	15	15
1	56211	+	6	6
1	56212	-	13	16
1	56240	+	4	6
1	56241	-	13	16
1	56258	+	7	8
1	56259	-	17	18
1	56267	+	7	7
1	56268	-	18	18
1	56404	+	3	4
1	56405	-	4	6
1	56429	+	3	4
1	56430	-	10	10
1	56439	+	3	4
1	56440	-	7	7
1	56458	+	3	4
1	56459	-	10	11
1	56520	-	8	9
1	56542	-	8	10
1	65144	+	3	5
1	70683	+	2	4
1	70684	-	7	8
1	70691	+	2	3
1	70692	-	6	7
1	70721	-	3	6
1	70788	+	3	5
1	70789	-	4	7
1	70834	+	3	4
1	70835	-	3	6
1	70865	+	3	4
1	70876	+	5	6
1	71872	+	3	5
1	71879	+	4	6
1	71897	+	2	10
1	71898	-	2	5
1	76375	-	1	1
1	76838	+	3	5
1	76839	-	2	4
1	76856	+	4	5
1	76943	+	6	8
1	76944	-	4	4
1	77000	+	4	7
1	77001	-	4	7
1	77036	+	3	4
1	77037	-	8	9
1	77038	+	3	4
1	77039	-	6	8
1	77059	+	3	4
1	77060	-	4	5
1	77220	+	5	5
1	77222	+	5	5
1	77229	+	6	6
1	77241	+	6	6
1	77352	+	4	4
1	77353	-	2	3
1	77368	+	3	3
1	77369	-	3	4
1	77371	+	3	3
1	77372	-	5	5
1	77378	+	1	1
1	77379	-	3	5
1	77391	+	3	3
1	77392	-	3	6
1	92671	+	9	10
1	92672	-	2	3
1	92865	+	5	5
1	92866	-	6	7
1	92875	+	6	6
1	92876	-	5	6
1	92889	+	5	7
1	92890	-	5	6
1	93220	+	4	5
1	93221	-	5	6
1	93326	-	4	8
1	93531	+	8	9
1	93532	-	4	4
1	93535	+	7	9
1	93536	-	3	3
1	93798	+	6	9
1	93799	-	3	4
1	93807	+	6	9
1	93808	-	2	3
1	93831	+	5	8
1	93834	+	7	9
1	93835	-	4	5
1	93981	+	7	8
1	93982	-	3	4
1	93991	+	8	9
1	94025	+	9	11
1	94152	-	2	4
1	94181	+	3	5
1	94182	-	2	3
1	94410	+	4	7
1	94411	-	3	5
1	94415	+	5	6
1	94416	-	5	5
1	94458	-	3	6
1	94609	+	4	4
1	94610	-	3	4
1	94612	+	3	3
1	94613	-	4	5
1	94621	+	3	3
1	94622	-	2	5
1	94633	+	3	3
1	94634	-	3	5
1	94711	+	2	3
1	94778	+	3	8
1	94779	-	4	8
1	94800	+	3	8
1	94801	-	6	7
1	94991	+	2	4
1	95014	+	2	5
1	95257	-	2	4
1	98032	-	4	10
1	98038	+	2	4
1	98039	-	2	9
1	98213	+	2	6
1	98214	-	1	1
1	98231	+	6	7
1	98232	-	2	3
1	98567	+	4	4
1	98568	-	4	5
1	98573	+	5	5
1	98574	-	3	5
1	101046	+	2	5
1	101047	-	2	3
1	101050	-	2	2
1	101184	+	3	7
1	101193	+	5	6
1	101194	-	2	3
1	110543	+	3	9
1	110544	-	2	5
1	110633	+	2	6
1	110703	-	2	4
1	110750	+	7	7
1	110751	-	2	2
1	110851	+	6	6
1	110852	-	2	2
1	110853	+	6	6
1	110854	-	2	2
1	110871	+	7	7
1	110872	-	2	2
1	110879	+	6	6
1	110880	-	2	2
1	110943	+	4	4
1	110944	-	1	1
1	110955	+	3	3
1	110956	-	1	1
1	110987	+	4	5
1	110988	-	1	1
1	111003	+	4	5
1	111004	-	1	1
1	111005	+	4	5
1	111006	-	1	1
1	111021	+	6	6
1	111022	-	2	2
1	111030	+	4	6
1	111031	-	2	3
1	111032	+	6	6
1	111033	-	3	3
1	111173	+	4	5
1	121756	+	2	2
1	121757	-	8	8
1	121770	+	2	2
1	121771	-	7	9
1	121780	+	1	1
1	121781	-	9	10
1	121790	+	2	2
1	121791	-	8	10
1	121826	+	1	1
1	121827	-	8	8
1	121829	+	1	1
1	121830	-	7	8
1	121934	+	7	7
1	121935	-	6	6
1	121947	+	8	8
1	121948	-	7	7
1	121964	+	6	7
1	121965	-	5	5
1	122004	+	5	8
1	122005	-	2	5
1	122139	+	3	3
1	122168	+	4	4
1	122196	+	2	2
1	122305	+	6	6
1	122315	+	6	7
1	122316	-	2	2
1	122325	+	4	6
1	122326	-	2	2
1	122403	+	2	4
1	122404	-	3	4
1	122712	+	3	5
1	122713	-	8	9
1	122814	+	3	3
1	122815	-	7	7
1	122922	-	2	2
1	122934	+	2	2
1	122935	-	2	2
1	122940	+	2	2
1	122943	+	2	2
1	122944	-	3	3
1	122953	+	3	3
1	122954	-	2	3
1	122958	+	3	3
1	122959	-	3	3
1	123077	+	2	2
1	123078	-	9	9
1	123113	+	3	3
1	123114	-	9	9
1	123158	+	2	2
1	123159	-	3	3
1	123169	+	2	2
1	123170	-	3	3
1	123172	+	2	3
1	123173	-	3	3
1	123187	+	2	3
1	123188	-	5	5
1	123210	+	2	3
1	123211	-	4	4
1	123223	-	5	6
1	123264	-	5	5
1	123272	+	1	1
1	123273	-	4	4
1	123275	+	3	3
1	123276	-	3	3
1	123447	+	4	4
1	123448	-	6	8
1	123610	+	9	12
1	123611	-	7	7
1	123628	+	7	7
1	123629	-	6	6
1	123652	+	4	6
1	123653	-	6	7
1	123661	+	5	6
1	123662	-	5	7
1	123810	+	11	12
1	123811	-	4	4
1	123812	+	11	12
1	123813	-	3	3
1	123835	+	11	12
1	123836	-	4	4
1	123837	+	11	12
1	123838	-	4	4
1	123998	+	6	6
1	123999	-	3	4
1	124025	+	3	3
1	124026	-	5	5
1	124191	+	3	3
1	124192	-	6	8
1	124198	+	3	3
1	124199	-	7	8
1	124222	+	3	3
1	124223	-	9	10
1	124353	+	6	6
1	124354	-	4	5
1	124378	+	5	7
1	124379	-	6	7
1	124382	+	6	7
1	124383	-	6	7
1	124463	+	2	2
1	124464	-	4	4
1	124465	+	2	2
1	124466	-	3	3
1	124766	+	5	5
1	124767	-	1	1
1	124790	+	7	7
1	124791	-	1	1
1	124802	+	5	7
1	124803	-	1	1
1	125304	+	1	1
1	125305	-	5	7
1	125344	+	2	2
1	125345	-	8	9
1	125404	+	3	3
1	125405	-	9	10
1	125431	+	3	3
1	125432	-	10	11
1	125568	+	3	7
1	125619	+	3	4
1	125620	-	3	3
1	125718	+	5	6
1	125719	-	6	7
1	125757	+	5	5
1	125758	-	7	7
1	125763	+	5	5
1	125764	-	9	9
1	125799	+	6	6
1	125800	-	6	6
1	125806	+	6	6
1	125807	-	5	5
1	125941	+	5	8
1	125942	-	3	4
1	125979	+	6	6
1	125980	-	8	8
1	126219	+	5	5
1	126224	+	5	5
1	126225	-	2	3
1	126234	+	4	4
1	126235	-	2	4
1	126249	+	3	4
1	126250	-	3	4
1	126252	+	3	4
1	126253	-	3	4
1	126354	-	4	4
1	126506	-	5	9
1	126527	+	3	3
1	126528	-	7	8
1	126981	-	4	4
1	127026	+	6	6
1	127027	-	7	8
1	127075	+	4	5
1	127076	-	8	9
1	127101	+	3	3
1	127102	-	11	12
1	127116	+	3	3
1	127117	-	13	14
1	127183	+	3	3
1	127184	-	6	6
1	127185	+	3	3
1	127186	-	6	6
1	127269	+	3	3
1	127270	-	8	9
1	127278	+	3	3
1	127279	-	8	8
1	127284	+	3	3
1	127285	-	5	8
1	127373	-	2	2
1	127378	+	2	2
1	127379	-	2	3
1	127393	+	2	2
1	127397	-	3	3
1	127406	-	4	4
1	132550	+	2	4
1	133170	-	5	6
1	133176	+	2	2
1	133177	-	4	6
1	133178	+	2	2
1	134687	+	7	7
1	134688	-	4	5
1	134689	+	6	7
1	134690	-	5	5
1	134700	+	5	5
1	134701	-	3	5
1	134751	+	6	7
1	134752	-	2	3
1	134758	+	3	6
1	134759	-	2	2
1	134762	+	3	6
1	134763	-	2	3
1	134773	+	3	4
1	134817	+	4	4
1	134818	-	2	3
1	134823	+	2	3
1	134824	-	2	3
1	134857	+	4	4
1	134858	-	2	3
1	136852	+	2	5
1	136853	-	3	8
1	137007	+	1	1
1	137015	+	1	1
1	137016	-	3	3
1	137022	+	1	1
1	137023	-	3	3
1	137064	+	1	1
1	137065	-	4	4
1	137114	+	1	1
1	137115	-	2	3
1	137136	+	2	2
1	137137	-	2	3
1	137148	+	2	2
1	137149	-	3	3
1	137178	+	5	6
1	137179	-	3	3
1	137214	+	7	7
1	137215	-	3	3
1	137229	+	5	7
1	137230	-	3	3
1	137233	+	4	6
1	137234	-	3	3
1	137242	+	3	8
1	137375	+	3	3
1	137376	-	3	3
1	137379	+	3	3
1	137380	-	2	2
1	137400	+	2	3
1	137401	-	1	1
1	137435	+	4	4
1	137436	-	3	3
1	137445	+	5	6
1	137446	-	3	3
1	137484	+	7	10
1	137485	-	2	2
1	137646	+	5	6
1	137649	+	5	6
1	137655	+	5	6
1	142748	+	2	7
1	142749	-	2	5
1	144067	+	2	7
1	148683	+	2	3
1	148684	-	2	5
1	154108	+	6	8
1	154110	+	2	8
1	160245	+	1	1
1	160259	+	1	1
1	160260	-	3	3
1	160269	+	1	1
1	160270	-	3	4
1	160428	+	3	4
1	160429	-	7	7
1	160607	+	2	3
1	160608	-	3	3
1	160706	+	2	3
1	160707	-	8	8
1	160732	+	4	4
1	160733	-	7	7
1	160793	+	2	2
1	160794	-	2	2
1	160869	+	6	7
1	160870	-	2	2
1	160902	+	5	5
1	160903	-	4	4
1	160910	+	5	5
1	160911	-	4	5
1	160927	+	4	5
1	160928	-	8	8
1	160974	+	5	6
1	160975	-	6	6
1	160998	+	7	7
1	160999	-	10	10
1	161000	+	8	8
1	161001	-	10	10
1	161017	+	6	6
1	161018	-	8	8
1	161030	+	6	7
1	161031	-	6	7
1	161041	+	6	6
1	161042	-	6	6
1	161043	+	6	6
1	161044	-	6	6
1	161075	+	4	5
1	161076	-	4	5
1	161094	+	6	6
1	161095	-	5	5
1	161210	-	6	7
1	161214	+	1	1
1	161215	-	7	7
1	161385	+	2	2
1	161386	-	6	6
1	161390	+	2	2
1	161391	-	3	5
1	161410	+	3	3
1	161411	-	6	7
1	161413	+	2	3
1	161414	-	2	5
1	161543	+	1	1
1	161544	-	2	2
1	161556	+	2	2
1	161557	-	2	2
1	161589	+	3	3
1	161590	-	4	4
1	161595	+	4	4
1	161596	-	3	4
1	161682	+	4	4
1	161683	-	1	1
1	161790	+	4	4
1	161791	-	4	4
1	161792	+	2	4
1	164723	-	4	4
1	164734	-	4	4
1	165075	+	3	4
1	165076	-	6	10
1	165091	+	3	4
1	165092	-	6	9
1	165139	+	4	7
1	165140	-	5	7
1	165141	+	4	7
1	165142	-	7	7
1	165145	+	7	8
1	165146	-	5	5
1	165358	+	3	3
1	165359	-	4	4
1	165369	+	4	4
1	165370	-	3	3
1	165521	+	4	4
1	165522	-	4	5
1	165535	+	4	4
1	165536	-	7	7
1	165540	+	4	4
1	165541	-	6	6
1	165581	+	1	1
1	165582	-	8	9
1	165604	-	9	9
1	165608	+	1	1
1	165609	-	8	9
1	165625	-	9	10
1	165772	-	4	6
1	165775	-	3	5
1	165782	-	2	4
1	165977	+	2	4
1	165989	+	4	4
1	165990	-	2	2
1	165994	+	4	4
1	165995	-	2	2
1	166011	+	3	4
1	166020	+	4	6
1	166021	-	2	2
1	166032	+	5	5
1	166052	+	2	6
1	177660	-	3	4
1	188561	+	3	5
1	188728	+	5	5
1	188729	-	4	4
1	188851	+	2	7
1	188852	-	2	2
1	188869	+	5	6
1	188870	-	4	4
1	188888	+	6	6
1	188889	-	3	4
1	188899	+	5	6
1	188900	-	3	4
1	189192	+	5	6
1	189193	-	2	2
1	189204	+	6	6
1	189205	-	2	2
1	189214	+	4	6
1	189215	-	2	2
1	189231	+	8	8
1	189232	-	4	4
1	189238	+	6	8
1	189239	-	2	4
1	189253	+	8	8
1	189254	-	5	5
1	193381	+	10	11
1	193382	-	3	6
1	193393	+	10	13
1	193394	-	3	7
1	193432	+	5	8
1	193433	-	6	7
1	193494	+	4	6
1	193495	-	6	6
1	193508	+	6	6
1	193509	-	5	6
1	193515	+	7	8
1	193516	-	6	6
1	193524	+	7	8
1	193525	-	4	4
1	193526	+	8	10
1	193527	-	4	4
1	193587	+	9	9
1	193588	-	5	5
1	193607	+	6	8
1	193608	-	5	5
1	193639	+	6	8
1	193640	-	3	6
1	193656	+	4	7
1	193657	-	5	5
1	193665	+	4	6
1	193666	-	2	4
1	193693	+	4	11
1	193694	-	7	9
1	193852	+	5	8
1	197201	+	6	9
1	197202	-	4	4
1	197229	+	9	9
1	197230	-	3	3
1	197236	+	6	8
1	197237	-	2	2
1	197249	+	7	8
1	197250	-	1	1
1	197263	+	5	5
1	197264	-	1	1
1	197269	+	3	5
1	197288	+	2	3
1	197305	+	2	3
1	197320	+	5	5
1	197350	+	4	5
1	197351	-	1	1
1	197362	+	7	7
1	197363	-	1	1
1	197373	+	8	9
1	197374	-	1	1
1	197390	+	9	10
1	197506	-	4	5
1	197599	-	1	1
1	197801	+	3	5
1	197838	-	2	4
1	200956	-	3	5
1	201009	+	1	1
1	201010	-	3	3
1	201177	+	2	4
1	201178	-	2	4
1	201414	+	3	4
1	201415	-	3	4
1	201435	+	4	5
1	201436	-	4	6
1	211705	+	1	1
1	213508	+	4	9
1	213509	-	3	7
1	213560	+	7	8
1	213561	-	5	10
1	213577	+	7	7
1	213578	-	6	9
1	213598	+	5	7
1	213599	-	2	7
1	213606	+	6	7
1	213607	-	3	5
1	213611	+	8	8
1	213612	-	3	5
1	213614	+	6	8
1	213615	-	3	5
1	213640	+	6	7
1	213680	+	4	8
1	213681	-	2	4
1	213730	+	3	4
1	213731	-	5	8
1	215670	+	1	1
1	232414	-	2	8
1	233602	+	3	4
1	233603	-	5	5
1	233614	-	3	5
1	233626	+	2	2
1	233627	-	4	6
1	233633	+	2	2
1	233634	-	4	7
1	233951	+	3	5
1	233952	-	3	6
1	233982	+	4	4
1	233983	-	8	8
1	234018	+	4	4
1	234019	-	9	9
1	234026	+	5	5
1	234027	-	7	7
1	234136	+	8	10
1	234137	-	5	8
1	234144	+	8	9
1	234145	-	6	7
1	234221	+	6	6
1	234222	-	5	6
1	234256	+	4	5
1	234257	-	5	6
1	234333	+	4	4
1	234334	-	2	2
1	234361	+	3	3
1	234362	-	2	2
1	234370	+	4	5
1	234371	-	2	3
1	234384	+	4	4
1	234385	-	7	7
1	234417	+	5	6
1	234418	-	6	8
1	234429	+	6	6
1	234430	-	5	8
1	234539	+	6	6
1	234540	-	5	6
1	234547	+	3	7
1	234548	-	6	7
1	234617	+	9	9
1	234618	-	8	8
1	234628	+	7	9
1	234629	-	7	8
1	234838	+	8	9
1	234839	-	10	10
1	234948	+	2	2
1	234949	-	7	9
1	234950	+	1	1
1	234951	-	9	9
1	234968	-	2	6
1	235188	+	11	12
1	235189	-	2	2
1	235190	+	10	12
1	235191	-	2	2
1	235342	+	8	8
1	235343	-	7	7
1	235345	+	8	8
1	235346	-	7	7
1	235556	+	7	8
1	235557	-	4	6
1	236052	-	1	1
1	236121	+	7	8
1	236122	-	1	1
1	236182	+	5	6
1	236183	-	8	9
1	236189	+	4	6
1	236190	-	9	10
1	236221	+	2	2
1	236222	-	7	9
1	236273	+	3	3
1	236274	-	4	4
1	236276	+	3	3
1	236277	-	3	3
1	236395	+	8	8
1	236396	-	3	3
1	236417	+	8	8
1	236418	-	4	4
1	236434	+	10	10
1	236435	-	5	5
1	236527	+	8	10
1	236528	-	5	5
1	238367	+	2	2
1	238368	-	7	7
1	238417	+	2	3
1	238418	-	4	5
1	238446	+	3	3
1	238447	-	5	6
1	238473	+	2	2
1	238474	-	7	7
1	238482	+	2	2
1	238483	-	7	7
1	238487	+	2	2
1	238488	-	5	6
1	238490	+	2	2
1	238491	-	6	6
1	238493	-	6	6
1	238497	+	2	2
1	238498	-	7	7
1	238509	+	3	3
1	238510	-	6	6
1	238512	+	3	3
1	238513	-	6	6
1	238515	+	4	4
1	238516	-	7	7
1	238518	+	4	4
1	238519	-	8	8
1	238675	+	3	4
1	238676	-	1	1
1	238705	+	1	1
1	238706	-	1	1
1	238727	+	1	1
1	238728	-	1	1
1	238741	+	3	3
1	238742	-	1	1
1	238776	+	3	3
1	238777	-	1	1
1	238817	+	3	3
1	238818	-	5	5
1	238822	+	3	3
1	238823	-	6	6
1	238830	+	3	3
1	238831	-	7	7
1	238838	+	3	3
1	238839	-	7	7
1	238925	+	6	7
1	238926	-	2	2
1	238994	+	5	5
1	238995	-	3	3
1	239071	+	7	7
1	239072	-	2	2
1	239092	+	6	6
1	239093	-	2	2
1	239123	+	6	7
1	239124	-	4	4
1	239134	+	6	6
1	239135	-	5	5
1	239143	+	7	7
1	239144	-	5	5
1	239179	+	6	9
1	239180	-	3	5
1	239229	+	5	6
1	239230	-	3	3
1	239249	+	3	4
1	239250	-	2	3
1	239272	+	2	4
1	239273	-	3	3
1	239291	+	4	4
1	239292	-	3	3
1	240981	+	1	1
1	240982	-	5	5
1	240991	+	1	1
1	240992	-	5	5
1	241013	-	3	8
1	241109	+	1	1
1	241110	-	9	10
1	241111	+	1	1
1	241112	-	8	9
1	241114	+	1	1
1	241115	-	9	9
1	241157	+	1	1
1	241158	-	5	8
1	241191	-	5	7
1	241198	+	1	1
1	241199	-	5	7
1	241214	-	2	6
1	241309	+	3	4
1	241310	-	7	8
1	241361	+	2	3
1	241362	-	6	9
1	241377	+	3	4
1	241378	-	6	7
1	241494	-	8	9
1	241658	+	3	4
1	241659	-	2	3
1	241678	+	3	6
1	241679	-	4	5
1	241844	+	8	9
1	241845	-	6	9
1	241848	+	5	10
1	241849	-	2	9
1	241857	+	9	10
1	241858	-	6	9
1	241859	+	5	9
1	241860	-	5	9
1	242071	-	2	2
1	242452	+	3	4
1	242505	+	4	4
1	242506	-	5	6
1	242624	+	2	3
1	242625	-	5	7
1	242631	-	2	7
1	242974	+	4	5
1	242975	-	6	7
1	242979	+	3	5
1	242980	-	2	7
1	242993	+	4	5
1	242994	-	7	8
1	243007	-	7	8
1	243013	+	2	4
1	243014	-	7	7
1	243313	-	2	4
1	243455	-	6	10
1	243459	+	2	3
1	243460	-	7	10
1	243478	-	6	9
1	243561	-	2	8
1	243579	+	1	1
1	243580	-	4	7
1	243649	-	5	6
1	243661	+	2	3
1	243662	-	6	7
1	243663	+	4	4
1	243664	-	6	7
1	243705	+	3	7
1	243706	-	5	10
1	243718	+	2	6
1	243719	-	3	9
1	243773	+	2	3
1	243774	-	5	6
1	243843	-	6	7
1	243965	+	5	7
1	243966	-	1	1
1	244168	+	2	3
1	244847	-	4	6
1	244853	-	5	6
1	247395	+	4	5
1	247396	-	2	5
1	247402	+	3	4
1	250933	+	3	3
1	250934	-	3	3
1	250940	+	3	3
1	250941	-	4	4
1	251039	+	3	3
1	251040	-	5	6
1	251166	+	5	6
1	251176	+	6	6
1	251422	+	6	7
1	251423	-	6	6
