chr	pos	strand	M	Cov
1	28860	-	9	13
1	28923	+	4	9
1	28924	-	8	10
1	28947	+	5	5
1	28948	-	11	11
1	28958	+	5	5
1	28959	-	8	10
1	28964	+	5	5
1	28965	-	9	9
1	28978	+	5	5
1	28979	-	9	9
1	29179	+	5	6
1	29180	-	8	9
1	29184	+	5	6
1	29185	-	7	8
1	29206	+	9	9
1	29207	-	6	7
1	29232	+	8	8
1	29233	-	7	7
1	29255	+	5	9
1	29256	-	6	7
1	29382	+	4	7
1	29383	-	2	3
1	29387	+	4	7
1	29388	-	3	3
1	29392	+	4	7
1	29397	+	4	5
1	29398	-	3	3
1	29427	+	6	6
1	29428	-	1	1
1	29434	+	6	6
1	29435	-	2	2
1	29437	+	3	6
1	29463	+	5	5
1	29464	-	4	4
1	29470	+	7	7
1	29471	-	4	4
1	29494	+	7	8
1	29495	-	4	5
1	29506	+	7	8
1	29507	-	3	4
1	29562	+	12	13
1	29563	-	1	1
1	29567	+	13	14
1	29626	+	9	9
1	29627	-	6	6
1	29629	+	6	8
1	29630	-	6	6
1	29704	+	5	6
1	29705	-	5	5
1	29887	+	10	10
1	29888	-	6	6
1	29889	+	10	11
1	29890	-	5	6
1	29951	+	3	5
1	29952	-	4	5
1	29966	+	4	4
1	29967	-	4	6
1	29976	+	3	3
1	29977	-	6	6
1	29986	+	4	4
1	29987	-	3	5
1	29999	+	4	4
1	30000	-	5	5
1	30001	+	4	4
1	30002	-	5	5
1	30006	+	6	6
1	30007	-	5	5
1	30035	+	4	7
1	30036	-	5	5
1	30040	+	6	7
1	30041	-	4	5
1	30050	-	2	6
1	30055	+	4	6
1	30056	-	5	6
1	30175	+	5	5
1	30176	-	3	3
1	30183	+	3	4
1	30184	-	4	5
1	30189	+	3	4
1	30190	-	4	5
1	30464	+	11	12
1	30465	-	5	5
1	30469	+	11	11
1	30470	-	4	4
1	30484	+	6	8
1	30485	-	3	3
1	30542	+	5	5
1	30543	-	2	2
1	30561	+	4	5
1	30562	-	1	1
1	30564	+	4	6
1	30565	-	1	1
1	30584	+	7	7
1	30585	-	2	2
1	30593	+	6	7
1	30594	-	1	1
1	30623	+	6	7
1	30624	-	2	2
1	30630	+	4	6
1	30631	-	2	2
1	30690	+	2	4
1	30691	-	3	3
1	30698	+	4	4
1	30699	-	2	3
1	30714	+	6	6
1	30715	-	4	4
1	30752	+	2	5
1	30753	-	2	5
1	30759	-	2	5
1	30878	+	3	5
1	31698	+	8	9
1	31699	-	3	3
1	31706	+	4	7
1	31707	-	2	3
1	31709	+	7	7
1	31724	+	3	6
1	31969	+	6	7
1	31970	-	3	6
1	31983	+	5	9
1	31984	-	3	5
1	32136	+	4	5
1	32137	-	2	3
1	34606	-	2	13
1	35020	+	7	8
1	35021	-	2	2
1	35027	+	9	9
1	35028	-	2	2
1	35042	+	5	6
1	35043	-	2	2
1	35050	+	8	9
1	35051	-	2	2
1	35230	+	2	4
1	35231	-	2	3
1	35423	+	4	5
1	35424	-	2	3
1	35425	+	3	5
1	35884	-	4	7
1	35892	+	6	7
1	35893	-	5	7
1	35900	+	6	7
1	35901	-	6	6
1	36090	+	3	3
1	36091	-	2	4
1	36099	+	3	3
1	36100	-	5	5
1	42545	+	2	12
1	42546	-	2	13
1	44726	+	11	12
1	44727	-	8	12
1	47946	+	2	5
1	47947	-	9	11
1	47963	-	4	9
1	47965	-	2	9
1	49297	+	2	7
1	55841	+	6	6
1	55842	-	4	5
1	55919	+	5	6
1	55920	-	6	6
1	55921	+	5	5
1	55922	-	4	5
1	55937	+	4	5
1	55938	-	7	7
1	55997	+	6	6
1	55998	-	10	12
1	56015	+	5	5
1	56016	-	9	9
1	56024	+	5	5
1	56025	-	11	11
1	56042	+	4	4
1	56043	-	12	12
1	56075	+	6	7
1	56076	-	12	12
1	56093	+	6	7
1	56094	-	11	11
1	56120	+	4	6
1	56121	-	11	13
1	56147	+	7	7
1	56148	-	10	12
1	56156	+	7	8
1	56157	-	12	13
1	56201	+	7	8
1	56202	-	14	16
1	56211	+	11	11
1	56212	-	8	14
1	56240	+	10	13
1	56241	-	8	12
1	56258	+	13	13
1	56259	-	10	12
1	56267	+	14	14
1	56268	-	12	14
1	56404	+	8	10
1	56405	-	11	11
1	56429	+	7	8
1	56430	-	10	11
1	56439	+	6	7
1	56440	-	9	11
1	56458	+	5	6
1	56459	-	9	10
1	56519	+	6	6
1	56520	-	11	11
1	56541	+	2	6
1	56542	-	6	10
1	65145	-	2	9
1	70673	+	3	9
1	70674	-	3	9
1	70683	+	9	10
1	70684	-	7	7
1	70691	+	9	9
1	70692	-	7	7
1	70720	+	6	7
1	70721	-	5	10
1	70788	+	2	5
1	70789	-	5	10
1	70834	+	2	6
1	70835	-	4	9
1	70865	+	4	5
1	70866	-	2	7
1	70876	+	4	6
1	70877	-	6	8
1	71872	+	7	11
1	71873	-	5	10
1	71879	+	6	11
1	71880	-	6	9
1	71897	+	7	13
1	71898	-	6	12
1	76838	+	12	16
1	76839	-	7	10
1	76856	+	13	14
1	76857	-	3	9
1	76943	+	8	9
1	76944	-	5	7
1	77000	+	4	8
1	77001	-	7	10
1	77036	+	6	10
1	77037	-	6	7
1	77038	+	8	10
1	77039	-	6	7
1	77059	+	6	8
1	77060	-	3	5
1	77220	+	5	5
1	77221	-	3	5
1	77222	+	5	5
1	77223	-	4	4
1	77229	+	5	5
1	77230	-	3	4
1	77241	+	6	8
1	77242	-	4	4
1	77352	+	3	4
1	77353	-	2	3
1	77368	+	3	4
1	77369	-	2	2
1	77371	+	4	5
1	77372	-	2	2
1	77378	+	3	5
1	77391	+	2	3
1	77392	-	1	1
1	92671	+	4	7
1	92672	-	8	8
1	92865	+	2	2
1	92866	-	3	4
1	92875	+	2	2
1	92876	-	4	4
1	92889	+	2	3
1	92890	-	5	5
1	93220	+	12	16
1	93221	-	5	7
1	93325	+	5	6
1	93326	-	5	7
1	93531	+	8	9
1	93532	-	3	4
1	93535	+	7	9
1	93536	-	3	5
1	93798	+	5	8
1	93799	-	5	5
1	93807	+	6	10
1	93808	-	3	5
1	93831	+	6	8
1	93834	+	5	8
1	93835	-	4	8
1	93981	+	6	6
1	93982	-	1	1
1	93991	+	6	6
1	93992	-	1	1
1	94025	+	5	8
1	94026	-	2	2
1	94151	+	2	9
1	94181	+	6	11
1	94182	-	1	1
1	94410	+	6	8
1	94411	-	3	4
1	94415	+	6	8
1	94416	-	4	4
1	94457	+	2	4
1	94458	-	6	7
1	94609	+	2	6
1	94610	-	2	4
1	94612	+	4	6
1	94613	-	3	4
1	94621	+	8	8
1	94622	-	4	6
1	94633	+	6	6
1	94634	-	4	5
1	94711	+	4	7
1	94778	+	4	11
1	94779	-	3	5
1	94800	+	6	10
1	94801	-	2	4
1	94992	-	2	5
1	95015	-	2	6
1	95020	-	2	7
1	95240	+	2	4
1	95241	-	2	8
1	95256	+	2	5
1	95257	-	2	7
1	95264	-	3	7
1	98032	-	3	7
1	98039	-	3	7
1	98214	-	4	8
1	98231	+	3	4
1	98232	-	6	7
1	98568	-	7	7
1	98573	+	2	2
1	98574	-	6	8
1	101031	+	2	9
1	101032	-	2	6
1	101046	+	4	10
1	101049	+	5	10
1	101184	+	7	9
1	101193	+	8	9
1	110456	+	2	10
1	110544	-	1	1
1	110633	+	2	5
1	110702	+	3	7
1	110703	-	3	5
1	110750	+	10	11
1	110751	-	3	4
1	110851	+	2	3
1	110853	+	4	4
1	110871	+	4	4
1	110879	+	3	4
1	110943	+	3	4
1	110955	+	2	3
1	110987	+	4	4
1	110988	-	2	2
1	111003	+	5	6
1	111004	-	2	2
1	111005	+	5	6
1	111006	-	2	2
1	111021	+	5	6
1	111022	-	2	3
1	111030	+	7	8
1	111031	-	2	3
1	111032	+	8	9
1	111033	-	2	3
1	111158	+	2	10
1	111173	+	8	9
1	111174	-	4	5
1	117583	+	1	1
1	121756	+	3	4
1	121757	-	10	10
1	121770	+	4	4
1	121771	-	7	10
1	121780	+	5	6
1	121781	-	6	9
1	121790	+	6	6
1	121791	-	8	8
1	121826	+	4	5
1	121827	-	9	10
1	121829	+	4	5
1	121830	-	8	10
1	121935	-	6	6
1	121948	-	5	6
1	121964	+	1	1
1	121965	-	4	4
1	122139	+	5	5
1	122140	-	3	3
1	122168	+	3	4
1	122169	-	1	1
1	122196	+	4	4
1	122197	-	2	2
1	122199	+	5	5
1	122305	+	5	7
1	122306	-	1	1
1	122315	+	7	7
1	122316	-	1	1
1	122325	+	3	8
1	122403	+	4	5
1	122404	-	2	2
1	122712	+	2	2
1	122713	-	5	8
1	122814	+	5	5
1	122815	-	10	10
1	122922	-	3	8
1	122934	+	6	6
1	122935	-	7	7
1	122940	+	5	6
1	122941	-	4	4
1	122943	+	6	6
1	122944	-	5	5
1	122953	+	8	8
1	122954	-	5	5
1	122958	+	10	10
1	122959	-	6	6
1	123077	+	2	2
1	123078	-	4	4
1	123113	+	2	2
1	123114	-	4	5
1	123158	+	5	6
1	123159	-	8	8
1	123169	+	8	8
1	123170	-	6	6
1	123172	+	7	8
1	123173	-	5	7
1	123187	+	8	8
1	123188	-	8	8
1	123210	+	8	8
1	123211	-	6	6
1	123222	+	6	6
1	123223	-	6	6
1	123263	+	2	2
1	123264	-	6	6
1	123273	-	5	5
1	123275	+	1	1
1	123276	-	5	5
1	123377	+	1	1
1	123447	+	2	4
1	123448	-	8	8
1	123610	+	8	9
1	123611	-	4	5
1	123628	+	6	7
1	123629	-	5	6
1	123652	+	6	6
1	123653	-	6	6
1	123661	+	7	7
1	123662	-	5	7
1	123810	+	7	9
1	123811	-	5	5
1	123812	+	8	9
1	123813	-	3	4
1	123835	+	3	4
1	123836	-	3	3
1	123837	+	4	4
1	123838	-	3	3
1	123998	+	6	7
1	123999	-	2	2
1	124025	+	5	7
1	124026	-	2	2
1	124191	+	8	8
1	124192	-	5	6
1	124198	+	8	8
1	124199	-	5	6
1	124222	+	8	9
1	124223	-	4	4
1	124353	+	7	7
1	124354	-	2	2
1	124378	+	8	8
1	124379	-	4	4
1	124382	+	8	9
1	124383	-	3	5
1	124463	+	6	6
1	124464	-	5	6
1	124465	+	5	5
1	124466	-	6	6
1	124766	+	4	5
1	124767	-	2	2
1	124790	+	6	6
1	124791	-	1	1
1	124802	+	6	6
1	124803	-	1	1
1	125304	+	3	3
1	125305	-	9	10
1	125344	+	3	3
1	125345	-	6	7
1	125404	+	5	6
1	125405	-	5	5
1	125431	+	3	3
1	125432	-	4	4
1	125568	+	3	8
1	125569	-	2	5
1	125619	+	4	5
1	125620	-	2	2
1	125718	+	5	5
1	125719	-	5	6
1	125757	+	3	3
1	125758	-	4	5
1	125763	+	4	4
1	125764	-	4	4
1	125799	+	2	2
1	125800	-	5	6
1	125806	+	2	2
1	125807	-	6	6
1	125941	+	8	10
1	125942	-	6	6
1	125979	+	6	8
1	125980	-	6	6
1	126109	+	3	5
1	126110	-	4	5
1	126219	+	3	3
1	126220	-	4	4
1	126224	+	3	4
1	126225	-	5	5
1	126234	+	5	5
1	126235	-	5	5
1	126249	+	4	5
1	126250	-	6	6
1	126252	+	5	5
1	126253	-	6	6
1	126353	+	1	1
1	126354	-	3	4
1	126505	+	7	10
1	126506	-	5	11
1	126527	+	8	9
1	126528	-	10	10
1	126980	+	6	7
1	126981	-	4	5
1	127026	+	4	4
1	127027	-	5	6
1	127075	+	4	5
1	127076	-	4	6
1	127101	+	6	6
1	127102	-	9	9
1	127116	+	4	6
1	127117	-	7	8
1	127183	+	3	3
1	127184	-	3	3
1	127185	+	3	3
1	127186	-	2	3
1	127269	+	3	3
1	127270	-	1	1
1	127278	+	3	3
1	127284	+	3	3
1	127372	+	1	1
1	127373	-	4	4
1	127378	+	1	1
1	127379	-	3	4
1	127393	+	1	1
1	127394	-	5	6
1	127396	+	1	1
1	127397	-	7	7
1	127405	+	1	1
1	127406	-	8	8
1	132539	-	2	4
1	132544	-	2	4
1	132551	-	3	3
1	132581	+	2	4
1	133169	+	7	8
1	133170	-	5	7
1	133176	+	4	8
1	133177	-	5	6
1	133178	+	3	8
1	134687	+	4	4
1	134688	-	2	3
1	134689	+	5	5
1	134690	-	2	3
1	134700	+	2	4
1	134701	-	3	3
1	134751	+	4	5
1	134752	-	2	2
1	134758	+	3	5
1	134762	+	2	5
1	134763	-	2	2
1	134774	-	1	1
1	134817	+	4	5
1	134818	-	5	6
1	134823	+	4	6
1	134824	-	7	7
1	134857	+	6	6
1	134858	-	6	7
1	136853	-	2	8
1	137015	+	8	8
1	137016	-	5	5
1	137022	+	6	7
1	137023	-	5	5
1	137064	+	3	4
1	137065	-	3	3
1	137114	+	4	4
1	137115	-	5	6
1	137136	+	3	5
1	137137	-	6	8
1	137148	+	5	5
1	137149	-	7	7
1	137178	+	6	7
1	137179	-	9	11
1	137214	+	7	7
1	137215	-	9	11
1	137229	+	8	8
1	137230	-	7	8
1	137233	+	7	8
1	137234	-	8	9
1	137242	+	4	8
1	137243	-	6	11
1	137375	+	10	11
1	137376	-	3	4
1	137379	+	9	10
1	137380	-	2	4
1	137400	+	8	10
1	137435	+	8	8
1	137436	-	3	4
1	137445	+	9	9
1	137446	-	3	3
1	137484	+	8	10
1	137485	-	1	1
1	137646	+	3	5
1	137647	-	3	5
1	137649	+	6	6
1	137650	-	2	4
1	137655	+	4	6
1	137656	-	5	5
1	154108	+	3	8
1	154109	-	1	1
1	154120	-	1	1
1	160246	-	2	7
1	160259	+	2	3
1	160260	-	2	6
1	160269	+	2	3
1	160270	-	5	6
1	160279	+	2	3
1	160280	-	2	6
1	160428	+	6	7
1	160429	-	9	10
1	160607	+	4	5
1	160608	-	4	4
1	160707	-	1	1
1	160732	+	2	3
1	160733	-	3	3
1	160793	+	2	3
1	160794	-	3	3
1	160869	+	1	1
1	160870	-	2	2
1	160902	+	3	3
1	160903	-	3	3
1	160910	+	2	3
1	160911	-	3	3
1	160927	+	2	3
1	160928	-	3	3
1	160974	+	3	4
1	160998	+	4	5
1	160999	-	5	5
1	161000	+	4	4
1	161001	-	6	6
1	161017	+	4	4
1	161018	-	6	6
1	161030	+	4	4
1	161031	-	7	7
1	161041	+	3	3
1	161042	-	7	7
1	161043	+	3	3
1	161044	-	6	7
1	161075	+	2	2
1	161076	-	7	7
1	161094	+	1	1
1	161095	-	7	7
1	161209	+	1	1
1	161210	-	5	5
1	161214	+	1	1
1	161215	-	5	5
1	161385	+	6	6
1	161386	-	6	6
1	161390	+	6	6
1	161391	-	6	6
1	161410	+	7	7
1	161411	-	5	5
1	161413	+	6	7
1	161414	-	2	4
1	161543	+	2	2
1	161544	-	2	3
1	161556	+	2	2
1	161557	-	3	3
1	161589	+	3	3
1	161590	-	5	5
1	161595	+	2	2
1	161596	-	4	5
1	161677	+	3	3
1	161678	-	3	5
1	161682	+	3	3
1	161683	-	4	4
1	161790	+	8	9
1	161791	-	4	5
1	161792	+	8	9
1	161793	-	3	5
1	164722	+	4	6
1	164723	-	1	1
1	164733	+	4	7
1	164734	-	1	1
1	164988	+	2	10
1	165075	+	7	8
1	165076	-	6	10
1	165091	+	4	6
1	165092	-	6	10
1	165139	+	4	6
1	165140	-	2	4
1	165141	+	5	6
1	165142	-	3	4
1	165145	+	5	6
1	165146	-	4	4
1	165358	+	1	1
1	165359	-	2	2
1	165369	+	1	1
1	165370	-	2	2
1	165521	+	5	5
1	165522	-	6	6
1	165535	+	3	3
1	165536	-	6	6
1	165540	+	3	3
1	165541	-	6	6
1	165581	+	1	1
1	165582	-	4	4
1	165603	+	3	3
1	165604	-	5	5
1	165608	+	3	3
1	165609	-	5	5
1	165625	-	6	6
1	165771	+	1	1
1	165772	-	4	11
1	165774	+	1	1
1	165775	-	3	10
1	165781	+	1	1
1	165782	-	3	10
1	165978	-	5	7
1	165989	+	3	4
1	165990	-	5	5
1	165994	+	5	6
1	165995	-	5	5
1	166011	+	4	6
1	166012	-	4	6
1	166020	+	6	6
1	166021	-	6	6
1	166032	+	5	6
1	166033	-	3	6
1	166169	+	3	8
1	178475	-	2	5
1	183247	-	2	8
1	188561	+	5	7
1	188562	-	1	1
1	188728	+	4	6
1	188729	-	5	6
1	188851	+	8	11
1	188869	+	11	12
1	188870	-	1	1
1	188888	+	10	11
1	188899	+	10	12
1	188900	-	3	3
1	189192	+	3	3
1	189193	-	4	4
1	189204	+	3	3
1	189205	-	4	4
1	189214	+	3	3
1	189215	-	3	4
1	189231	+	1	1
1	189232	-	4	4
1	189238	+	1	1
1	189239	-	2	5
1	189253	+	3	3
1	189254	-	3	4
1	191444	-	2	13
1	193381	+	5	7
1	193382	-	5	12
1	193393	+	4	5
1	193394	-	12	14
1	193432	+	3	3
1	193433	-	12	13
1	193494	+	6	8
1	193495	-	6	9
1	193508	+	5	9
1	193509	-	6	6
1	193515	+	9	9
1	193516	-	6	6
1	193524	+	9	9
1	193525	-	5	5
1	193526	+	8	9
1	193527	-	5	5
1	193587	+	5	6
1	193588	-	4	6
1	193607	+	7	8
1	193608	-	6	8
1	193639	+	8	12
1	193656	+	12	15
1	193657	-	2	4
1	193665	+	12	14
1	193666	-	5	5
1	193693	+	10	12
1	193694	-	7	8
1	193852	+	2	9
1	193853	-	3	13
1	197201	+	4	4
1	197202	-	5	7
1	197229	+	2	2
1	197230	-	7	7
1	197236	+	2	4
1	197237	-	5	7
1	197249	+	4	4
1	197250	-	7	8
1	197263	+	4	5
1	197264	-	5	5
1	197269	+	2	6
1	197270	-	5	5
1	197288	+	3	5
1	197289	-	4	4
1	197305	+	6	6
1	197306	-	2	3
1	197320	+	5	6
1	197321	-	2	4
1	197350	+	5	5
1	197351	-	3	4
1	197362	+	5	5
1	197363	-	3	4
1	197373	+	4	5
1	197374	-	3	5
1	197390	+	4	5
1	197391	-	4	5
1	197505	+	3	5
1	197515	+	2	5
1	197544	-	2	4
1	197598	+	3	7
1	197599	-	4	6
1	197801	+	3	9
1	197802	-	2	3
1	200956	-	3	5
1	201009	+	3	3
1	201010	-	2	4
1	201177	+	2	5
1	201399	+	2	3
1	201414	+	2	4
1	201415	-	4	5
1	201435	+	5	5
1	201436	-	3	3
1	213508	+	3	6
1	213560	+	4	5
1	213561	-	3	7
1	213577	+	6	6
1	213578	-	7	8
1	213598	+	3	5
1	213599	-	4	8
1	213606	+	6	7
1	213607	-	7	8
1	213611	+	6	6
1	213612	-	6	8
1	213614	+	6	6
1	213615	-	7	9
1	213640	+	5	9
1	213641	-	5	5
1	213680	+	8	12
1	213681	-	4	6
1	213730	+	5	9
1	213731	-	3	4
1	226396	-	1	1
1	233602	+	4	5
1	233603	-	6	8
1	233613	+	4	5
1	233614	-	7	8
1	233626	+	3	4
1	233627	-	4	6
1	233633	+	2	2
1	233634	-	4	7
1	233951	+	4	7
1	233952	-	6	10
1	233982	+	9	9
1	233983	-	5	6
1	234018	+	8	9
1	234019	-	6	8
1	234026	+	9	9
1	234027	-	6	7
1	234136	+	3	3
1	234137	-	11	12
1	234144	+	4	4
1	234145	-	12	12
1	234221	+	5	6
1	234222	-	6	6
1	234256	+	5	5
1	234257	-	4	5
1	234333	+	4	4
1	234334	-	5	5
1	234361	+	3	3
1	234362	-	1	1
1	234370	+	2	3
1	234371	-	2	2
1	234384	+	4	4
1	234385	-	2	2
1	234417	+	6	7
1	234418	-	2	3
1	234429	+	6	6
1	234430	-	3	3
1	234539	+	3	3
1	234540	-	2	3
1	234547	+	3	3
1	234548	-	2	3
1	234617	+	5	5
1	234618	-	7	8
1	234628	+	4	5
1	234629	-	7	9
1	234838	+	6	6
1	234839	-	5	5
1	234948	+	6	7
1	234949	-	9	10
1	234950	+	7	7
1	234951	-	10	10
1	235188	+	8	8
1	235189	-	3	3
1	235190	+	8	8
1	235342	+	8	9
1	235343	-	3	3
1	235345	+	8	9
1	235346	-	3	3
1	235556	+	8	10
1	235557	-	5	5
1	236051	+	6	7
1	236052	-	4	5
1	236121	+	6	7
1	236122	-	3	4
1	236182	+	7	7
1	236189	+	3	5
1	236190	-	2	2
1	236221	+	3	3
1	236222	-	2	2
1	236273	+	4	5
1	236274	-	1	1
1	236276	+	4	5
1	236277	-	1	1
1	236395	+	7	7
1	236396	-	4	4
1	236417	+	9	9
1	236418	-	3	3
1	236434	+	7	9
1	236435	-	5	5
1	236527	+	9	9
1	236528	-	5	6
1	238367	+	9	11
1	238368	-	7	7
1	238417	+	10	10
1	238418	-	7	7
1	238446	+	6	7
1	238447	-	5	8
1	238473	+	3	4
1	238474	-	7	9
1	238482	+	5	5
1	238483	-	8	9
1	238487	+	5	5
1	238488	-	7	8
1	238490	+	5	5
1	238491	-	5	7
1	238492	+	5	5
1	238493	-	6	7
1	238497	+	4	4
1	238498	-	7	8
1	238509	+	3	4
1	238510	-	8	9
1	238512	+	4	4
1	238513	-	9	9
1	238515	+	4	5
1	238516	-	6	10
1	238518	+	3	4
1	238519	-	7	9
1	238675	+	3	3
1	238676	-	3	4
1	238705	+	3	3
1	238706	-	8	8
1	238727	+	3	3
1	238728	-	6	7
1	238741	+	4	4
1	238742	-	9	9
1	238776	+	4	4
1	238777	-	9	9
1	238817	+	4	4
1	238818	-	8	8
1	238822	+	4	4
1	238823	-	8	8
1	238830	+	3	3
1	238831	-	8	8
1	238838	+	3	3
1	238839	-	7	7
1	238925	+	7	9
1	238926	-	5	5
1	238994	+	5	5
1	238995	-	7	7
1	239071	+	5	5
1	239072	-	6	6
1	239092	+	6	6
1	239093	-	5	5
1	239123	+	7	7
1	239124	-	5	5
1	239134	+	7	7
1	239135	-	4	4
1	239143	+	6	6
1	239144	-	3	3
1	239179	+	4	4
1	239229	+	3	4
1	239230	-	6	8
1	239249	+	4	4
1	239250	-	7	10
1	239272	+	2	4
1	239273	-	6	9
1	239292	-	6	8
1	240982	-	4	8
1	240991	+	2	2
1	240992	-	4	10
1	241110	-	13	15
1	241112	-	9	16
1	241115	-	10	16
1	241158	-	6	11
1	241190	+	3	4
1	241191	-	7	9
1	241198	+	3	4
1	241199	-	7	8
1	241309	+	3	3
1	241310	-	5	5
1	241323	-	2	7
1	241361	+	3	3
1	241362	-	7	7
1	241377	+	2	2
1	241378	-	6	8
1	241493	+	6	7
1	241494	-	4	7
1	241658	+	6	6
1	241659	-	2	4
1	241678	+	7	8
1	241679	-	6	6
1	241844	+	2	4
1	241845	-	3	6
1	241849	-	5	6
1	241857	+	3	4
1	241858	-	3	5
1	241859	+	4	5
1	241860	-	5	5
1	242452	+	4	7
1	242505	+	2	4
1	242506	-	5	6
1	242624	+	3	6
1	242625	-	6	8
1	242631	-	2	8
1	242975	-	4	5
