chr	pos	strand	M	Cov
1	25865	-	2	2
1	25946	+	7	8
1	25947	-	7	7
1	25960	+	8	8
1	25961	-	7	7
1	26087	+	9	9
1	26088	-	6	6
1	26099	+	9	9
1	26100	-	6	7
1	26350	+	6	6
1	26351	-	3	4
1	26360	+	7	7
1	26361	-	2	3
1	26365	+	8	8
1	26366	-	3	4
1	26379	+	8	9
1	26380	-	3	4
1	26402	+	7	7
1	26403	-	2	2
1	26408	+	8	8
1	26409	-	2	3
1	26557	+	7	8
1	26558	-	9	9
1	26562	+	8	8
1	26563	-	6	8
1	26600	+	11	11
1	26601	-	7	7
1	26649	+	6	6
1	26650	-	7	7
1	26728	+	1	1
1	26729	-	6	6
1	26730	+	1	1
1	26731	-	5	6
1	26786	+	2	2
1	26787	-	3	4
1	26920	+	8	8
1	26921	-	6	6
1	26959	+	5	6
1	26960	-	6	7
1	27148	+	6	8
1	27149	-	9	9
1	27162	+	6	7
1	27163	-	8	9
1	27184	+	8	8
1	27185	-	7	7
1	27484	+	5	5
1	27485	-	8	8
1	27499	+	5	5
1	27500	-	7	7
1	27501	+	4	4
1	27502	-	7	7
1	27624	+	9	9
1	27625	-	8	9
1	27650	+	10	10
1	27651	-	6	6
1	27843	+	4	4
1	27844	-	3	4
1	27977	+	5	5
1	27978	-	2	3
1	27989	+	7	7
1	27990	-	2	2
1	28015	+	8	8
1	28016	-	2	2
1	28020	+	8	8
1	28021	-	2	2
1	28032	+	8	8
1	28158	+	3	3
1	28159	-	3	3
1	28299	+	6	6
1	28300	-	2	2
1	28308	+	6	6
1	28309	-	2	2
1	28315	+	5	5
1	28316	-	2	2
1	28323	+	5	5
1	28324	-	1	1
1	28630	+	9	11
1	28631	-	8	8
1	28763	+	5	5
1	28764	-	7	7
1	28848	+	4	4
1	28849	-	5	6
1	28859	+	5	5
1	28860	-	5	6
1	28923	+	7	7
1	28924	-	10	10
1	28947	+	5	5
1	28948	-	10	10
1	28958	+	4	4
1	28959	-	6	7
1	28964	+	5	5
1	28965	-	7	7
1	28978	+	5	6
1	28979	-	6	8
1	29179	+	3	3
1	29180	-	5	5
1	29184	+	2	3
1	29185	-	5	5
1	29206	+	2	3
1	29207	-	8	9
1	29255	+	5	5
1	29256	-	9	9
1	29382	+	3	4
1	29383	-	3	4
1	29387	+	2	3
1	29388	-	5	5
1	29392	+	3	3
1	29393	-	4	5
1	29397	+	3	3
1	29398	-	5	5
1	29427	+	3	3
1	29428	-	8	8
1	29434	+	5	5
1	29435	-	9	9
1	29437	+	5	5
1	29438	-	8	9
1	29463	+	4	4
1	29464	-	5	7
1	29470	+	4	4
1	29471	-	7	7
1	29494	+	6	6
1	29495	-	6	6
1	29506	+	5	6
1	29507	-	5	5
1	29562	+	10	10
1	29563	-	2	3
1	29567	+	10	10
1	29568	-	2	3
1	29586	+	12	13
1	29755	+	6	7
1	29756	-	8	9
1	29887	+	7	7
1	29888	-	4	4
1	29889	+	6	7
1	29890	-	2	3
1	29966	+	6	6
1	29967	-	6	6
1	29976	+	6	6
1	29977	-	5	5
1	29986	+	4	4
1	29987	-	4	5
1	29999	+	5	5
1	30000	-	3	4
1	30001	+	6	6
1	30002	-	3	4
1	30006	+	7	7
1	30007	-	3	4
1	30035	+	5	6
1	30036	-	4	4
1	30040	+	5	6
1	30041	-	4	4
1	30049	+	5	5
1	30050	-	4	4
1	30055	+	6	6
1	30056	-	5	5
1	30175	+	3	8
1	30183	+	5	5
1	30184	-	4	6
1	30189	+	6	7
1	30190	-	7	7
1	30464	+	7	8
1	30465	-	2	2
1	30469	+	7	8
1	30470	-	2	2
1	30484	+	4	6
1	30485	-	1	1
1	30521	+	3	3
1	30522	-	4	4
1	30543	-	3	5
1	30561	+	2	2
1	30562	-	5	5
1	30564	+	2	2
1	30565	-	5	5
1	30584	+	2	2
1	30585	-	6	6
1	30593	+	3	3
1	30594	-	6	6
1	30623	+	2	2
1	30624	-	3	3
1	30630	+	2	2
1	30631	-	3	3
1	30690	+	7	8
1	30698	+	9	10
1	30714	+	11	11
1	30715	-	1	1
1	30878	+	7	7
1	30879	-	6	7
1	31698	+	6	6
1	31699	-	5	5
1	31706	+	7	7
1	31707	-	5	5
1	31709	+	6	7
1	31710	-	4	5
1	31724	+	2	10
1	31969	+	2	8
1	31983	+	6	7
1	31984	-	10	10
1	32136	+	13	13
1	32137	-	4	4
1	35020	+	3	3
1	35021	-	5	6
1	35027	+	3	3
1	35028	-	5	6
1	35042	+	3	3
1	35043	-	4	6
1	35050	+	2	2
1	35051	-	5	6
1	35423	+	3	3
1	35424	-	4	5
1	35425	+	3	4
1	35426	-	5	5
1	35842	+	5	5
1	35843	-	7	8
1	35859	+	6	6
1	35860	-	7	7
1	35884	-	3	8
1	35892	+	5	5
1	35893	-	7	8
1	35900	+	5	5
1	35901	-	5	6
1	36090	+	9	10
1	36091	-	5	5
1	36099	+	10	10
1	36100	-	5	5
1	42234	+	4	11
1	42235	-	5	11
1	42545	+	9	12
1	42546	-	6	8
1	42689	+	7	9
1	42690	-	10	11
1	42901	+	2	12
1	43096	+	3	7
1	43097	-	6	18
1	43149	+	3	10
1	43150	-	8	15
1	43163	+	3	10
1	43164	-	3	14
1	44726	+	5	6
1	44727	-	7	8
1	47946	+	5	6
1	47947	-	6	6
1	47962	+	6	6
1	47963	-	5	6
1	53784	-	1	1
1	54300	+	2	4
1	54301	-	4	4
1	54306	+	3	4
1	54307	-	4	4
1	54322	-	2	4
1	55841	+	7	7
1	55842	-	4	8
1	55919	+	4	4
1	55920	-	12	13
1	55921	+	2	4
1	55922	-	13	13
1	55937	+	6	6
1	55938	-	13	13
1	55997	+	3	3
1	55998	-	7	9
1	56015	+	3	4
1	56016	-	6	8
1	56024	+	2	4
1	56025	-	4	7
1	56042	+	2	2
1	56043	-	5	8
1	56075	+	3	3
1	56076	-	7	9
1	56093	+	4	4
1	56094	-	5	7
1	56120	+	6	6
1	56121	-	5	5
1	56147	+	8	10
1	56148	-	9	9
1	56156	+	10	11
1	56157	-	10	11
1	56201	+	11	11
1	56202	-	14	15
1	56211	+	10	10
1	56212	-	15	17
1	56240	+	4	6
1	56241	-	20	22
1	56258	+	4	4
1	56259	-	20	20
1	56267	+	5	5
1	56268	-	21	24
1	56404	+	9	9
1	56405	-	4	5
1	56429	+	6	6
1	56430	-	6	6
1	56439	+	6	6
1	56440	-	6	6
1	56458	+	6	6
1	56459	-	4	5
1	56519	+	7	8
1	56520	-	4	4
1	56541	+	8	10
1	56542	-	5	5
1	56673	+	3	10
1	56705	+	2	10
1	56706	-	2	5
1	56729	+	2	11
1	58135	-	2	4
1	58264	-	2	5
1	58270	+	4	4
1	58271	-	5	5
1	65399	+	6	6
1	65400	-	9	10
1	70673	+	5	5
1	70674	-	6	7
1	70683	+	4	4
1	70684	-	6	6
1	70691	+	4	4
1	70692	-	6	7
1	70720	+	6	6
1	70721	-	8	8
1	70788	+	3	10
1	70789	-	4	10
1	70834	+	11	12
1	70835	-	12	14
1	70865	+	7	9
1	70866	-	10	12
1	70876	+	6	7
1	70877	-	8	11
1	76838	+	9	11
1	76839	-	4	4
1	76856	+	7	9
1	76857	-	5	5
1	76943	+	7	8
1	76944	-	8	9
1	77000	+	5	5
1	77001	-	5	6
1	77036	+	5	5
1	77037	-	5	6
1	77038	+	5	5
1	77039	-	5	5
1	77059	+	7	7
1	77060	-	6	6
1	77220	+	12	13
1	77221	-	4	6
1	77222	+	12	13
1	77223	-	6	6
1	77229	+	12	13
1	77230	-	6	6
1	77241	+	13	13
1	77242	-	6	6
1	77352	+	5	7
1	77353	-	3	3
1	77368	+	4	5
1	77369	-	2	2
1	77371	+	6	6
1	77372	-	2	2
1	77378	+	6	6
1	77379	-	1	1
1	77391	+	4	5
1	83239	+	2	5
1	83240	-	2	5
1	83244	+	3	5
1	83245	-	3	5
1	83248	+	2	4
1	83249	-	2	4
1	84431	+	2	8
1	84438	+	2	8
1	90922	+	2	11
1	90939	+	2	11
1	92671	+	2	2
1	92672	-	4	4
1	92865	+	9	9
1	92866	-	4	4
1	92875	+	9	10
1	92876	-	5	5
1	92889	+	8	10
1	92890	-	5	6
1	93220	+	10	10
1	93221	-	6	6
1	93325	+	9	9
1	93326	-	8	9
1	93531	+	6	6
1	93532	-	4	4
1	93535	+	5	5
1	93536	-	5	5
1	93798	+	11	13
1	93799	-	6	6
1	93807	+	13	14
1	93808	-	6	6
1	93831	+	13	15
1	93832	-	7	7
1	93834	+	14	15
1	93835	-	9	9
1	93981	+	11	11
1	93982	-	5	5
1	93991	+	10	10
1	93992	-	5	7
1	94025	+	7	7
1	94026	-	8	10
1	94181	+	5	6
1	94182	-	6	6
1	94410	+	10	10
1	94411	-	5	7
1	94415	+	9	10
1	94416	-	7	7
1	94457	+	7	8
1	94458	-	6	7
1	94609	+	6	7
1	94610	-	6	6
1	94612	+	6	6
1	94613	-	5	6
1	94621	+	6	6
1	94622	-	7	7
1	94633	+	7	7
1	94634	-	8	8
1	94711	+	9	9
1	94712	-	6	6
1	94778	+	7	7
1	94779	-	8	8
1	94800	+	8	8
1	94801	-	5	6
1	94991	+	7	7
1	94992	-	4	5
1	95014	+	10	11
1	95015	-	3	4
1	95019	+	11	12
1	95020	-	3	4
1	95240	+	12	14
1	95241	-	3	3
1	95247	+	12	14
1	95248	-	3	4
1	95256	+	12	13
1	95257	-	3	4
1	95263	+	11	12
1	95274	+	10	12
1	95275	-	3	4
1	95391	+	6	10
1	95392	-	3	4
1	98213	+	5	5
1	98214	-	6	6
1	98231	+	4	4
1	98232	-	7	7
1	98567	+	6	7
1	98568	-	5	6
1	98573	+	6	6
1	98574	-	5	6
1	101184	+	6	6
1	101185	-	8	8
1	101193	+	5	9
1	106661	-	2	10
1	110702	+	8	8
1	110703	-	11	11
1	110750	+	6	6
1	110751	-	6	6
1	110851	+	2	10
1	110853	+	10	10
1	110854	-	3	3
1	110871	+	10	10
1	110872	-	5	5
1	110879	+	9	9
1	110880	-	5	5
1	110955	+	6	6
1	110956	-	2	2
1	110987	+	9	9
1	111003	+	9	10
1	111004	-	1	1
1	111005	+	8	10
1	111006	-	1	1
1	111021	+	9	10
1	111022	-	1	1
1	111030	+	9	10
1	111031	-	1	1
1	111032	+	9	10
1	111033	-	1	1
1	113059	+	4	10
1	113062	+	5	10
1	120858	+	2	6
1	121770	+	4	4
1	121771	-	5	5
1	121780	+	4	4
1	121781	-	7	7
1	121790	+	5	6
1	121791	-	6	7
1	121826	+	4	5
1	121827	-	6	9
1	121829	+	3	5
1	121830	-	8	9
1	121934	+	7	7
1	121935	-	10	10
1	121947	+	8	9
1	121948	-	9	9
1	121964	+	9	10
1	121965	-	7	8
1	122139	+	11	12
1	122140	-	2	3
1	122196	+	8	10
1	122197	-	1	1
1	122199	+	10	10
1	122200	-	1	1
1	122305	+	5	5
1	122306	-	4	4
1	122315	+	5	5
1	122316	-	4	4
1	122361	-	2	5
1	122403	+	4	4
1	122404	-	7	7
1	122712	+	5	5
1	122713	-	4	5
1	122814	+	4	4
1	122815	-	9	9
1	122921	+	6	7
1	122922	-	7	7
1	122934	+	5	6
1	122935	-	4	7
1	122940	+	6	6
1	122941	-	6	7
1	122943	+	7	7
1	122944	-	8	8
1	122953	+	7	7
1	122954	-	9	9
1	122958	+	6	7
1	122959	-	5	8
1	123077	+	5	6
1	123078	-	7	7
1	123113	+	7	7
1	123114	-	7	8
1	123158	+	1	1
1	123159	-	11	11
1	123169	+	1	1
1	123170	-	10	11
1	123172	+	1	1
1	123173	-	10	10
1	123187	+	2	2
1	123188	-	11	11
1	123210	+	2	2
1	123211	-	13	14
1	123222	+	2	3
1	123223	-	10	11
1	123263	+	4	4
1	123264	-	8	8
1	123272	+	4	4
1	123273	-	9	10
1	123275	+	3	3
1	123276	-	8	8
1	123365	+	2	2
1	123366	-	9	9
1	123378	-	6	8
1	123448	-	2	6
1	123610	+	10	10
1	123611	-	5	5
1	123628	+	8	8
1	123629	-	4	4
1	123652	+	6	7
1	123653	-	6	6
1	123661	+	4	5
1	123662	-	7	7
1	123810	+	9	10
1	123811	-	5	5
1	123812	+	8	9
1	123813	-	5	5
1	123835	+	7	7
1	123836	-	4	4
1	123837	+	7	8
1	123838	-	4	4
1	123998	+	10	10
1	123999	-	7	7
1	124025	+	9	9
1	124026	-	6	6
1	124191	+	10	10
1	124192	-	10	10
1	124198	+	10	10
1	124199	-	9	10
1	124222	+	9	10
1	124223	-	7	7
1	124378	+	7	7
1	124379	-	9	9
1	124382	+	7	7
1	124383	-	9	9
1	124463	+	6	6
1	124464	-	4	4
1	124465	+	6	6
1	124466	-	5	5
1	124766	+	9	9
1	124767	-	5	5
1	124790	+	6	6
1	124791	-	4	4
1	124802	+	2	4
1	124803	-	3	3
1	125304	+	7	7
1	125305	-	7	9
1	125344	+	8	8
1	125345	-	6	7
1	125362	+	5	5
1	125363	-	5	5
1	125404	+	6	6
1	125405	-	6	6
1	125431	+	7	7
1	125432	-	7	7
1	125568	+	6	6
1	125569	-	7	7
1	125619	+	5	5
1	125620	-	8	8
1	125718	+	4	6
1	125719	-	8	8
1	125757	+	6	7
1	125758	-	11	12
1	125763	+	5	6
1	125764	-	9	11
1	125799	+	6	7
1	125800	-	6	8
1	125806	+	6	7
1	125807	-	6	7
1	125941	+	7	8
1	125942	-	5	5
1	125979	+	9	11
1	125980	-	4	4
1	126219	+	3	3
1	126220	-	3	3
1	126224	+	2	3
1	126225	-	4	4
1	126234	+	3	3
1	126235	-	2	3
1	126249	+	5	5
1	126250	-	5	5
1	126252	+	5	5
1	126253	-	3	6
1	126353	+	5	6
1	126354	-	6	6
1	126505	+	5	6
1	126506	-	4	5
1	126527	+	6	6
1	126528	-	6	6
1	126980	+	6	6
1	126981	-	9	10
1	127026	+	6	6
1	127027	-	8	8
1	127075	+	8	8
1	127076	-	2	2
1	127183	+	5	5
1	127184	-	9	9
1	127185	+	5	5
1	127186	-	9	9
1	127270	-	9	10
1	127279	-	9	10
1	127285	-	9	10
1	127372	+	1	1
1	127373	-	5	5
1	127378	+	1	1
1	127379	-	6	6
1	127393	+	4	4
1	127394	-	6	6
1	127396	+	4	5
1	127397	-	5	5
1	127405	+	6	6
1	127406	-	5	5
1	128018	+	7	7
1	128019	-	4	6
1	133142	+	4	4
1	133143	-	10	12
1	133169	+	5	5
1	133170	-	10	11
1	133176	+	4	5
1	133177	-	7	12
1	133178	+	5	5
1	133179	-	8	12
1	134687	+	11	11
1	134688	-	2	2
1	134689	+	11	11
1	134690	-	1	1
1	134700	+	9	9
1	134701	-	1	1
1	134751	+	3	4
1	134752	-	2	2
1	134762	+	4	4
1	134763	-	2	2
1	134817	+	6	6
1	134818	-	5	5
1	134823	+	7	7
1	134824	-	3	5
1	134857	+	9	11
1	134858	-	2	3
1	134920	+	10	11
1	134921	-	2	3
1	137015	+	2	8
1	137016	-	4	10
1	137022	+	6	7
1	137023	-	8	9
1	137064	+	6	8
1	137065	-	9	9
1	137114	+	12	12
1	137115	-	3	3
1	137148	+	11	11
1	137149	-	3	5
1	137178	+	8	8
1	137179	-	6	6
1	137214	+	4	5
1	137215	-	8	9
1	137229	+	5	7
1	137230	-	9	10
1	137233	+	8	9
1	137234	-	8	9
1	137242	+	7	9
1	137243	-	6	7
1	137268	+	10	11
1	137269	-	3	4
1	137375	+	6	7
1	137376	-	1	1
1	137379	+	7	7
1	137380	-	1	1
1	137400	+	10	10
1	137401	-	2	2
1	137435	+	10	10
1	137436	-	5	6
1	137445	+	9	11
1	137446	-	6	6
1	137484	+	11	12
1	137485	-	2	4
1	137646	+	10	10
1	137647	-	1	1
1	137649	+	8	10
1	137650	-	1	1
1	137655	+	8	9
1	137656	-	1	1
1	138573	+	1	1
1	138607	+	1	1
1	138608	-	3	7
1	138615	-	4	7
1	138624	+	1	1
1	138625	-	5	7
1	138632	+	1	1
1	138633	-	4	7
1	138637	+	1	1
1	138638	-	3	8
1	138648	+	2	3
1	138649	-	4	7
1	138695	+	4	5
1	138696	-	3	3
1	141456	+	2	8
1	141457	-	2	10
1	147347	+	4	9
1	147348	-	3	13
1	151397	+	4	5
1	154098	+	8	9
1	154099	-	2	2
1	154108	+	10	10
1	154109	-	2	2
1	154110	+	11	11
1	154111	-	2	2
1	154119	+	12	12
1	154120	-	2	2
1	154835	-	2	11
1	160259	+	3	4
1	160260	-	5	5
1	160269	+	4	5
1	160270	-	5	5
1	160279	+	4	4
1	160280	-	6	7
1	160428	+	8	8
1	160429	-	5	5
1	160607	+	4	4
1	160608	-	8	8
1	160706	+	6	6
1	160707	-	3	3
1	160732	+	6	6
1	160733	-	5	6
1	160793	+	8	8
1	160794	-	8	9
1	160869	+	5	7
1	160870	-	5	6
1	160902	+	7	7
1	160903	-	5	5
1	160910	+	8	8
1	160911	-	4	4
1	160927	+	6	6
1	160928	-	4	4
1	160974	+	5	5
1	160998	+	3	3
1	160999	-	4	4
1	161000	+	3	3
1	161001	-	4	4
1	161017	+	2	3
1	161018	-	6	7
1	161030	+	4	5
1	161031	-	5	6
1	161041	+	4	5
1	161042	-	6	7
1	161043	+	4	5
1	161044	-	6	6
1	161075	+	5	6
1	161076	-	8	8
1	161094	+	5	6
1	161095	-	8	8
1	161209	+	2	2
1	161210	-	5	6
1	161214	+	4	4
1	161215	-	6	6
1	161271	+	4	4
1	161272	-	6	8
1	161385	+	6	7
1	161386	-	7	7
1	161390	+	7	7
1	161391	-	10	10
1	161410	+	7	7
1	161411	-	12	13
1	161413	+	6	6
1	161414	-	9	12
1	161499	+	5	5
1	161500	-	3	3
1	161543	+	7	9
1	161544	-	3	3
1	161556	+	9	9
1	161557	-	4	4
1	161589	+	7	8
1	161590	-	5	6
1	161595	+	7	7
1	161596	-	6	6
1	161677	+	3	4
1	161678	-	7	7
1	161682	+	3	4
1	161683	-	7	7
1	161790	+	7	9
1	161791	-	3	3
1	161792	+	8	9
1	161793	-	2	2
1	164722	+	9	9
1	164723	-	4	5
1	164733	+	8	9
1	164734	-	3	3
1	165075	+	12	12
1	165076	-	10	11
1	165091	+	12	12
1	165092	-	9	9
1	165139	+	10	10
1	165140	-	8	8
1	165141	+	10	10
1	165142	-	8	8
1	165145	+	9	9
1	165146	-	8	9
1	165358	+	7	7
1	165359	-	9	9
1	165369	+	6	6
1	165370	-	7	9
1	165521	+	5	5
1	165522	-	8	9
1	165535	+	5	5
1	165536	-	10	10
1	165540	+	5	5
1	165541	-	9	10
1	165581	+	4	5
1	165582	-	6	7
1	165603	+	5	5
1	165604	-	8	8
1	165608	+	5	5
1	165609	-	8	8
1	165624	+	5	5
1	165625	-	7	7
1	165977	+	5	5
1	165978	-	7	7
1	165989	+	5	5
1	165990	-	7	7
1	165994	+	5	5
1	165995	-	6	6
1	166011	+	7	8
1	166012	-	8	9
1	166020	+	6	6
1	166021	-	10	10
1	166032	+	6	6
1	166033	-	7	8
1	166894	-	2	10
1	182745	+	2	6
1	188561	+	7	8
1	188562	-	2	3
1	188728	+	8	8
1	188729	-	3	3
1	188851	+	3	3
1	188852	-	4	5
1	188869	+	2	2
1	188870	-	4	5
1	188888	+	2	2
1	188889	-	3	4
1	188899	+	3	3
1	188900	-	2	3
1	189192	+	10	11
1	189193	-	4	4
1	189204	+	10	11
1	189205	-	3	3
1	189214	+	9	10
1	189215	-	3	3
1	189231	+	6	7
1	189232	-	4	4
1	189238	+	5	7
1	189239	-	4	4
1	189253	+	5	5
1	189254	-	4	4
1	191420	+	9	10
1	191421	-	9	10
1	191443	+	10	11
1	191444	-	7	8
1	193381	+	10	12
1	193382	-	11	11
1	193393	+	10	10
1	193394	-	12	12
1	193432	+	7	8
1	193433	-	6	7
1	193494	+	6	6
1	193495	-	8	8
1	193508	+	8	9
1	193509	-	10	10
1	193515	+	7	10
1	193516	-	12	12
1	193524	+	6	10
1	193525	-	13	13
1	193526	+	5	9
1	193527	-	12	12
1	193587	+	17	20
1	193588	-	6	7
1	193607	+	17	18
1	193608	-	6	6
1	193639	+	16	16
1	193640	-	3	4
1	193656	+	18	18
1	193657	-	5	5
1	193665	+	15	15
1	193666	-	5	5
1	193693	+	9	9
1	193694	-	7	7
1	193852	+	5	10
1	193853	-	8	9
1	197160	+	10	13
1	197161	-	5	5
1	197166	+	12	14
1	197167	-	4	4
1	197201	+	10	12
1	197202	-	5	5
1	197229	+	9	10
1	197230	-	3	3
1	197236	+	10	11
1	197237	-	3	3
1	197249	+	8	8
1	197250	-	4	4
1	197263	+	7	7
1	197264	-	3	3
1	197269	+	5	5
1	197270	-	2	2
1	197320	+	6	6
1	197321	-	4	4
1	197350	+	8	8
1	197351	-	3	3
1	197362	+	7	8
1	197363	-	4	4
1	197373	+	9	9
1	197374	-	4	4
1	197390	+	9	9
1	197391	-	4	4
1	197543	+	5	6
1	197544	-	4	4
1	197792	+	10	10
1	197793	-	3	3
1	197801	+	10	11
1	197802	-	3	3
1	197813	+	12	12
1	197814	-	5	5
1	200955	+	10	10
1	200956	-	5	5
1	201349	-	2	5
1	209354	+	2	11
1	213282	+	3	10
1	213283	-	2	6
1	213304	+	5	11
1	213305	-	5	7
1	213332	+	5	9
1	213333	-	5	7
1	213389	+	11	13
1	213390	-	8	8
1	213508	+	12	13
1	213509	-	8	8
1	213560	+	9	10
1	213561	-	6	10
1	213577	+	5	6
1	213578	-	9	11
1	213598	+	5	7
1	213599	-	8	9
1	213606	+	6	7
1	213607	-	6	8
1	213611	+	6	6
1	213612	-	8	9
1	213614	+	6	6
1	213615	-	7	8
1	213640	+	5	6
1	213641	-	6	6
1	213680	+	4	6
1	213681	-	3	6
1	213730	+	5	5
1	213731	-	5	7
1	214949	+	7	11
1	214950	-	3	4
1	222120	+	6	6
1	222121	-	5	5
1	222131	+	6	6
1	222132	-	4	4
1	222139	+	6	6
1	222140	-	5	5
1	230892	-	4	8
1	233602	+	4	4
1	233603	-	6	7
1	233613	+	4	5
1	233614	-	8	8
1	233626	+	4	5
1	233627	-	10	10
1	233633	+	4	5
1	233634	-	11	11
1	233951	+	7	7
1	233952	-	9	10
1	233982	+	6	6
1	233983	-	4	7
1	234018	+	8	8
1	234019	-	3	4
1	234026	+	9	9
1	234027	-	3	3
1	234136	+	7	8
1	234137	-	7	9
1	234144	+	8	8
1	234145	-	7	9
1	234221	+	3	4
1	234222	-	7	7
1	234256	+	4	4
1	234257	-	10	12
1	234333	+	8	8
1	234334	-	9	10
1	234361	+	9	9
1	234362	-	6	7
1	234370	+	6	8
1	234371	-	8	8
1	234384	+	7	7
1	234385	-	4	4
1	234417	+	4	4
1	234418	-	3	4
1	234429	+	4	4
1	234430	-	3	3
1	234539	+	4	5
1	234540	-	6	6
1	234547	+	5	6
1	234548	-	4	4
1	234617	+	6	7
1	234618	-	6	6
1	234628	+	8	9
1	234629	-	8	8
1	234948	+	6	6
1	234949	-	10	12
1	234950	+	6	6
1	234951	-	10	11
1	234967	+	4	5
1	234968	-	10	10
1	235188	+	6	6
1	235189	-	6	6
1	235190	+	6	6
1	235191	-	4	5
1	235342	+	5	5
1	235343	-	3	4
1	235345	+	4	4
1	235346	-	4	4
1	235375	+	7	7
1	235376	-	3	4
1	235556	+	7	7
1	235557	-	5	6
1	236052	-	11	11
1	236121	+	7	8
1	236122	-	8	8
1	236182	+	8	9
1	236183	-	4	4
1	236189	+	7	7
1	236190	-	4	4
1	236221	+	7	8
1	236222	-	5	5
1	236273	+	7	8
1	236274	-	5	5
