chr	pos	strand	M	Cov
1	24835	-	4	4
1	24837	+	6	7
1	24838	-	5	5
1	24849	+	2	7
1	24944	+	5	5
1	24945	-	7	7
1	25064	+	10	13
1	25065	-	5	5
1	25075	+	11	12
1	25076	-	6	6
1	25083	+	10	10
1	25084	-	6	6
1	25103	+	7	7
1	25104	-	6	6
1	25123	+	10	10
1	25124	-	6	6
1	25167	+	5	5
1	25168	-	4	4
1	25170	+	5	6
1	25171	-	4	4
1	25244	+	6	7
1	25245	-	3	3
1	25332	+	10	10
1	25333	-	3	3
1	25346	+	11	11
1	25347	-	2	3
1	25353	+	12	13
1	25354	-	4	4
1	25648	+	4	4
1	25649	-	7	8
1	25666	+	4	4
1	25667	-	7	7
1	25668	+	4	4
1	25669	-	6	6
1	25671	+	4	4
1	25672	-	5	5
1	25708	+	3	4
1	25709	-	4	4
1	25772	+	6	6
1	25773	-	3	3
1	25782	+	7	7
1	25783	-	3	3
1	25830	+	7	7
1	25831	-	2	2
1	25843	+	6	7
1	25844	-	1	1
1	25861	+	4	4
1	25862	-	3	4
1	25864	+	5	5
1	25865	-	4	4
1	25946	+	5	7
1	25947	-	6	6
1	25960	+	6	7
1	25961	-	4	5
1	26087	+	7	7
1	26088	-	3	4
1	26099	+	7	7
1	26100	-	6	7
1	26113	+	7	8
1	26114	-	8	8
1	26350	+	2	3
1	26351	-	6	6
1	26360	+	2	3
1	26361	-	4	4
1	26365	+	3	4
1	26366	-	3	3
1	26379	+	4	5
1	26380	-	4	4
1	26402	+	2	4
1	26403	-	3	3
1	26408	+	4	4
1	26409	-	2	2
1	26557	+	8	10
1	26558	-	3	3
1	26562	+	9	10
1	26563	-	2	3
1	26600	+	5	5
1	26601	-	3	3
1	26649	+	2	2
1	26650	-	5	6
1	26728	+	2	2
1	26729	-	9	9
1	26731	-	6	8
1	26786	+	1	1
1	26787	-	7	7
1	26920	+	6	6
1	26921	-	4	4
1	27082	+	2	7
1	27148	+	5	5
1	27149	-	2	2
1	27162	+	5	6
1	27163	-	2	2
1	27184	+	5	5
1	27185	-	2	2
1	27484	+	6	6
1	27485	-	8	8
1	27499	+	5	7
1	27500	-	8	9
1	27501	+	7	7
1	27502	-	8	8
1	27624	+	4	4
1	27625	-	3	3
1	27650	+	3	3
1	27651	-	3	4
1	27843	+	7	8
1	27844	-	10	10
1	27872	+	6	8
1	27873	-	6	6
1	27977	+	6	6
1	27978	-	1	1
1	27989	+	6	6
1	28015	+	6	6
1	28020	+	8	8
1	28032	+	8	8
1	28033	-	1	1
1	28090	+	6	7
1	28091	-	4	4
1	28158	+	7	7
1	28159	-	2	2
1	28299	+	2	3
1	28300	-	3	3
1	28308	+	4	4
1	28309	-	2	3
1	28315	+	4	4
1	28316	-	3	3
1	28323	+	4	4
1	28515	+	11	13
1	28516	-	5	5
1	28753	+	6	7
1	28754	-	5	5
1	28763	+	8	9
1	28764	-	6	8
1	28789	+	2	10
1	28790	-	6	12
1	28848	+	7	8
1	28849	-	11	13
1	28859	+	6	6
1	28860	-	4	11
1	28923	+	3	6
1	28947	+	7	7
1	28948	-	1	1
1	28958	+	8	8
1	28959	-	1	1
1	28964	+	6	6
1	28965	-	1	1
1	28978	+	4	4
1	28979	-	3	3
1	29179	+	2	2
1	29180	-	3	4
1	29184	+	2	2
1	29185	-	5	5
1	29206	+	4	4
1	29207	-	5	6
1	29232	+	5	5
1	29233	-	4	4
1	29255	+	5	7
1	29256	-	4	5
1	29382	+	2	3
1	29383	-	3	5
1	29387	+	4	4
1	29388	-	5	5
1	29393	-	3	6
1	29397	+	4	5
1	29398	-	6	6
1	29427	+	6	6
1	29428	-	3	3
1	29434	+	7	7
1	29435	-	3	3
1	29437	+	5	7
1	29438	-	2	3
1	29463	+	11	12
1	29464	-	3	3
1	29470	+	12	12
1	29471	-	2	2
1	29494	+	13	13
1	29495	-	4	4
1	29506	+	13	14
1	29507	-	4	5
1	29562	+	10	11
1	29563	-	3	5
1	29567	+	12	12
1	29568	-	5	5
1	29626	+	10	10
1	29627	-	3	3
1	29629	+	9	10
1	29630	-	3	3
1	29704	+	6	6
1	29705	-	2	2
1	29755	+	5	6
1	29756	-	2	4
1	29887	+	7	7
1	29888	-	4	4
1	29889	+	8	8
1	29890	-	4	4
1	29951	+	2	8
1	29952	-	2	7
1	29966	+	5	6
1	29967	-	8	9
1	29976	+	5	5
1	29977	-	11	11
1	29986	+	7	7
1	29987	-	12	12
1	29999	+	7	7
1	30000	-	13	13
1	30001	+	6	7
1	30002	-	11	13
1	30006	+	6	7
1	30007	-	12	13
1	30035	+	2	7
1	30036	-	7	11
1	30040	+	4	7
1	30041	-	7	10
1	30049	+	3	9
1	30055	+	7	9
1	30056	-	7	11
1	30175	+	4	5
1	30183	+	5	5
1	30184	-	1	1
1	30189	+	5	6
1	30190	-	1	1
1	30353	+	3	5
1	30464	+	3	4
1	30465	-	3	3
1	30469	+	4	4
1	30470	-	3	4
1	30484	+	4	5
1	30485	-	4	4
1	30542	+	7	7
1	30543	-	3	3
1	30561	+	6	8
1	30562	-	1	1
1	30564	+	8	8
1	30565	-	1	1
1	30584	+	5	6
1	30593	+	6	6
1	30623	+	9	9
1	30624	-	1	1
1	30630	+	8	9
1	30631	-	1	1
1	30690	+	9	10
1	30698	+	11	11
1	30699	-	2	3
1	30714	+	12	12
1	30715	-	3	3
1	30752	+	4	9
1	30878	+	5	10
1	31698	+	9	11
1	31699	-	1	1
1	31706	+	6	10
1	31707	-	1	1
1	31709	+	7	11
1	31710	-	1	1
1	31724	+	3	12
1	31969	+	7	8
1	31970	-	2	5
1	31983	+	6	8
1	31984	-	3	4
1	32136	+	4	6
1	32137	-	3	5
1	34568	-	2	13
1	35020	+	6	8
1	35021	-	2	3
1	35027	+	9	9
1	35028	-	3	3
1	35042	+	8	9
1	35043	-	2	3
1	35050	+	6	6
1	35051	-	3	3
1	35225	-	2	6
1	35230	+	3	4
1	35231	-	5	6
1	35423	+	4	4
1	35424	-	7	7
1	35425	+	4	4
1	35426	-	7	7
1	35883	+	2	2
1	35884	-	4	5
1	35892	+	2	2
1	35893	-	3	4
1	35900	+	3	3
1	35901	-	5	5
1	36090	+	5	7
1	36091	-	4	4
1	36099	+	7	8
1	36100	-	2	3
1	42545	+	3	9
1	42546	-	3	12
1	44726	+	6	7
1	44727	-	8	11
1	47946	+	2	3
1	47947	-	3	7
1	47963	-	2	7
1	55841	+	6	6
1	55842	-	9	10
1	55919	+	3	4
1	55920	-	6	8
1	55921	+	3	3
1	55922	-	7	8
1	55937	+	5	5
1	55938	-	6	8
1	55997	+	2	3
1	55998	-	9	10
1	56015	+	3	3
1	56016	-	12	13
1	56024	+	4	4
1	56025	-	14	15
1	56042	+	6	6
1	56043	-	15	15
1	56075	+	5	6
1	56076	-	15	15
1	56093	+	7	7
1	56094	-	14	15
1	56120	+	8	8
1	56121	-	10	11
1	56147	+	6	6
1	56148	-	13	14
1	56156	+	4	6
1	56157	-	16	16
1	56201	+	6	7
1	56202	-	14	15
1	56211	+	6	7
1	56212	-	14	14
1	56240	+	4	4
1	56241	-	15	16
1	56258	+	4	4
1	56259	-	13	13
1	56267	+	6	6
1	56268	-	13	14
1	56404	+	7	7
1	56405	-	8	9
1	56429	+	9	9
1	56430	-	9	9
1	56439	+	7	8
1	56440	-	7	8
1	56458	+	10	10
1	56459	-	5	5
1	56519	+	6	8
1	56520	-	3	3
1	56541	+	3	7
1	56542	-	3	4
1	65964	-	2	14
1	67294	+	1	1
1	70683	+	3	5
1	70684	-	6	6
1	70691	+	5	6
1	70692	-	5	6
1	70720	+	8	10
1	70721	-	4	5
1	70788	+	4	12
1	70789	-	5	6
1	70834	+	4	8
1	70865	+	4	5
1	70866	-	2	4
1	70876	+	5	7
1	70877	-	3	5
1	71862	-	3	10
1	71872	+	6	8
1	71873	-	4	9
1	71879	+	4	8
1	71880	-	8	9
1	71897	+	7	10
1	71898	-	3	5
1	76856	+	7	12
1	76943	+	5	5
1	76944	-	4	7
1	77000	+	2	3
1	77001	-	2	6
1	77036	+	3	4
1	77037	-	2	2
1	77038	+	3	4
1	77039	-	2	2
1	77059	+	4	6
1	77220	+	2	3
1	77221	-	3	6
1	77222	+	3	4
1	77223	-	3	5
1	77229	+	2	5
1	77230	-	4	5
1	77241	+	3	5
1	77242	-	2	6
1	77352	+	2	3
1	77353	-	4	9
1	77368	+	2	3
1	77369	-	7	8
1	77371	+	2	3
1	77372	-	7	7
1	77379	-	4	6
1	77391	+	2	3
1	77392	-	4	5
1	91898	+	1	1
1	92672	-	3	4
1	92865	+	4	4
1	92866	-	3	3
1	92875	+	4	5
1	92876	-	2	3
1	92889	+	6	6
1	92890	-	3	4
1	93220	+	6	7
1	93221	-	2	6
1	93325	+	4	5
1	93326	-	3	7
1	93532	-	4	4
1	93535	+	2	3
1	93536	-	4	4
1	93798	+	7	10
1	93799	-	1	1
1	93807	+	10	11
1	93834	+	9	11
1	93835	-	1	1
1	93981	+	7	8
1	93982	-	4	4
1	93991	+	9	9
1	93992	-	5	5
1	94025	+	6	7
1	94026	-	5	5
1	94181	+	5	5
1	94182	-	2	2
1	94410	+	6	7
1	94415	+	7	8
1	94416	-	4	5
1	94457	+	4	6
1	94458	-	4	5
1	94609	+	4	7
1	94610	-	6	7
1	94612	+	4	7
1	94613	-	7	7
1	94621	+	4	8
1	94622	-	7	10
1	94633	+	8	9
1	94634	-	10	10
1	94711	+	7	7
1	94778	+	2	4
1	94779	-	3	5
1	94801	-	3	6
1	94992	-	2	3
1	95015	-	2	3
1	95019	+	2	4
1	95241	-	4	9
1	95256	+	3	5
1	95257	-	6	9
1	95264	-	2	7
1	98032	-	2	5
1	98038	+	2	7
1	98213	+	2	9
1	98231	+	3	7
1	98232	-	4	5
1	98567	+	3	3
1	98568	-	7	9
1	98573	+	2	2
1	98574	-	6	9
1	101046	+	3	6
1	101049	+	6	6
1	101184	+	4	8
1	101185	-	1	1
1	101193	+	5	8
1	110633	+	1	1
1	110702	+	5	8
1	110703	-	7	7
1	110750	+	10	11
1	110751	-	4	4
1	110851	+	5	5
1	110852	-	2	3
1	110853	+	5	6
1	110854	-	3	3
1	110871	+	7	7
1	110872	-	3	3
1	110879	+	6	7
1	110880	-	3	3
1	110943	+	3	6
1	110955	+	4	5
1	110987	+	4	4
1	110988	-	1	1
1	111003	+	6	6
1	111004	-	2	2
1	111005	+	6	6
1	111021	+	8	8
1	111030	+	6	7
1	111031	-	2	2
1	111032	+	6	6
1	111158	+	2	14
1	111173	+	14	16
1	111174	-	3	5
1	121757	-	4	4
1	121771	-	5	5
1	121781	-	4	4
1	121790	+	1	1
1	121791	-	4	4
1	121826	+	4	5
1	121827	-	5	5
1	121829	+	5	5
1	121830	-	4	5
1	121887	+	2	5
1	121934	+	6	6
1	121935	-	8	8
1	121947	+	6	7
1	121948	-	8	8
1	121964	+	7	9
1	121965	-	7	8
1	122139	+	4	4
1	122168	+	5	6
1	122196	+	5	5
1	122199	+	5	5
1	122305	+	4	4
1	122306	-	4	4
1	122315	+	4	4
1	122316	-	3	3
1	122325	+	3	3
1	122326	-	3	3
1	122404	-	4	4
1	122712	+	7	9
1	122713	-	4	8
1	122814	+	2	3
1	122815	-	2	2
1	122922	-	2	11
1	122934	+	3	4
1	122935	-	9	11
1	122940	+	3	4
1	122941	-	9	10
1	122943	+	4	4
1	122944	-	11	11
1	122953	+	4	4
1	122954	-	10	10
1	122958	+	4	4
1	122959	-	8	10
1	123077	+	3	3
1	123078	-	10	10
1	123113	+	2	2
1	123114	-	5	5
1	123158	+	2	2
1	123159	-	4	4
1	123169	+	1	1
1	123170	-	4	4
1	123173	-	4	4
1	123187	+	1	1
1	123188	-	4	5
1	123211	-	4	5
1	123223	-	6	6
1	123263	+	1	1
1	123264	-	5	6
1	123272	+	1	1
1	123273	-	5	6
1	123275	+	1	1
1	123276	-	6	6
1	123447	+	2	2
1	123448	-	2	2
1	123610	+	10	10
1	123611	-	7	8
1	123628	+	5	6
1	123629	-	6	6
1	123652	+	3	5
1	123653	-	9	9
1	123661	+	5	6
1	123662	-	6	9
1	123810	+	8	8
1	123811	-	3	4
1	123812	+	8	8
1	123813	-	4	4
1	123835	+	7	7
1	123836	-	5	6
1	123837	+	7	7
1	123838	-	6	6
1	123998	+	5	7
1	123999	-	4	6
1	124025	+	7	7
1	124026	-	6	7
1	124191	+	5	6
1	124192	-	4	5
1	124198	+	6	6
1	124199	-	4	4
1	124222	+	5	5
1	124223	-	3	3
1	124353	+	8	8
1	124354	-	7	7
1	124378	+	7	8
1	124379	-	6	6
1	124382	+	7	8
1	124383	-	5	6
1	124463	+	4	4
1	124464	-	3	3
1	124465	+	4	4
1	124466	-	2	3
1	124766	+	11	11
1	124767	-	3	3
1	124790	+	15	15
1	124791	-	1	1
1	124802	+	13	15
1	124923	+	2	12
1	125304	+	3	4
1	125305	-	6	6
1	125344	+	2	2
1	125345	-	6	6
1	125404	+	5	5
1	125405	-	11	12
1	125431	+	4	4
1	125432	-	10	13
1	125619	+	4	4
1	125620	-	8	8
1	125718	+	6	7
1	125719	-	9	11
1	125757	+	6	6
1	125758	-	6	6
1	125763	+	5	6
1	125764	-	8	8
1	125799	+	3	3
1	125800	-	7	7
1	125806	+	3	3
1	125807	-	5	5
1	125941	+	6	8
1	125942	-	3	7
1	125979	+	8	8
1	125980	-	6	6
1	126109	+	6	6
1	126110	-	4	4
1	126219	+	2	2
1	126220	-	6	6
1	126224	+	2	2
1	126225	-	6	6
1	126234	+	2	2
1	126235	-	5	6
1	126249	+	2	2
1	126250	-	6	6
1	126252	+	1	1
1	126253	-	6	6
1	126354	-	9	9
1	126506	-	2	6
1	126527	+	4	4
1	126528	-	7	7
1	126980	+	4	5
1	126981	-	3	4
1	127026	+	7	7
1	127027	-	7	8
1	127075	+	8	8
1	127076	-	6	7
1	127101	+	6	6
1	127102	-	4	4
1	127116	+	3	4
1	127117	-	3	3
1	127183	+	3	3
1	127184	-	5	5
1	127185	+	3	3
1	127186	-	5	5
1	127270	-	5	5
1	127278	+	2	2
1	127279	-	4	4
1	127284	+	3	3
1	127285	-	3	3
1	127372	+	2	2
1	127373	-	3	3
1	127378	+	2	2
1	127379	-	2	3
1	127393	+	2	2
1	127394	-	3	3
1	127396	+	4	4
1	127397	-	2	3
1	127405	+	6	6
1	127406	-	2	2
1	132538	+	2	4
1	132543	+	3	4
1	132545	+	2	3
1	132549	-	2	4
1	132578	+	2	4
1	132581	+	2	4
1	133169	+	8	9
1	133170	-	5	8
1	133176	+	8	9
1	133177	-	6	7
1	133179	-	5	7
1	134687	+	4	5
1	134688	-	6	7
1	134689	+	4	5
1	134690	-	6	6
1	134700	+	5	5
1	134701	-	5	6
1	134751	+	5	5
1	134752	-	2	2
1	134758	+	3	5
1	134762	+	3	5
1	134817	+	4	5
1	134823	+	5	5
1	134857	+	3	5
1	136852	+	4	7
1	137007	+	4	11
1	137008	-	3	8
1	137015	+	9	9
1	137016	-	9	9
1	137022	+	8	9
1	137023	-	9	9
1	137064	+	4	4
1	137065	-	6	8
1	137114	+	6	7
1	137115	-	7	7
1	137136	+	6	8
1	137137	-	7	7
1	137148	+	7	8
1	137149	-	7	7
1	137178	+	6	6
1	137179	-	8	9
1	137214	+	3	3
1	137215	-	6	7
1	137229	+	2	2
1	137230	-	5	6
1	137233	+	2	2
1	137234	-	6	6
1	137242	+	1	1
1	137375	+	8	8
1	137379	+	8	8
1	137400	+	4	4
1	137435	+	4	6
1	137436	-	1	1
1	137445	+	4	6
1	137446	-	1	1
1	137484	+	6	6
1	137646	+	4	5
1	137647	-	1	1
1	137649	+	3	5
1	137650	-	1	1
1	137655	+	6	7
1	140887	+	2	12
1	144348	-	2	10
1	153494	+	2	8
1	154108	+	4	6
1	154109	-	3	7
1	154110	+	3	6
1	154111	-	2	7
1	160246	-	2	6
1	160259	+	1	1
1	160260	-	7	9
1	160270	-	7	9
1	160280	-	2	9
1	160428	+	3	4
1	160429	-	6	7
1	160608	-	7	8
1	160706	+	3	3
1	160707	-	3	3
1	160732	+	2	3
1	160733	-	3	4
1	160793	+	1	1
1	160794	-	8	9
1	160870	-	9	10
1	160902	+	5	5
1	160903	-	7	7
1	160910	+	5	5
1	160911	-	3	6
1	160927	+	7	7
1	160928	-	5	5
1	160974	+	9	9
1	160975	-	3	3
1	160998	+	8	8
1	160999	-	3	3
1	161000	+	7	7
1	161001	-	4	4
1	161017	+	5	5
1	161018	-	6	6
1	161030	+	5	5
1	161031	-	6	6
1	161041	+	4	4
1	161042	-	5	5
1	161043	+	4	4
1	161044	-	5	5
1	161075	+	1	1
1	161076	-	4	5
1	161095	-	4	5
1	161209	+	4	4
1	161210	-	6	6
1	161214	+	4	4
1	161215	-	5	5
1	161385	+	6	6
1	161386	-	3	3
1	161390	+	4	6
1	161391	-	2	2
1	161410	+	3	4
1	161411	-	2	2
1	161413	+	3	4
1	161543	+	5	6
1	161544	-	6	6
1	161556	+	5	7
1	161557	-	7	8
1	161589	+	3	4
1	161590	-	7	7
1	161595	+	4	5
1	161596	-	6	8
1	161677	+	4	7
1	161682	+	6	7
1	161790	+	3	3
1	161791	-	4	4
1	164722	+	2	3
1	164723	-	3	5
1	165075	+	3	4
1	165076	-	5	7
1	165091	+	2	4
1	165092	-	4	6
1	165139	+	5	6
1	165140	-	2	4
1	165141	+	4	6
1	165142	-	3	4
1	165145	+	4	6
1	165146	-	4	5
1	165358	+	3	3
1	165359	-	7	8
1	165369	+	2	3
1	165370	-	7	8
1	165522	-	2	3
1	165535	+	3	3
1	165536	-	3	3
1	165540	+	2	3
1	165541	-	3	3
1	165581	+	1	1
1	165582	-	4	4
1	165603	+	1	1
1	165604	-	4	4
1	165608	+	1	1
1	165609	-	4	4
1	165624	+	2	2
1	165625	-	3	5
1	165772	-	3	7
1	165775	-	3	7
1	165782	-	3	7
1	165977	+	1	1
1	165978	-	3	4
1	165989	+	3	3
1	165990	-	3	3
1	165994	+	2	3
1	165995	-	3	3
1	166011	+	3	4
1	166020	+	2	3
1	166021	-	2	2
1	166032	+	2	3
1	166033	-	3	3
1	166169	+	2	10
1	170287	-	3	10
1	188561	+	9	12
1	188562	-	2	3
1	188728	+	11	12
1	188851	+	4	6
1	188852	-	4	4
1	188869	+	6	7
1	188870	-	3	4
1	188888	+	6	7
1	188889	-	4	4
1	188899	+	7	8
1	188900	-	4	4
1	189192	+	4	6
1	189193	-	5	5
1	189204	+	5	5
1	189205	-	3	4
1	189214	+	4	4
1	189215	-	5	5
1	189231	+	3	3
1	189232	-	4	4
1	189238	+	2	2
1	189239	-	3	5
1	189253	+	4	4
1	189254	-	5	5
1	191292	-	3	7
1	193381	+	9	10
1	193382	-	4	9
1	193393	+	9	11
1	193394	-	8	10
1	193432	+	10	10
1	193433	-	9	9
1	193494	+	7	9
1	193495	-	4	5
1	193508	+	9	9
1	193509	-	4	5
1	193515	+	7	7
1	193516	-	4	4
1	193524	+	5	7
1	193525	-	3	3
1	193526	+	7	7
1	193527	-	3	3
1	193587	+	8	8
1	193588	-	4	6
1	193607	+	9	9
1	193639	+	8	10
1	193640	-	6	8
1	193656	+	9	9
1	193657	-	6	9
1	193665	+	7	8
1	193666	-	5	9
1	193693	+	7	12
1	193694	-	10	12
1	193853	-	4	11
1	197201	+	4	5
1	197202	-	2	2
1	197229	+	3	6
1	197230	-	2	2
1	197236	+	4	7
1	197237	-	3	3
1	197249	+	7	8
1	197250	-	2	2
1	197263	+	6	6
1	197264	-	4	4
1	197269	+	3	5
1	197270	-	2	4
1	197288	+	6	6
1	197289	-	5	6
1	197305	+	7	7
1	197306	-	4	6
1	197320	+	6	7
1	197321	-	6	7
1	197350	+	6	7
1	197351	-	8	9
1	197362	+	4	7
1	197363	-	6	6
1	197373	+	5	8
1	197374	-	7	7
1	197390	+	7	7
1	197391	-	5	6
1	197505	+	2	7
1	197515	+	2	7
1	197543	+	3	6
1	197544	-	2	2
1	197668	+	2	6
1	197792	+	3	12
1	197801	+	5	11
1	197813	+	6	9
1	197837	+	4	8
1	200955	+	4	4
1	200956	-	3	3
1	201009	+	2	4
1	201010	-	3	3
1	201399	+	3	5
1	201414	+	2	5
1	201415	-	3	3
1	201435	+	2	4
1	213508	+	3	8
1	213560	+	7	9
1	213561	-	5	5
1	213577	+	5	7
1	213578	-	7	8
1	213598	+	3	5
1	213599	-	5	6
1	213606	+	6	6
1	213607	-	3	6
1	213611	+	5	7
1	213612	-	3	6
1	213614	+	6	8
1	213615	-	3	4
1	213640	+	3	6
1	213641	-	3	5
1	213680	+	5	8
1	213681	-	5	6
1	213730	+	3	8
1	213731	-	5	11
1	223859	-	2	8
1	233603	-	2	2
1	233613	+	2	2
1	233633	+	2	2
1	233634	-	3	3
1	233951	+	4	8
1	233952	-	4	8
1	233982	+	6	6
1	233983	-	5	5
1	234018	+	5	5
1	234019	-	2	2
1	234026	+	4	5
1	234027	-	4	4
1	234136	+	5	5
1	234137	-	9	9
1	234144	+	5	5
1	234145	-	8	9
1	234221	+	3	6
1	234222	-	9	9
1	234256	+	5	6
1	234257	-	5	6
1	234333	+	9	10
1	234334	-	2	2
1	234361	+	8	9
1	234362	-	2	2
1	234370	+	8	10
1	234384	+	9	10
1	234385	-	2	2
1	234417	+	4	7
1	234418	-	3	4
1	234429	+	5	6
1	234430	-	6	6
1	234539	+	5	5
1	234540	-	2	2
1	234547	+	5	6
1	234617	+	9	10
1	234618	-	5	5
1	234628	+	8	11
1	234629	-	5	5
1	234838	+	4	4
1	234839	-	7	7
1	234948	+	5	7
1	234949	-	2	4
1	234950	+	6	6
1	234951	-	2	4
1	235188	+	6	6
1	235189	-	5	5
1	235190	+	5	6
1	235191	-	5	5
1	235342	+	3	3
1	235343	-	8	9
1	235345	+	2	3
1	235346	-	11	11
1	235556	+	6	6
1	235557	-	6	6
1	236051	+	7	9
1	236052	-	3	4
1	236121	+	9	10
1	236122	-	4	4
1	236182	+	9	9
1	236183	-	5	6
1	236189	+	9	10
1	236190	-	4	6
1	236221	+	7	7
1	236222	-	4	4
1	236273	+	3	3
1	236274	-	2	2
1	236276	+	3	3
1	236277	-	1	1
1	236395	+	6	7
1	236396	-	5	5
1	236417	+	9	9
1	236418	-	7	7
1	236434	+	8	9
1	236435	-	5	5
1	236527	+	10	11
1	236528	-	4	4
1	238367	+	2	3
1	238368	-	8	9
1	238417	+	3	4
1	238418	-	6	7
1	238447	-	3	6
1	238474	-	4	6
1	238482	+	3	3
1	238483	-	3	6
1	238487	+	2	3
1	238488	-	4	8
1	238490	+	3	3
1	238491	-	8	8
1	238492	+	2	3
1	238493	-	4	7
1	238497	+	1	1
1	238498	-	6	7
1	238510	-	6	7
1	238512	+	1	1
1	238513	-	5	7
1	238515	+	1	1
1	238516	-	6	6
1	238519	-	5	5
1	238675	+	2	3
1	238705	+	3	3
1	238706	-	2	3
1	238727	+	3	3
1	238728	-	3	4
1	238741	+	1	1
1	238742	-	3	4
1	238776	+	3	3
1	238777	-	4	6
1	238817	+	2	2
1	238818	-	3	4
1	238822	+	2	2
1	238823	-	3	3
1	238830	+	2	2
1	238831	-	4	4
1	238838	+	5	5
1	238839	-	6	6
1	238925	+	9	9
1	238926	-	10	10
1	238994	+	4	6
1	238995	-	8	8
1	239071	+	4	5
1	239072	-	8	8
1	239092	+	8	9
1	239093	-	6	7
1	239123	+	5	5
1	239124	-	4	5
1	239134	+	4	6
1	239135	-	4	5
1	239143	+	7	7
1	239144	-	3	3
1	239179	+	5	6
1	239180	-	3	3
1	239230	-	5	5
1	239249	+	2	5
1	239250	-	4	6
1	239273	-	3	9
1	239291	+	2	5
1	239292	-	5	10
1	240981	+	3	3
1	240982	-	3	7
1	240991	+	2	2
1	240992	-	5	5
1	241109	+	2	2
1	241110	-	4	5
1	241111	+	2	2
1	241112	-	3	4
1	241115	-	3	4
1	241158	-	4	7
1	241190	+	2	2
1	241191	-	7	8
1	241198	+	2	2
1	241199	-	8	8
1	241214	-	2	11
1	241309	+	4	5
1	241310	-	6	8
1	241361	+	6	7
1	241362	-	6	7
1	241377	+	4	6
1	241378	-	6	7
1	241493	+	6	7
1	241494	-	6	9
1	241634	+	2	5
1	241635	-	2	7
1	241658	+	4	5
1	241659	-	4	7
1	241678	+	5	5
1	241679	-	4	6
1	241844	+	5	7
1	241845	-	3	7
1	241848	+	3	6
1	241849	-	2	8
1	241857	+	4	5
1	241858	-	6	8
1	241859	+	4	5
1	241860	-	5	8
1	242452	+	5	6
1	242453	-	4	5
1	242505	+	3	3
1	242506	-	7	8
1	242624	+	3	5
1	242625	-	9	9
1	242630	+	2	8
1	242631	-	3	9
1	242974	+	4	7
1	242975	-	3	5
1	242979	+	4	7
1	242980	-	3	4
1	242993	+	6	7
1	243006	+	4	6
1	243007	-	3	4
1	243013	+	2	5
1	243014	-	3	5
1	243312	+	6	15
1	243370	+	4	8
1	243454	+	3	3
1	243455	-	4	6
1	243460	-	6	6
1	243477	+	1	1
1	243478	-	2	5
1	243579	+	2	3
1	243580	-	5	6
1	243648	+	4	4
1	243649	-	4	5
1	243661	+	2	3
1	243662	-	5	5
1	243663	+	3	3
1	243664	-	3	4
1	243706	-	5	6
1	243719	-	7	7
1	243773	+	1	1
1	243774	-	6	9
1	243842	+	3	3
1	243843	-	9	13
1	243965	+	4	5
1	243966	-	13	14
1	244169	-	2	7
1	244846	+	5	9
1	244847	-	9	11
1	244852	+	4	8
