chr	pos	strand	M	Cov
1	25333	-	3	3
1	25346	+	7	7
1	25347	-	3	3
1	25353	+	7	7
1	25354	-	2	2
1	25648	+	4	4
1	25649	-	3	4
1	25666	+	5	5
1	25667	-	4	4
1	25668	+	6	6
1	25669	-	4	4
1	25671	+	6	6
1	25672	-	4	4
1	25708	+	3	5
1	25709	-	2	2
1	25772	+	2	2
1	25773	-	1	1
1	25782	+	4	4
1	25783	-	1	1
1	25830	+	5	7
1	25843	+	7	8
1	25844	-	1	1
1	25861	+	7	9
1	25862	-	1	1
1	25864	+	8	9
1	25947	-	4	5
1	25961	-	4	5
1	26088	-	2	3
1	26099	+	3	3
1	26100	-	3	3
1	26113	+	2	2
1	26114	-	2	3
1	26191	+	1	1
1	26351	-	1	1
1	26361	-	1	1
1	26366	-	2	2
1	26380	-	2	2
1	26402	+	2	2
1	26403	-	2	2
1	26408	+	3	3
1	26409	-	2	2
1	26557	+	7	8
1	26558	-	3	4
1	26562	+	7	9
1	26563	-	4	4
1	26600	+	9	9
1	26601	-	5	5
1	26649	+	4	4
1	26650	-	2	2
1	26728	+	2	2
1	26729	-	3	4
1	26730	+	3	3
1	26731	-	3	4
1	26786	+	2	2
1	26787	-	7	7
1	26920	+	4	4
1	26921	-	6	7
1	27148	+	3	5
1	27149	-	2	2
1	27162	+	4	5
1	27163	-	2	2
1	27184	+	5	6
1	27185	-	3	3
1	27484	+	2	3
1	27485	-	3	3
1	27499	+	5	5
1	27501	+	4	5
1	27502	-	2	2
1	27624	+	3	3
1	27625	-	6	6
1	27650	+	3	3
1	27651	-	5	6
1	27843	+	5	5
1	27844	-	12	12
1	27872	+	6	6
1	27873	-	8	9
1	27977	+	5	7
1	27978	-	4	4
1	27989	+	8	9
1	27990	-	4	4
1	28015	+	8	10
1	28016	-	4	4
1	28020	+	10	11
1	28021	-	4	4
1	28032	+	9	10
1	28033	-	2	3
1	28090	+	5	6
1	28091	-	1	1
1	28158	+	3	3
1	28159	-	4	4
1	28299	+	5	5
1	28300	-	2	2
1	28308	+	5	6
1	28309	-	2	2
1	28315	+	6	6
1	28316	-	2	2
1	28323	+	7	8
1	28515	+	5	5
1	28516	-	6	6
1	28753	+	4	5
1	28754	-	5	5
1	28763	+	4	5
1	28764	-	5	5
1	28790	-	3	5
1	28848	+	4	4
1	28849	-	5	5
1	28859	+	2	4
1	28860	-	2	5
1	28923	+	4	7
1	28924	-	3	5
1	28947	+	4	5
1	28948	-	4	5
1	28958	+	6	6
1	28959	-	6	6
1	28964	+	5	5
1	28965	-	6	6
1	28978	+	5	5
1	28979	-	5	5
1	29179	+	4	5
1	29180	-	2	2
1	29184	+	6	6
1	29185	-	3	3
1	29206	+	7	7
1	29207	-	3	3
1	29232	+	3	5
1	29233	-	4	4
1	29255	+	3	4
1	29256	-	5	7
1	29287	+	2	4
1	29288	-	2	9
1	29382	+	5	6
1	29387	+	6	6
1	29392	+	3	6
1	29397	+	5	6
1	29398	-	1	1
1	29427	+	4	4
1	29428	-	3	3
1	29434	+	3	3
1	29435	-	3	3
1	29437	+	2	4
1	29438	-	2	3
1	29463	+	2	3
1	29464	-	5	5
1	29470	+	4	4
1	29471	-	5	5
1	29494	+	4	4
1	29495	-	4	4
1	29506	+	4	4
1	29507	-	4	4
1	29562	+	5	5
1	29563	-	1	1
1	29567	+	5	5
1	29568	-	1	1
1	29626	+	6	6
1	29627	-	7	7
1	29629	+	7	7
1	29630	-	6	7
1	29704	+	7	8
1	29705	-	3	3
1	29755	+	3	3
1	29887	+	3	4
1	29888	-	2	3
1	29889	+	3	4
1	29890	-	3	3
1	29966	+	2	2
1	29967	-	3	5
1	29976	+	2	2
1	29977	-	3	5
1	29986	+	2	4
1	29987	-	4	5
1	29999	+	3	3
1	30000	-	4	5
1	30001	+	3	3
1	30002	-	4	5
1	30006	+	3	3
1	30007	-	3	4
1	30035	+	4	6
1	30036	-	4	5
1	30040	+	5	6
1	30041	-	2	4
1	30055	+	3	6
1	30056	-	2	3
1	30175	+	9	11
1	30176	-	4	5
1	30183	+	7	9
1	30184	-	3	4
1	30189	+	6	7
1	30190	-	5	5
1	30464	+	9	10
1	30465	-	6	6
1	30469	+	8	8
1	30470	-	4	5
1	30484	+	5	6
1	30485	-	6	6
1	30542	+	5	6
1	30543	-	6	6
1	30561	+	5	7
1	30562	-	5	5
1	30564	+	6	8
1	30565	-	6	6
1	30584	+	6	7
1	30585	-	5	5
1	30593	+	6	7
1	30594	-	5	5
1	30623	+	5	6
1	30624	-	3	3
1	30630	+	6	6
1	30631	-	2	2
1	30690	+	7	9
1	30691	-	1	1
1	30698	+	7	7
1	30699	-	1	1
1	30714	+	7	7
1	30715	-	1	1
1	30752	+	2	5
1	30758	+	2	6
1	30879	-	3	6
1	31698	+	3	3
1	31699	-	3	3
1	31707	-	2	3
1	31709	+	3	4
1	31710	-	2	3
1	31724	+	2	6
1	31725	-	2	4
1	31969	+	4	6
1	31970	-	3	6
1	31983	+	2	6
1	31984	-	5	6
1	32136	+	7	7
1	32137	-	2	3
1	34568	-	2	6
1	35020	+	2	2
1	35027	+	1	1
1	35042	+	2	2
1	35043	-	2	2
1	35050	+	3	3
1	35051	-	2	2
1	35224	+	2	4
1	35225	-	2	3
1	35230	+	3	5
1	35231	-	2	4
1	35423	+	2	2
1	35424	-	3	3
1	35426	-	3	3
1	35883	+	3	4
1	35884	-	1	1
1	35892	+	6	6
1	35893	-	2	2
1	35900	+	6	6
1	35901	-	2	2
1	36090	+	6	7
1	36099	+	5	5
1	36100	-	2	2
1	42546	-	2	9
1	44726	+	5	6
1	44727	-	7	7
1	47947	-	2	8
1	48671	+	1	1
1	55841	+	5	6
1	55842	-	5	5
1	55919	+	3	3
1	55920	-	5	6
1	55921	+	3	3
1	55922	-	6	6
1	55937	+	2	2
1	55938	-	5	5
1	55997	+	2	2
1	55998	-	6	8
1	56015	+	2	2
1	56016	-	9	11
1	56024	+	2	2
1	56025	-	12	13
1	56042	+	2	2
1	56043	-	11	12
1	56076	-	6	9
1	56093	+	2	2
1	56094	-	6	8
1	56120	+	3	3
1	56121	-	6	6
1	56147	+	3	3
1	56148	-	5	5
1	56156	+	4	4
1	56157	-	5	6
1	56201	+	3	3
1	56202	-	9	10
1	56211	+	2	3
1	56212	-	8	10
1	56241	-	10	12
1	56258	+	5	5
1	56259	-	8	9
1	56267	+	5	5
1	56268	-	8	8
1	56404	+	4	4
1	56405	-	5	5
1	56429	+	4	4
1	56430	-	9	10
1	56439	+	4	6
1	56440	-	9	9
1	56458	+	6	8
1	56459	-	10	11
1	56519	+	4	4
1	56520	-	8	9
1	56541	+	3	5
1	56542	-	3	5
1	65144	+	3	8
1	65145	-	2	4
1	70674	-	3	7
1	70683	+	3	4
1	70684	-	6	8
1	70691	+	2	3
1	70692	-	8	9
1	70720	+	3	4
1	70721	-	4	6
1	70788	+	2	4
1	70789	-	1	1
1	70834	+	2	3
1	70865	+	2	2
1	70866	-	4	5
1	70876	+	2	3
1	70877	-	4	6
1	71275	-	1	1
1	71861	+	2	8
1	71862	-	2	6
1	71872	+	3	8
1	71873	-	3	5
1	71879	+	4	9
1	71880	-	3	4
1	71897	+	5	8
1	76838	+	9	14
1	76839	-	6	6
1	76856	+	6	10
1	76857	-	1	1
1	76943	+	4	7
1	76944	-	2	3
1	77000	+	7	7
1	77036	+	5	5
1	77037	-	2	4
1	77038	+	5	5
1	77039	-	2	4
1	77059	+	6	7
1	77060	-	5	7
1	77220	+	4	5
1	77222	+	4	5
1	77223	-	2	2
1	77229	+	4	5
1	77241	+	4	5
1	77242	-	2	4
1	77353	-	3	3
1	77369	-	3	3
1	77371	+	1	1
1	77372	-	3	3
1	77379	-	3	3
1	77391	+	1	1
1	77392	-	3	4
1	78046	-	1	1
1	92671	+	3	5
1	92672	-	2	3
1	92865	+	2	3
1	92866	-	3	3
1	92875	+	3	3
1	92876	-	3	3
1	93220	+	6	6
1	93221	-	4	4
1	93326	-	4	6
1	93532	-	6	6
1	93535	+	2	3
1	93536	-	6	6
1	93798	+	3	5
1	93799	-	2	3
1	93807	+	2	5
1	93808	-	2	3
1	93831	+	3	6
1	93832	-	2	4
1	93834	+	5	6
1	93835	-	3	5
1	93981	+	4	4
1	93991	+	2	4
1	93992	-	1	1
1	94025	+	2	3
1	94152	-	2	4
1	94182	-	3	3
1	94410	+	3	4
1	94411	-	4	6
1	94415	+	3	4
1	94416	-	6	7
1	94457	+	3	5
1	94458	-	5	6
1	94609	+	3	4
1	94610	-	2	4
1	94612	+	2	5
1	94613	-	3	4
1	94621	+	3	4
1	94622	-	2	4
1	94633	+	4	4
1	94634	-	4	4
1	94711	+	2	7
1	94712	-	1	1
1	94778	+	3	8
1	94800	+	3	6
1	94992	-	3	6
1	95014	+	2	6
1	95015	-	4	7
1	95240	+	3	6
1	95256	+	4	5
1	95257	-	3	5
1	95263	+	2	4
1	98231	+	3	4
1	98567	+	4	5
1	98568	-	2	4
1	98573	+	2	5
1	98574	-	3	4
1	101047	-	2	4
1	101050	-	2	4
1	101184	+	4	5
1	101185	-	2	2
1	101193	+	3	4
1	110544	-	3	4
1	110634	-	2	4
1	110703	-	4	4
1	110750	+	5	5
1	110751	-	1	1
1	110851	+	6	8
1	110852	-	1	1
1	110853	+	6	8
1	110871	+	8	8
1	110879	+	5	8
1	110943	+	5	7
1	110944	-	2	2
1	110955	+	5	6
1	110956	-	2	2
1	110987	+	5	5
1	110988	-	1	1
1	111003	+	4	6
1	111004	-	1	1
1	111005	+	5	6
1	111021	+	4	5
1	111022	-	1	1
1	111030	+	3	4
1	111031	-	1	1
1	111032	+	3	4
1	111033	-	1	1
1	111173	+	3	8
1	111174	-	2	2
1	121756	+	4	5
1	121757	-	1	1
1	121770	+	3	6
1	121771	-	1	1
1	121780	+	4	6
1	121790	+	4	7
1	121791	-	4	4
1	121826	+	9	9
1	121827	-	7	7
1	121829	+	7	8
1	121830	-	6	7
1	121887	+	2	5
1	121888	-	4	11
1	121934	+	7	7
1	121935	-	9	9
1	121947	+	7	7
1	121948	-	7	8
1	121964	+	5	7
1	121965	-	2	3
1	122139	+	9	9
1	122140	-	2	2
1	122168	+	5	5
1	122196	+	3	3
1	122197	-	1	1
1	122199	+	3	3
1	122200	-	1	1
1	122305	+	2	2
1	122306	-	2	4
1	122315	+	2	2
1	122316	-	4	4
1	122325	+	2	3
1	122403	+	3	3
1	122404	-	5	6
1	122713	-	4	8
1	122814	+	3	3
1	122815	-	5	5
1	122921	+	1	1
1	122922	-	2	7
1	122934	+	1	1
1	122935	-	5	7
1	122940	+	1	1
1	122941	-	6	8
1	122943	+	1	1
1	122944	-	8	8
1	122953	+	1	1
1	122954	-	8	9
1	122958	+	1	1
1	122959	-	7	9
1	123077	+	3	4
1	123078	-	4	5
1	123113	+	2	2
1	123114	-	6	6
1	123158	+	1	1
1	123159	-	5	5
1	123169	+	2	2
1	123170	-	2	3
1	123172	+	2	2
1	123173	-	3	3
1	123187	+	2	2
1	123188	-	2	2
1	123210	+	3	3
1	123211	-	1	1
1	123222	+	3	3
1	123263	+	3	3
1	123264	-	2	2
1	123272	+	3	3
1	123273	-	2	3
1	123275	+	3	3
1	123276	-	3	3
1	123447	+	2	2
1	123448	-	4	5
1	123610	+	6	7
1	123611	-	9	11
1	123628	+	4	4
1	123629	-	7	8
1	123652	+	2	2
1	123653	-	7	7
1	123661	+	2	2
1	123662	-	8	8
1	123810	+	2	3
1	123811	-	2	2
1	123812	+	3	3
1	123813	-	3	3
1	123835	+	2	2
1	123836	-	5	5
1	123837	+	2	2
1	123838	-	5	5
1	123998	+	8	9
1	123999	-	3	4
1	124025	+	8	8
1	124026	-	3	4
1	124191	+	2	3
1	124192	-	3	3
1	124198	+	5	5
1	124199	-	3	3
1	124222	+	4	6
1	124223	-	3	4
1	124353	+	3	3
1	124354	-	5	5
1	124378	+	4	5
1	124379	-	4	4
1	124382	+	6	6
1	124383	-	4	5
1	124463	+	3	3
1	124464	-	4	4
1	124465	+	4	4
1	124466	-	4	4
1	124766	+	7	8
1	124767	-	5	5
1	124790	+	7	8
1	124791	-	2	4
1	124802	+	5	7
1	125304	+	6	6
1	125305	-	4	5
1	125344	+	3	4
1	125363	-	2	6
1	125404	+	7	7
1	125405	-	6	6
1	125431	+	5	5
1	125432	-	7	7
1	125619	+	3	3
1	125620	-	4	5
1	125718	+	8	9
1	125719	-	2	2
1	125757	+	6	7
1	125763	+	6	7
1	125764	-	3	3
1	125799	+	4	4
1	125800	-	3	4
1	125806	+	6	6
1	125807	-	5	5
1	125941	+	4	6
1	125942	-	4	5
1	125979	+	4	5
1	125980	-	2	3
1	126109	+	5	5
1	126110	-	6	7
1	126219	+	1	1
1	126220	-	2	2
1	126224	+	1	1
1	126225	-	3	3
1	126234	+	1	1
1	126235	-	2	2
1	126249	+	1	1
1	126250	-	3	3
1	126252	+	1	1
1	126253	-	3	3
1	126354	-	7	8
1	126505	+	6	8
1	126506	-	5	8
1	126527	+	6	6
1	126528	-	9	9
1	126980	+	3	5
1	126981	-	7	8
1	127026	+	7	7
1	127027	-	4	5
1	127075	+	4	6
1	127076	-	4	4
1	127101	+	5	7
1	127102	-	3	3
1	127116	+	4	5
1	127117	-	2	3
1	127183	+	3	3
1	127184	-	1	1
1	127185	+	3	3
1	127186	-	1	1
1	127269	+	2	2
1	127270	-	5	6
1	127278	+	1	1
1	127279	-	6	7
1	127284	+	1	1
1	127285	-	4	6
1	127372	+	3	4
1	127373	-	4	5
1	127378	+	2	4
1	127379	-	3	4
1	127393	+	4	4
1	127394	-	4	4
1	127396	+	3	4
1	127397	-	4	4
1	127405	+	5	5
1	127406	-	4	4
1	132538	+	1	1
1	132549	-	1	1
1	132550	+	2	2
1	132586	+	4	5
1	133170	-	2	4
1	133176	+	4	5
1	133177	-	3	4
1	133178	+	2	5
1	134140	-	2	7
1	134687	+	2	2
1	134688	-	3	5
1	134690	-	4	5
1	134700	+	2	3
1	134701	-	3	4
1	134751	+	4	4
1	134752	-	3	4
1	134758	+	3	5
1	134759	-	2	2
1	134762	+	3	5
1	134763	-	2	2
1	134773	+	2	5
1	134818	-	1	1
1	134824	-	2	2
1	134857	+	2	4
1	134858	-	2	2
1	136853	-	2	7
1	137008	-	5	10
1	137015	+	3	3
1	137016	-	11	11
1	137022	+	3	3
1	137023	-	10	11
1	137064	+	3	3
1	137065	-	9	9
1	137114	+	3	3
1	137115	-	3	3
1	137136	+	3	3
1	137137	-	1	1
1	137148	+	4	4
1	137149	-	2	2
1	137178	+	3	4
1	137179	-	3	3
1	137214	+	3	3
1	137215	-	4	4
1	137229	+	3	4
1	137230	-	3	4
1	137233	+	3	4
1	137234	-	2	4
1	137242	+	4	5
1	137243	-	2	5
1	137375	+	6	6
1	137379	+	7	7
1	137400	+	5	6
1	137435	+	7	8
1	137445	+	8	8
1	137484	+	8	9
1	137646	+	9	10
1	137647	-	2	2
1	137649	+	8	9
1	137650	-	2	2
1	137655	+	9	10
1	137656	-	2	2
1	148684	-	1	1
1	154108	+	3	6
1	154109	-	2	2
1	160259	+	5	5
1	160260	-	2	2
1	160269	+	3	5
1	160270	-	3	3
1	160280	-	2	4
1	160429	-	4	5
1	160608	-	3	3
1	160706	+	2	2
1	160707	-	6	8
1	160732	+	1	1
1	160733	-	7	7
1	160793	+	4	4
1	160794	-	4	5
1	160869	+	6	7
1	160870	-	5	5
1	160902	+	7	7
1	160903	-	5	5
1	160910	+	6	6
1	160911	-	5	5
1	160927	+	4	4
1	160928	-	4	4
1	160974	+	5	5
1	160998	+	4	4
1	161000	+	3	4
1	161001	-	2	2
1	161017	+	3	3
1	161018	-	2	2
1	161030	+	3	3
1	161031	-	3	3
1	161041	+	4	4
1	161042	-	3	3
1	161043	+	3	3
1	161044	-	3	3
1	161075	+	4	4
1	161076	-	7	7
1	161094	+	4	4
1	161095	-	7	8
1	161209	+	1	1
1	161210	-	2	2
1	161214	+	1	1
1	161215	-	2	2
1	161386	-	2	2
1	161390	+	1	1
1	161391	-	2	2
1	161410	+	1	1
1	161411	-	3	3
1	161413	+	1	1
1	161414	-	2	3
1	161543	+	4	6
1	161544	-	4	5
1	161556	+	6	6
1	161557	-	4	4
1	161589	+	2	2
1	161590	-	3	3
1	161595	+	2	3
1	161596	-	3	3
1	161677	+	3	4
1	161678	-	3	5
1	161682	+	2	4
1	161683	-	4	5
1	161790	+	3	3
1	161791	-	2	2
1	161792	+	3	3
1	161793	-	2	3
1	164723	-	2	3
1	164734	-	2	3
1	165075	+	4	4
1	165076	-	2	2
1	165091	+	3	5
1	165092	-	3	3
1	165139	+	3	4
1	165140	-	5	5
1	165141	+	2	4
1	165142	-	5	5
1	165145	+	3	3
1	165146	-	6	6
1	165358	+	6	8
1	165359	-	3	3
1	165369	+	7	7
1	165370	-	3	3
1	165521	+	6	6
1	165522	-	5	8
1	165535	+	4	5
1	165536	-	8	9
1	165540	+	5	5
1	165541	-	8	9
1	165582	-	8	9
1	165603	+	1	1
1	165604	-	5	6
1	165608	+	1	1
1	165609	-	6	6
1	165624	+	2	2
1	165625	-	3	3
1	165755	-	2	4
1	165977	+	2	2
1	165989	+	2	2
1	165990	-	2	2
1	165994	+	2	2
1	165995	-	2	2
1	166020	+	2	2
1	166021	-	3	4
1	166033	-	4	4
1	170287	-	3	12
1	186530	-	1	1
1	188561	+	4	5
1	188562	-	5	5
1	188728	+	8	8
1	188729	-	1	1
1	188851	+	5	6
1	188869	+	6	7
1	188870	-	1	1
1	188888	+	5	6
1	188889	-	1	1
1	188899	+	5	5
1	188900	-	1	1
1	189192	+	3	3
1	189193	-	5	5
1	189204	+	2	2
1	189205	-	5	6
1	189214	+	2	2
1	189215	-	4	5
1	189231	+	3	4
1	189232	-	5	5
1	189238	+	2	4
1	189239	-	2	4
1	189253	+	2	3
1	189254	-	6	6
1	189776	-	1	1
1	193381	+	5	7
1	193393	+	4	7
1	193394	-	4	4
1	193432	+	4	6
1	193433	-	5	7
1	193494	+	3	3
1	193495	-	6	6
1	193508	+	2	2
1	193509	-	5	5
1	193516	-	4	5
1	193524	+	2	2
1	193525	-	3	3
1	193526	+	3	3
1	193527	-	3	4
1	193587	+	6	6
1	193588	-	4	6
1	193607	+	6	6
1	193608	-	6	6
1	193639	+	5	6
1	193640	-	3	6
1	193656	+	6	6
1	193657	-	6	6
1	193665	+	9	9
1	193666	-	5	6
1	193693	+	7	11
1	193694	-	5	7
1	193852	+	2	7
1	197201	+	5	6
1	197202	-	2	3
1	197229	+	3	3
1	197230	-	4	5
1	197236	+	2	3
1	197237	-	5	5
1	197249	+	5	5
1	197250	-	4	5
1	197263	+	3	3
1	197264	-	5	5
1	197269	+	3	4
1	197270	-	5	5
1	197288	+	4	4
1	197289	-	4	5
1	197305	+	3	4
1	197306	-	3	6
1	197320	+	4	4
1	197321	-	4	5
1	197350	+	2	2
1	197351	-	2	4
1	197362	+	5	5
1	197363	-	4	4
1	197373	+	3	4
1	197374	-	4	4
1	197390	+	6	6
1	197391	-	4	6
1	197506	-	2	3
1	197801	+	2	7
1	197802	-	1	1
1	200955	+	3	7
1	200956	-	4	5
1	201009	+	6	7
1	201010	-	2	2
1	201177	+	1	1
1	201399	+	2	6
1	201414	+	5	6
1	201415	-	2	3
1	201435	+	7	7
1	201436	-	2	2
1	210214	-	2	9
1	213508	+	2	6
1	213509	-	3	8
1	213560	+	2	4
1	213561	-	8	9
1	213577	+	6	6
1	213578	-	5	6
1	213598	+	7	9
1	213599	-	3	4
1	213606	+	8	10
1	213607	-	4	4
1	213611	+	9	10
1	213612	-	3	4
1	213614	+	7	9
1	213615	-	3	4
1	213640	+	9	11
1	213641	-	2	4
1	213680	+	6	11
1	213681	-	3	5
1	213730	+	5	7
1	213731	-	2	10
1	233602	+	2	2
1	233603	-	4	6
1	233613	+	2	2
1	233614	-	3	4
1	233626	+	1	1
1	233627	-	3	5
1	233634	-	5	5
1	233951	+	2	5
1	233952	-	2	5
1	233982	+	2	2
1	233983	-	5	5
1	234018	+	2	2
1	234019	-	4	4
1	234027	-	3	4
1	234136	+	5	5
1	234137	-	3	4
1	234144	+	6	6
1	234145	-	3	4
1	234221	+	4	4
1	234222	-	6	6
1	234256	+	6	6
1	234257	-	5	6
1	234333	+	4	5
1	234334	-	3	4
1	234361	+	5	6
1	234362	-	3	5
1	234370	+	5	6
1	234371	-	3	4
1	234384	+	7	7
1	234385	-	3	3
1	234417	+	6	8
1	234418	-	3	3
1	234429	+	9	9
1	234430	-	3	3
1	234539	+	4	4
1	234540	-	5	5
1	234547	+	2	4
1	234548	-	4	4
1	234617	+	5	5
1	234618	-	4	4
1	234628	+	3	4
1	234629	-	3	4
1	234838	+	7	8
1	234839	-	1	1
1	234948	+	7	8
1	234949	-	2	2
1	234950	+	8	8
1	234951	-	3	3
1	235188	+	4	4
1	235189	-	4	4
1	235190	+	5	5
1	235191	-	4	4
1	235342	+	2	3
1	235345	+	2	3
1	235556	+	2	2
1	235557	-	6	8
1	236051	+	6	8
1	236052	-	3	5
1	236121	+	4	4
1	236122	-	5	5
1	236182	+	3	4
1	236183	-	4	5
1	236189	+	4	5
1	236190	-	3	4
1	236221	+	4	6
1	236222	-	4	4
1	236273	+	6	6
1	236274	-	3	3
1	236276	+	4	5
1	236277	-	3	3
1	236395	+	2	3
1	236396	-	3	3
1	236417	+	2	2
1	236418	-	3	3
1	236434	+	3	4
1	236435	-	2	2
1	236527	+	6	7
1	238368	-	4	5
1	238417	+	1	1
1	238418	-	7	7
1	238447	-	6	7
1	238474	-	8	8
1	238482	+	2	2
1	238483	-	7	9
1	238487	+	2	2
1	238488	-	8	9
1	238491	-	10	10
1	238493	-	10	10
1	238498	-	9	9
1	238509	+	3	3
1	238510	-	8	9
1	238512	+	3	3
1	238513	-	9	9
1	238515	+	3	3
1	238516	-	7	8
1	238518	+	3	3
1	238519	-	9	9
1	238675	+	5	6
1	238676	-	1	1
1	238705	+	3	3
1	238706	-	2	3
1	238728	-	5	5
1	238742	-	4	4
1	238776	+	3	3
1	238777	-	6	7
1	238817	+	4	4
1	238818	-	7	7
1	238822	+	4	4
1	238823	-	5	5
1	238830	+	4	4
1	238831	-	6	6
1	238838	+	5	5
1	238839	-	5	6
1	238925	+	3	3
1	238926	-	4	4
1	238994	+	1	1
1	238995	-	2	3
1	239071	+	3	3
1	239072	-	1	1
1	239092	+	2	3
1	239093	-	3	3
1	239123	+	4	4
1	239124	-	4	4
1	239134	+	3	3
1	239135	-	5	5
1	239143	+	3	3
1	239144	-	5	5
1	239179	+	4	5
1	239180	-	4	6
1	239229	+	3	3
1	239230	-	2	3
1	239249	+	3	3
1	239250	-	2	4
1	239273	-	2	3
1	239291	+	2	3
1	240981	+	1	1
1	240982	-	7	12
1	240991	+	1	1
1	240992	-	9	10
1	241013	-	4	12
1	241110	-	7	8
1	241112	-	5	8
1	241115	-	5	8
1	241157	+	2	2
1	241158	-	4	8
1	241190	+	2	3
1	241191	-	3	6
1	241198	+	3	3
1	241199	-	4	6
1	241309	+	4	5
1	241310	-	6	10
1	241361	+	6	8
1	241362	-	8	12
1	241377	+	5	7
1	241378	-	8	10
1	241494	-	5	7
1	241658	+	3	6
1	241659	-	5	5
1	241678	+	4	6
1	241679	-	7	7
1	241845	-	3	3
1	241857	+	2	3
1	241858	-	3	3
1	241859	+	3	3
1	241860	-	2	3
1	242452	+	1	1
1	242453	-	2	4
1	242506	-	5	6
1	242624	+	3	4
1	242625	-	3	4
1	242630	+	2	5
1	242974	+	4	4
1	242975	-	3	4
1	242979	+	4	5
1	242980	-	3	6
1	242993	+	7	7
1	242994	-	7	8
1	243006	+	6	6
1	243007	-	6	8
1	243013	+	5	7
1	243014	-	7	8
1	243370	+	2	3
1	243455	-	6	9
1	243460	-	7	8
1	243478	-	7	9
1	243579	+	2	3
1	243580	-	2	5
1	243648	+	2	4
1	243649	-	6	10
1	243661	+	3	4
1	243662	-	6	8
1	243663	+	3	4
1	243664	-	5	8
1	243706	-	9	11
1	243718	+	2	2
1	243719	-	6	9
1	243774	-	7	11
1	243842	+	5	5
1	243843	-	5	6
1	243965	+	4	6
1	243966	-	5	5
1	244847	-	6	7
1	244853	-	5	6
1	247396	-	2	4
1	247403	-	3	5
1	250934	-	5	6
1	250940	+	1	1
1	250941	-	3	5
1	251039	+	3	4
1	251040	-	3	3
1	251166	+	5	6
1	251167	-	4	4
1	251176	+	4	6
1	251177	-	2	3
1	251423	-	4	4
1	251425	-	4	4
1	255843	+	3	8
1	255844	-	2	5
1	255895	+	2	4
1	255897	+	2	4
1	255920	+	2	5
1	255921	-	2	3
1	256046	+	3	7
1	256047	-	2	3
1	256180	+	8	9
1	256181	-	5	5
1	256213	+	7	8
1	256214	-	6	6
1	256580	+	7	7
1	256581	-	9	9
1	256617	+	6	6
1	256618	-	8	10
1	257867	+	2	2
1	257868	-	6	7
1	257885	+	3	3
1	257886	-	7	7
1	258057	+	6	6
1	258058	-	2	2
1	258104	+	7	7
1	258105	-	7	8
1	258435	-	2	2
1	258453	-	3	3
1	258476	+	1	1
1	258477	-	5	5
1	258668	+	6	7
1	258669	-	7	9
1	262441	-	1	1
1	264302	+	3	3
1	264303	-	8	9
1	264308	+	3	3
1	264309	-	5	8
1	264332	+	4	4
1	264333	-	6	6
1	264677	+	5	6
