chr	pos	strand	M	Cov
1	25830	+	6	6
1	25831	-	4	4
1	25843	+	6	6
1	25844	-	4	4
1	25861	+	7	7
1	25862	-	4	4
1	25864	+	8	8
1	25865	-	2	3
1	25946	+	3	4
1	25947	-	5	7
1	25960	+	2	3
1	25961	-	5	6
1	26087	+	4	4
1	26088	-	3	3
1	26099	+	5	5
1	26100	-	5	5
1	26350	+	5	5
1	26351	-	8	8
1	26360	+	6	6
1	26361	-	7	7
1	26365	+	6	6
1	26366	-	7	7
1	26379	+	5	5
1	26380	-	6	6
1	26402	+	5	5
1	26403	-	7	7
1	26408	+	4	4
1	26409	-	6	7
1	26557	+	5	6
1	26558	-	4	4
1	26562	+	5	6
1	26563	-	3	3
1	26600	+	6	6
1	26601	-	2	2
1	26649	+	4	5
1	26650	-	2	2
1	26728	+	6	7
1	26729	-	2	2
1	26730	+	7	7
1	26731	-	2	2
1	26786	+	4	4
1	26787	-	4	4
1	26920	+	5	5
1	26921	-	4	4
1	26959	+	3	3
1	26960	-	5	5
1	27148	+	7	7
1	27149	-	4	4
1	27162	+	9	9
1	27163	-	2	3
1	27184	+	8	8
1	27185	-	2	2
1	27484	+	10	10
1	27485	-	7	7
1	27499	+	10	10
1	27500	-	8	9
1	27501	+	10	10
1	27502	-	10	10
1	27624	+	5	5
1	27625	-	6	6
1	27650	+	5	6
1	27651	-	8	8
1	27843	+	4	4
1	27844	-	5	5
1	27977	+	5	6
1	27978	-	5	7
1	27989	+	5	5
1	27990	-	6	6
1	28015	+	6	6
1	28016	-	4	4
1	28020	+	6	6
1	28021	-	5	5
1	28032	+	4	4
1	28033	-	4	4
1	28158	+	6	6
1	28159	-	3	3
1	28299	+	11	11
1	28308	+	11	11
1	28315	+	9	9
1	28323	+	9	9
1	28630	+	2	2
1	28631	-	11	11
1	28754	-	4	11
1	28763	+	6	7
1	28764	-	12	12
1	28848	+	7	7
1	28849	-	3	3
1	28859	+	7	7
1	28860	-	4	4
1	28923	+	4	5
1	28924	-	9	10
1	28947	+	5	6
1	28948	-	11	11
1	28958	+	6	7
1	28959	-	10	10
1	28964	+	6	7
1	28965	-	12	12
1	28978	+	5	6
1	28979	-	9	10
1	29031	+	3	6
1	29179	+	5	5
1	29180	-	5	5
1	29184	+	4	5
1	29185	-	5	5
1	29206	+	5	5
1	29207	-	6	6
1	29255	+	2	2
1	29256	-	5	5
1	29382	+	4	4
1	29383	-	6	6
1	29387	+	4	4
1	29388	-	5	6
1	29392	+	3	4
1	29393	-	3	4
1	29397	+	6	6
1	29398	-	4	4
1	29427	+	7	7
1	29428	-	6	6
1	29434	+	6	6
1	29435	-	5	5
1	29437	+	6	6
1	29438	-	4	4
1	29463	+	8	8
1	29464	-	5	5
1	29470	+	9	9
1	29471	-	5	5
1	29494	+	10	10
1	29495	-	5	5
1	29506	+	11	11
1	29507	-	4	4
1	29562	+	12	12
1	29563	-	5	5
1	29567	+	12	12
1	29568	-	4	5
1	29586	+	9	10
1	29587	-	4	6
1	29755	+	8	8
1	29756	-	5	5
1	29887	+	1	1
1	29888	-	5	5
1	29889	+	1	1
1	29890	-	5	5
1	29966	+	6	6
1	29967	-	4	5
1	29976	+	6	6
1	29977	-	4	4
1	29986	+	6	6
1	29987	-	4	5
1	29999	+	8	8
1	30000	-	6	6
1	30001	+	8	8
1	30002	-	5	6
1	30006	+	8	8
1	30007	-	6	6
1	30035	+	10	10
1	30036	-	7	8
1	30040	+	9	9
1	30041	-	8	8
1	30049	+	10	10
1	30050	-	11	11
1	30055	+	9	9
1	30056	-	8	9
1	30176	-	3	8
1	30183	+	5	5
1	30184	-	6	7
1	30189	+	5	6
1	30190	-	6	7
1	30464	+	4	5
1	30465	-	5	5
1	30469	+	6	6
1	30470	-	4	4
1	30484	+	5	5
1	30485	-	2	2
1	30521	+	5	6
1	30522	-	3	3
1	30543	-	2	4
1	30561	+	6	6
1	30562	-	4	4
1	30564	+	6	6
1	30565	-	5	5
1	30584	+	7	7
1	30585	-	5	5
1	30593	+	10	10
1	30594	-	4	4
1	30623	+	12	13
1	30624	-	6	6
1	30630	+	13	13
1	30631	-	3	4
1	30690	+	15	15
1	30691	-	5	5
1	30698	+	14	14
1	30699	-	5	5
1	30714	+	14	15
1	30715	-	4	4
1	30878	+	10	10
1	30879	-	1	1
1	31698	+	12	12
1	31699	-	3	3
1	31706	+	11	11
1	31707	-	2	2
1	31709	+	11	12
1	31710	-	2	2
1	31983	+	6	7
1	31984	-	6	6
1	32136	+	11	12
1	35020	+	7	8
1	35021	-	3	3
1	35027	+	9	10
1	35028	-	2	3
1	35042	+	11	11
1	35050	+	11	11
1	35051	-	2	3
1	35423	+	3	3
1	35424	-	2	2
1	35425	+	4	4
1	35842	+	6	7
1	35843	-	5	5
1	35859	+	5	7
1	35860	-	4	5
1	35892	+	6	6
1	35893	-	3	3
1	35900	+	5	5
1	35901	-	3	3
1	36090	+	5	6
1	36091	-	1	1
1	36099	+	7	7
1	36100	-	2	2
1	42135	+	2	9
1	42234	+	3	12
1	42235	-	3	5
1	42545	+	7	8
1	42546	-	7	10
1	42689	+	9	9
1	42690	-	13	15
1	43023	-	3	12
1	43097	-	2	6
1	43149	+	3	11
1	43150	-	2	7
1	43163	+	3	10
1	43164	-	3	8
1	44726	+	7	8
1	44727	-	17	17
1	46233	-	2	10
1	47946	+	7	7
1	47947	-	6	6
1	47962	+	7	7
1	47963	-	6	6
1	47965	-	2	7
1	53147	+	1	1
1	54301	-	5	6
1	54306	+	1	1
1	54307	-	6	6
1	55841	+	3	4
1	55842	-	7	8
1	55919	+	1	1
1	55920	-	9	9
1	55921	+	1	1
1	55922	-	9	9
1	55937	+	1	1
1	55938	-	7	7
1	55997	+	4	5
1	55998	-	8	9
1	56015	+	5	5
1	56016	-	9	9
1	56024	+	5	5
1	56025	-	11	13
1	56042	+	5	5
1	56043	-	11	12
1	56075	+	4	4
1	56076	-	8	8
1	56093	+	2	2
1	56094	-	6	6
1	56120	+	3	3
1	56121	-	5	5
1	56147	+	3	3
1	56148	-	8	10
1	56156	+	4	4
1	56157	-	10	10
1	56201	+	6	6
1	56202	-	14	16
1	56211	+	5	6
1	56212	-	18	19
1	56240	+	5	5
1	56241	-	13	15
1	56258	+	4	4
1	56259	-	15	16
1	56267	+	4	4
1	56268	-	14	15
1	56404	+	8	8
1	56405	-	9	10
1	56429	+	6	6
1	56430	-	9	10
1	56439	+	6	7
1	56440	-	9	9
1	56458	+	6	6
1	56459	-	9	9
1	56519	+	10	10
1	56520	-	5	5
1	56541	+	8	8
1	56542	-	3	3
1	56705	+	2	9
1	56706	-	2	9
1	58264	-	2	2
1	58270	+	2	3
1	58271	-	1	1
1	62930	+	3	8
1	65400	-	2	2
1	70673	+	5	5
1	70674	-	5	6
1	70683	+	6	6
1	70684	-	5	5
1	70691	+	5	6
1	70692	-	7	7
1	70720	+	8	9
1	70721	-	7	7
1	70788	+	4	8
1	70789	-	3	6
1	70834	+	8	8
1	70835	-	6	6
1	70865	+	7	8
1	70866	-	6	6
1	70876	+	9	10
1	70877	-	6	6
1	71862	-	2	10
1	71880	-	2	10
1	76838	+	10	11
1	76839	-	6	7
1	76856	+	10	10
1	76857	-	6	6
1	76943	+	8	11
1	76944	-	2	2
1	77000	+	4	5
1	77001	-	5	6
1	77036	+	2	4
1	77037	-	8	9
1	77038	+	4	5
1	77039	-	8	9
1	77059	+	3	4
1	77060	-	6	7
1	77220	+	6	7
1	77221	-	6	6
1	77222	+	6	7
1	77223	-	6	6
1	77229	+	6	7
1	77230	-	6	6
1	77241	+	8	9
1	77242	-	5	6
1	77352	+	4	6
1	77353	-	3	3
1	77368	+	3	4
1	77369	-	2	3
1	77371	+	3	4
1	77372	-	2	3
1	77378	+	3	4
1	77379	-	2	3
1	77391	+	3	3
1	77392	-	2	3
1	83240	-	3	4
1	83245	-	2	3
1	83249	-	3	3
1	85308	+	2	13
1	91888	+	1	1
1	92671	+	4	4
1	92672	-	6	6
1	92865	+	5	5
1	92875	+	5	5
1	92889	+	2	3
1	93220	+	6	8
1	93221	-	6	6
1	93326	-	8	8
1	93531	+	5	5
1	93532	-	5	5
1	93535	+	6	6
1	93536	-	5	5
1	93798	+	8	8
1	93799	-	4	4
1	93807	+	7	7
1	93808	-	3	3
1	93831	+	8	8
1	93832	-	3	3
1	93834	+	9	9
1	93835	-	4	4
1	93981	+	7	7
1	93982	-	5	5
1	93991	+	8	8
1	93992	-	5	5
1	94025	+	10	11
1	94026	-	4	4
1	94181	+	8	9
1	94182	-	3	3
1	94410	+	1	1
1	94411	-	6	6
1	94416	-	5	5
1	94457	+	6	6
1	94458	-	6	6
1	94609	+	3	3
1	94610	-	3	3
1	94612	+	3	3
1	94613	-	3	3
1	94621	+	3	3
1	94622	-	4	4
1	94633	+	3	3
1	94634	-	5	5
1	94711	+	7	7
1	94712	-	4	4
1	94778	+	5	5
1	94779	-	2	2
1	94800	+	2	3
1	94801	-	2	2
1	94991	+	4	5
1	94992	-	6	7
1	95014	+	4	4
1	95015	-	5	7
1	95019	+	4	4
1	95020	-	4	7
1	95240	+	9	11
1	95241	-	5	5
1	95247	+	12	13
1	95248	-	6	6
1	95256	+	10	12
1	95257	-	5	5
1	95263	+	11	12
1	95264	-	6	6
1	95274	+	10	11
1	95275	-	4	4
1	95391	+	2	4
1	95392	-	3	3
1	98213	+	4	4
1	98214	-	3	3
1	98231	+	5	5
1	98232	-	3	3
1	98567	+	1	1
1	98568	-	5	5
1	98573	+	2	2
1	98574	-	6	6
1	101184	+	10	11
1	101193	+	6	10
1	104540	-	2	9
1	110702	+	10	11
1	110703	-	3	3
1	110750	+	8	8
1	110751	-	1	1
1	110853	+	3	3
1	110854	-	4	4
1	110871	+	4	4
1	110872	-	3	3
1	110879	+	4	4
1	110880	-	3	3
1	110955	+	9	10
1	110956	-	1	1
1	110987	+	9	10
1	110988	-	1	1
1	111003	+	10	10
1	111004	-	1	1
1	111005	+	10	10
1	111006	-	1	1
1	111021	+	9	9
1	111022	-	1	1
1	111030	+	10	10
1	111031	-	1	1
1	111032	+	10	10
1	111033	-	1	1
1	113062	+	2	8
1	121770	+	2	2
1	121771	-	9	9
1	121780	+	2	2
1	121781	-	7	7
1	121790	+	2	2
1	121791	-	5	6
1	121826	+	3	3
1	121827	-	2	2
1	121829	+	3	3
1	121830	-	1	1
1	121934	+	6	6
1	121935	-	5	5
1	121947	+	7	7
1	121948	-	6	6
1	121964	+	4	6
1	121965	-	5	5
1	122139	+	6	6
1	122140	-	2	2
1	122196	+	5	5
1	122197	-	1	1
1	122199	+	5	5
1	122200	-	1	1
1	122306	-	2	2
1	122403	+	1	1
1	122712	+	2	2
1	122713	-	9	9
1	122814	+	2	2
1	122815	-	4	4
1	122921	+	5	5
1	122922	-	7	8
1	122934	+	4	4
1	122935	-	5	7
1	122940	+	5	5
1	122941	-	7	7
1	122943	+	6	6
1	122944	-	8	8
1	122953	+	7	7
1	122954	-	6	7
1	122958	+	6	6
1	122959	-	5	5
1	123077	+	1	1
1	123078	-	4	4
1	123114	-	4	5
1	123159	-	4	4
1	123170	-	3	3
1	123173	-	3	3
1	123188	-	3	4
1	123210	+	2	2
1	123211	-	4	4
1	123222	+	2	2
1	123223	-	2	2
1	123263	+	4	4
1	123264	-	6	6
1	123272	+	4	5
1	123273	-	6	6
1	123275	+	6	6
1	123276	-	6	6
1	123365	+	5	5
1	123366	-	6	6
1	123378	-	6	6
1	123610	+	8	8
1	123611	-	1	1
1	123628	+	7	7
1	123629	-	2	2
1	123652	+	5	5
1	123653	-	3	3
1	123661	+	5	5
1	123662	-	5	5
1	123810	+	4	5
1	123811	-	8	9
1	123812	+	4	5
1	123813	-	8	8
1	123835	+	2	2
1	123836	-	7	7
1	123837	+	2	2
1	123838	-	7	7
1	123998	+	1	1
1	123999	-	2	3
1	124025	+	2	2
1	124026	-	2	3
1	124191	+	10	11
1	124192	-	6	7
1	124198	+	9	9
1	124199	-	6	6
1	124222	+	9	9
1	124223	-	6	6
1	124378	+	2	2
1	124379	-	5	5
1	124382	+	2	2
1	124383	-	5	5
1	124463	+	8	8
1	124464	-	5	5
1	124465	+	8	8
1	124466	-	5	5
1	124766	+	9	9
1	124767	-	2	2
1	124790	+	9	9
1	124791	-	1	1
1	124802	+	9	9
1	125304	+	5	5
1	125305	-	7	7
1	125344	+	5	5
1	125345	-	9	9
1	125362	+	4	5
1	125363	-	7	8
1	125404	+	8	8
1	125405	-	6	6
1	125431	+	10	10
1	125432	-	5	5
1	125568	+	5	6
1	125569	-	8	8
1	125619	+	4	4
1	125620	-	6	6
1	125718	+	3	3
1	125719	-	7	7
1	125757	+	2	2
1	125758	-	4	4
1	125763	+	2	2
1	125764	-	3	4
1	125800	-	6	6
1	125807	-	6	6
1	125941	+	3	3
1	125942	-	11	11
1	125979	+	7	7
1	125980	-	9	9
1	126219	+	4	4
1	126220	-	5	6
1	126224	+	4	4
1	126225	-	6	6
1	126234	+	4	4
1	126235	-	6	6
1	126249	+	2	2
1	126250	-	5	5
1	126252	+	2	2
1	126253	-	5	5
1	126353	+	1	1
1	126354	-	4	5
1	126505	+	1	1
1	126506	-	7	7
1	126527	+	2	2
1	126528	-	10	10
1	126980	+	7	7
1	126981	-	8	8
1	127026	+	3	3
1	127027	-	12	12
1	127075	+	3	3
1	127076	-	13	13
1	127183	+	4	4
1	127184	-	11	11
1	127185	+	4	4
1	127186	-	10	10
1	127269	+	3	3
1	127270	-	10	10
1	127278	+	3	3
1	127279	-	8	8
1	127285	-	7	7
1	127372	+	1	1
1	127373	-	9	9
1	127378	+	1	1
1	127379	-	7	7
1	127393	+	1	1
1	127394	-	7	7
1	127396	+	1	1
1	127397	-	7	7
1	127405	+	1	1
1	127406	-	6	7
1	128018	+	5	6
1	133142	+	4	4
1	133143	-	4	4
1	133169	+	6	6
1	133170	-	8	8
1	133176	+	5	5
1	133177	-	8	8
1	133178	+	5	5
1	133179	-	8	8
1	134687	+	4	4
1	134688	-	5	5
1	134689	+	5	5
1	134690	-	5	5
1	134700	+	6	6
1	134701	-	5	5
1	134751	+	4	5
1	134752	-	2	3
1	134762	+	4	4
1	134817	+	2	2
1	134818	-	4	4
1	134823	+	3	3
1	134824	-	3	4
1	134857	+	5	5
1	134858	-	2	3
1	134920	+	5	5
1	134921	-	2	3
1	137022	+	8	8
1	137023	-	7	8
1	137064	+	6	6
1	137065	-	7	7
1	137114	+	4	4
1	137115	-	3	3
1	137148	+	6	6
1	137149	-	4	4
1	137178	+	7	7
1	137179	-	5	5
1	137214	+	7	7
1	137215	-	4	5
1	137229	+	5	5
1	137230	-	4	4
1	137233	+	5	5
1	137234	-	4	4
1	137242	+	5	5
1	137243	-	4	4
1	137268	+	5	5
1	137269	-	2	2
1	137375	+	2	3
1	137376	-	3	3
1	137379	+	3	3
1	137380	-	2	2
1	137400	+	4	4
1	137401	-	3	3
1	137435	+	4	4
1	137436	-	2	2
1	137445	+	3	4
1	137484	+	7	7
1	137646	+	7	7
1	137647	-	4	4
1	137649	+	7	8
1	137650	-	3	3
1	137655	+	8	8
1	137656	-	3	3
1	138607	+	2	2
1	138608	-	3	3
1	138614	+	2	3
1	138615	-	3	4
1	138625	-	2	2
1	138633	-	2	2
1	138649	-	1	1
1	141325	+	2	8
1	141456	+	3	6
1	147347	+	4	10
1	147348	-	5	8
1	154098	+	9	10
1	154099	-	4	4
1	154108	+	9	9
1	154109	-	5	5
1	154110	+	9	9
1	154111	-	5	5
1	154119	+	10	11
1	154120	-	4	4
1	158466	-	1	1
1	160259	+	5	6
1	160260	-	7	7
1	160269	+	5	5
1	160270	-	6	8
1	160279	+	5	5
1	160280	-	8	8
1	160428	+	4	4
1	160429	-	6	6
1	160607	+	4	4
1	160608	-	4	4
1	160706	+	3	3
1	160707	-	2	4
1	160732	+	3	3
1	160733	-	6	6
1	160793	+	3	3
1	160794	-	6	6
1	160869	+	5	6
1	160870	-	8	8
1	160902	+	4	4
1	160903	-	7	7
1	160910	+	2	2
1	160911	-	7	7
1	160927	+	2	2
1	160928	-	7	7
1	160974	+	2	2
1	160975	-	5	6
1	160998	+	2	2
1	160999	-	4	4
1	161000	+	2	2
1	161001	-	4	4
1	161017	+	2	2
1	161018	-	4	4
1	161030	+	1	1
1	161031	-	3	3
1	161041	+	1	1
1	161042	-	4	4
1	161043	+	1	1
1	161044	-	5	5
1	161075	+	3	3
1	161076	-	3	4
1	161094	+	4	4
1	161095	-	3	4
1	161209	+	4	4
1	161210	-	6	6
1	161214	+	5	5
1	161215	-	5	6
1	161271	+	4	5
1	161272	-	4	6
1	161386	-	3	3
1	161391	-	3	3
1	161411	-	2	2
1	161414	-	2	2
1	161499	+	2	2
1	161543	+	4	5
1	161544	-	4	4
1	161556	+	4	5
1	161557	-	4	4
1	161589	+	4	5
1	161590	-	6	6
1	161595	+	6	6
1	161596	-	6	6
1	161677	+	7	8
1	161678	-	2	3
1	161682	+	8	8
1	161683	-	3	3
1	161790	+	9	9
1	161791	-	2	3
1	161792	+	8	9
1	161793	-	2	2
1	164722	+	3	3
1	164723	-	3	3
1	164733	+	4	5
1	164734	-	3	3
1	165075	+	4	4
1	165076	-	7	7
1	165091	+	3	3
1	165092	-	5	6
1	165139	+	4	4
1	165140	-	5	5
1	165141	+	4	4
1	165142	-	5	6
1	165145	+	4	4
1	165146	-	7	7
1	165358	+	5	6
1	165359	-	9	9
1	165369	+	5	5
1	165370	-	7	7
1	165521	+	1	1
1	165522	-	9	9
1	165535	+	1	1
1	165536	-	8	8
1	165540	+	1	1
1	165541	-	6	6
1	165582	-	7	7
1	165603	+	1	1
1	165604	-	5	5
1	165608	+	1	1
1	165609	-	4	5
1	165624	+	2	2
1	165625	-	6	6
1	165977	+	3	3
1	165978	-	7	7
1	165989	+	4	4
1	165990	-	8	8
1	165994	+	4	4
1	165995	-	8	8
1	166011	+	3	4
1	166012	-	8	8
1	166020	+	4	4
1	166021	-	9	9
1	166032	+	4	4
1	166033	-	6	8
1	166893	+	2	3
1	188561	+	10	10
1	188562	-	2	2
1	188728	+	11	11
1	188729	-	5	6
1	188851	+	8	9
1	188852	-	2	3
1	188869	+	10	10
1	188870	-	3	3
1	188888	+	9	9
1	188889	-	4	4
1	188899	+	8	8
1	188900	-	4	4
1	189192	+	7	8
1	189193	-	1	1
1	189204	+	6	7
1	189205	-	2	2
1	189214	+	6	7
1	189215	-	1	1
1	189231	+	6	6
1	189232	-	2	2
1	189238	+	5	6
1	189239	-	2	2
1	189253	+	5	5
1	189254	-	2	2
1	191420	+	7	7
1	191421	-	10	12
1	191443	+	9	9
1	191444	-	12	12
1	193381	+	4	5
1	193382	-	11	13
1	193393	+	5	5
1	193394	-	10	11
1	193432	+	4	5
1	193433	-	5	5
1	193494	+	7	8
1	193495	-	5	5
1	193508	+	7	7
1	193509	-	7	7
1	193515	+	6	6
1	193516	-	7	7
1	193524	+	7	7
1	193525	-	7	7
1	193526	+	6	7
1	193527	-	7	7
1	193587	+	7	9
1	193588	-	7	8
1	193607	+	7	9
1	193608	-	7	8
1	193639	+	7	7
1	193640	-	8	8
1	193656	+	5	6
1	193657	-	9	9
1	193665	+	5	7
1	193666	-	9	11
1	193693	+	8	10
1	193694	-	7	10
1	193852	+	7	10
1	193853	-	8	9
1	197160	+	3	4
1	197161	-	6	6
1	197166	+	4	4
1	197167	-	5	6
1	197201	+	3	3
1	197202	-	5	5
1	197229	+	6	6
1	197230	-	5	5
1	197236	+	7	7
1	197237	-	5	5
1	197249	+	8	8
1	197250	-	6	6
1	197263	+	8	8
1	197264	-	5	5
1	197269	+	8	8
1	197270	-	6	6
1	197320	+	5	6
1	197321	-	7	7
1	197350	+	4	4
1	197351	-	5	6
1	197362	+	4	4
1	197363	-	6	6
1	197373	+	5	5
1	197374	-	6	6
1	197390	+	5	5
1	197391	-	6	7
1	197543	+	6	6
1	197544	-	4	4
1	197792	+	7	7
1	197793	-	3	3
1	197801	+	7	7
1	197802	-	2	3
1	197813	+	7	7
1	197814	-	3	3
1	200955	+	1	1
1	200956	-	5	6
1	201349	-	2	4
1	213282	+	3	9
1	213304	+	3	6
1	213305	-	2	6
1	213332	+	4	11
1	213333	-	2	8
1	213389	+	11	14
1	213390	-	11	11
1	213508	+	8	11
1	213509	-	10	10
1	213560	+	7	10
1	213561	-	9	9
1	213577	+	5	7
1	213578	-	6	6
1	213598	+	9	10
1	213599	-	8	8
1	213606	+	8	10
1	213607	-	7	8
1	213611	+	10	11
1	213612	-	7	7
1	213614	+	11	12
1	213615	-	7	7
1	213640	+	12	12
1	213641	-	6	6
1	213680	+	8	15
1	213681	-	5	7
1	213730	+	10	11
1	213731	-	9	9
1	214949	+	7	10
1	214950	-	11	12
1	222120	+	2	4
1	222121	-	7	7
1	222131	+	4	4
1	222132	-	7	7
1	222139	+	4	4
1	222140	-	7	7
1	230891	+	3	7
1	230892	-	2	4
1	233602	+	3	3
1	233603	-	3	4
1	233613	+	4	5
1	233614	-	4	4
1	233626	+	6	6
1	233627	-	4	4
1	233633	+	7	9
1	233634	-	4	4
1	233951	+	6	7
1	233952	-	9	9
1	233982	+	5	5
1	233983	-	9	9
1	234018	+	7	7
1	234019	-	5	5
1	234026	+	7	7
1	234027	-	6	7
1	234136	+	8	8
1	234137	-	9	9
1	234144	+	7	8
1	234145	-	8	8
1	234221	+	9	9
1	234222	-	3	3
1	234256	+	9	9
1	234257	-	3	5
1	234333	+	3	3
1	234334	-	6	6
1	234361	+	3	3
1	234362	-	4	4
1	234370	+	5	5
1	234371	-	4	4
1	234384	+	4	4
1	234385	-	2	2
1	234417	+	8	8
1	234418	-	2	2
1	234429	+	8	8
1	234430	-	2	2
1	234539	+	7	8
1	234540	-	3	3
1	234547	+	7	7
1	234548	-	3	3
1	234617	+	7	7
1	234618	-	5	5
1	234628	+	6	7
1	234629	-	4	5
1	234948	+	10	10
1	234949	-	6	6
1	234950	+	9	9
1	234951	-	5	6
1	234967	+	8	8
1	234968	-	7	7
1	235188	+	7	7
1	235189	-	4	4
1	235190	+	7	7
1	235191	-	4	4
1	235342	+	4	4
1	235343	-	1	1
1	235345	+	4	4
1	235346	-	1	1
1	235375	+	3	3
1	235376	-	4	4
1	235556	+	13	13
1	235557	-	5	5
1	236051	+	2	2
1	236052	-	2	2
1	236121	+	10	10
1	236122	-	4	4
1	236182	+	8	8
1	236183	-	3	3
1	236189	+	7	8
1	236221	+	4	4
1	236222	-	3	3
1	236273	+	4	4
1	236274	-	1	1
1	236276	+	4	4
1	236277	-	1	1
1	236395	+	4	5
1	236396	-	4	5
1	236417	+	4	5
1	236418	-	5	5
1	236434	+	5	6
1	236435	-	5	5
1	236527	+	10	10
1	236528	-	9	9
1	238367	+	3	3
1	238368	-	13	13
1	238417	+	3	4
1	238418	-	7	7
1	238446	+	3	3
1	238447	-	9	9
1	238473	+	3	3
1	238474	-	8	8
1	238482	+	3	3
1	238483	-	8	8
1	238487	+	2	2
1	238488	-	8	8
1	238490	+	3	3
1	238491	-	7	7
1	238492	+	3	3
1	238493	-	7	7
1	238497	+	3	3
1	238498	-	7	7
1	238509	+	2	2
1	238510	-	8	8
1	238512	+	3	3
1	238513	-	7	7
1	238515	+	3	3
1	238516	-	7	7
1	238518	+	4	4
1	238519	-	8	8
1	238675	+	1	1
1	238676	-	4	4
1	238705	+	4	4
1	238706	-	2	2
1	238727	+	4	4
1	238728	-	5	5
1	238741	+	4	4
