Chr Pos M Cov
chr1 4870 1 6
chr1 4871 2 12
chr1 4894 0 7
chr1 4895 0 15
chr1 4941 0 7
chr1 4942 0 2
chr1 5030 0 10
chr1 5031 0 2
chr1 5134 0 1
chr1 5135 0 7
chr1 5152 0 7
chr1 5179 0 2
chr1 5180 0 7
chr1 5190 0 2
chr1 5191 0 8
chr1 5226 1 3
chr1 5227 2 5
chr1 5237 2 2
chr1 5238 3 5
chr1 5362 0 2
chr1 5363 0 3
chr1 5449 0 8
chr1 5450 0 2
chr1 5459 7 7
chr1 5460 6 7
chr1 5465 5 6
chr1 5466 7 9
chr1 5488 1 3
chr1 5489 0 11
chr1 5515 0 2
chr1 5516 0 8
chr1 5600 0 3
chr1 5601 1 9
chr1 5641 0 2
chr1 5642 0 4
chr1 5715 0 3
chr1 5716 0 1
chr1 5720 0 3
chr1 5721 0 1
chr1 5849 0 2
chr1 6012 0 3
chr1 6013 0 4
chr1 6025 0 1
chr1 6026 0 4
chr1 6106 0 9
chr1 6107 0 1
chr1 6296 0 2
chr1 6297 0 1
chr1 6334 0 2
chr1 6380 0 1
chr1 6381 0 8
chr1 6452 0 4
chr1 6453 0 16
chr1 6473 0 6
chr1 6474 0 5
chr1 6502 5 9
chr1 6503 4 8
chr1 6512 0 9
chr1 6513 2 10
chr1 6520 0 9
chr1 6521 0 10
chr1 6683 0 11
chr1 6684 0 5
chr1 6686 0 11
chr1 6687 0 5
chr1 6692 0 11
chr1 6693 0 5
chr1 6746 0 7
chr1 6750 0 6
chr1 6817 0 2
chr1 6818 0 3
chr1 6920 0 1
chr1 6921 0 2
chr1 6981 0 4
chr1 6982 0 5
chr1 7020 0 4
chr1 7021 0 16
chr1 7022 0 4
chr1 7023 0 16
chr1 7034 0 4
chr1 7035 0 16
chr1 7196 2 2
chr1 7197 1 1
chr1 7593 0 7
chr1 7594 0 1
chr1 7622 0 4
chr1 7623 0 4
chr1 7663 0 4
chr1 7753 0 2
chr1 7754 0 7
chr1 7798 0 3
chr1 7799 0 5
chr1 7871 0 2
chr1 7872 0 6
chr1 7963 0 2
chr1 7964 0 2
chr1 8277 0 14
chr1 8278 0 3
chr1 8313 0 9
chr1 8314 0 2
chr1 8421 0 1
chr1 8570 0 1
chr1 8584 0 1
chr1 8595 0 1
chr1 8643 0 2
chr1 8658 0 1
chr1 8659 0 2
chr1 8661 0 1
chr1 8662 0 2
chr1 8715 0 2
chr1 8716 0 8
chr1 8731 0 5
chr1 8732 0 9
chr1 8830 0 4
chr1 8831 0 7
chr1 8868 0 1
chr1 8869 0 5
chr1 8935 0 1
chr1 8936 0 6
chr1 9063 0 2
chr1 9064 0 3
chr1 9198 0 2
chr1 9199 0 1
chr1 9334 0 1
chr1 9335 0 1
chr1 9417 0 1
chr1 9461 0 1
chr1 9462 0 6
chr1 9639 0 4
chr1 9852 0 4
chr1 9922 0 2
chr1 9943 0 1
chr1 10049 0 3
chr1 10071 0 2
chr1 10147 0 2
chr1 10162 0 5
chr1 10196 0 9
chr1 10210 0 10
chr1 10214 0 1
chr1 10215 0 10
chr1 10268 0 5
chr1 10269 0 6
chr1 10373 0 5
chr1 10374 0 2
chr1 10421 0 4
chr1 10513 0 5
chr1 10514 0 8
chr1 10609 0 7
chr1 10610 0 2
chr1 10732 0 1
chr1 10733 0 2
chr1 10774 0 7
chr1 10775 0 4
chr1 10802 0 2
chr1 10803 0 2
chr1 10808 0 1
chr1 10809 0 2
chr1 11239 0 1
chr1 11240 0 7
chr1 11565 0 7
chr1 11575 0 5
chr1 11672 0 2
chr1 11673 0 1
chr1 11726 0 5
chr1 11727 0 3
chr1 11753 0 3
chr1 11754 0 4
chr1 11763 0 1
chr1 11764 0 5
chr1 11924 0 3
chr1 11963 0 2
chr1 11964 0 5
chr1 11976 0 3
chr1 11977 0 4
chr1 12013 0 2
chr1 12014 0 5
chr1 12018 0 2
chr1 12019 0 4
chr1 12101 0 4
chr1 12102 0 6
chr1 12104 0 4
chr1 12105 0 5
chr1 12116 0 2
chr1 12117 0 3
chr1 12125 0 3
chr1 12126 0 4
chr1 12128 0 3
chr1 12129 0 4
chr1 12140 0 3
chr1 12141 0 6
chr1 12154 0 1
chr1 12155 0 8
chr1 12185 0 1
chr1 12186 0 12
chr1 12218 0 2
chr1 12219 0 11
chr1 12227 0 2
chr1 12228 0 10
chr1 12271 0 2
chr1 12272 0 9
chr1 12282 0 2
chr1 12283 0 8
chr1 12303 0 4
chr1 12304 0 5
chr1 12316 0 8
chr1 12317 0 4
chr1 12330 0 11
chr1 12331 0 1
chr1 12338 0 12
chr1 12343 0 12
chr1 12395 0 9
chr1 12442 0 12
chr1 12443 0 1
chr1 12454 0 11
chr1 12455 0 2
chr1 12505 0 9
chr1 12506 0 5
chr1 12513 0 8
chr1 12514 0 5
chr1 12541 0 9
chr1 12542 0 14
chr1 12559 0 6
chr1 12560 0 14
chr1 12564 0 4
chr1 12565 0 16
chr1 12586 0 4
chr1 12587 0 15
chr1 12611 0 3
chr1 12612 0 7
chr1 12618 0 3
chr1 12619 0 9
chr1 12637 0 7
chr1 12638 0 6
chr1 12662 0 6
chr1 12663 0 4
chr1 12667 0 5
chr1 12668 0 4
chr1 12709 0 3
chr1 12710 0 4
chr1 12727 0 5
chr1 12728 0 3
chr1 12745 0 8
chr1 12746 0 5
chr1 12748 0 8
chr1 12749 0 5
chr1 12751 0 9
chr1 12752 0 5
chr1 12772 0 10
chr1 12773 0 2
chr1 12791 0 7
chr1 12792 0 4
chr1 12812 0 8
chr1 12813 0 5
chr1 12832 0 8
chr1 12833 0 3
chr1 12841 0 7
chr1 12842 0 4
chr1 12859 0 6
chr1 12860 0 2
chr1 12901 0 9
chr1 12902 0 2
chr1 12920 0 9
chr1 12980 0 3
chr1 12981 0 6
chr1 13037 0 3
chr1 13038 0 6
chr1 13126 0 4
chr1 13127 0 3
chr1 13149 0 3
chr1 13150 0 4
chr1 13168 0 3
chr1 13169 0 2
chr1 13214 0 2
chr1 13403 0 2
chr1 13404 0 1
chr1 13468 0 2
chr1 13469 0 3
chr1 13497 0 2
chr1 13672 0 10
chr1 13673 0 4
chr1 13684 0 9
chr1 13685 0 4
chr1 13693 0 8
chr1 13694 0 3
chr1 13719 0 5
chr1 13756 0 5
chr1 13757 0 1
chr1 13824 0 3
chr1 14180 0 1
chr1 14309 0 3
chr1 14310 0 3
chr1 14325 0 5
chr1 14326 0 3
chr1 14335 0 6
chr1 14336 0 4
chr1 14366 0 4
chr1 14367 0 4
chr1 14382 0 5
chr1 14383 0 3
chr1 14390 0 4
chr1 14391 0 3
chr1 14499 0 1
chr1 14500 0 1
chr1 14511 0 1
chr1 14514 0 1
chr1 14599 0 4
chr1 14631 0 4
chr1 14632 0 2
chr1 14635 0 4
chr1 14636 0 3
chr1 14698 0 3
chr1 14699 0 5
chr1 14742 0 11
chr1 14743 0 3
chr1 14749 0 10
chr1 14750 0 2
chr1 15016 0 1
chr1 15102 0 6
chr1 15138 0 10
chr1 15139 0 2
chr1 15142 0 8
chr1 15143 0 3
chr1 15149 0 9
chr1 15150 0 4
chr1 15187 0 1
chr1 15188 0 2
chr1 15244 0 1
chr1 15356 0 1
chr1 15357 0 2
chr1 15432 0 1
chr1 15433 0 1
chr1 15524 0 6
chr1 15525 0 5
chr1 15531 0 5
chr1 15532 0 5
chr1 15566 0 1
chr1 15569 0 2
chr1 15590 0 2
chr1 15593 0 2
chr1 15670 0 2
chr1 15671 0 1
chr1 15690 0 4
chr1 15691 0 1
chr1 15758 0 5
chr1 15759 0 3
chr1 15804 0 6
chr1 15805 0 4
chr1 15808 0 4
chr1 15809 0 4
chr1 15814 0 3
chr1 15815 0 3
chr1 15948 0 3
chr1 15949 0 1
chr1 16059 0 1
chr1 16060 0 4
chr1 16153 0 2
chr1 16280 0 1
chr1 16281 0 2
chr1 16345 0 2
chr1 16433 0 5
chr1 16434 0 8
chr1 16478 0 5
chr1 16479 0 7
chr1 16500 0 6
chr1 16501 0 2
chr1 16760 0 7
chr1 16956 0 6
chr1 16957 0 6
chr1 16974 0 7
chr1 16975 0 6
chr1 17544 1 1
chr1 17572 1 1
chr1 17573 2 2
chr1 17641 4 5
chr1 17832 1 1
chr1 17833 2 2
chr1 18106 3 3
chr1 18358 3 3
chr1 18359 1 1
chr1 18364 2 2
chr1 18375 1 1
chr1 18436 2 2
chr1 18437 3 3
chr1 18441 2 2
chr1 18442 3 3
chr1 18446 2 2
chr1 18447 0 1
chr1 18448 1 1
chr1 18449 2 2
chr1 18516 0 1
chr1 18517 2 2
chr1 18540 1 1
chr1 18541 1 1
chr1 18701 4 4
chr1 18702 2 2
chr1 18715 4 5
chr1 18716 3 3
chr1 18755 3 4
chr1 18756 7 9
chr1 18974 0 2
chr1 18975 0 1
chr1 19102 0 1
chr1 19103 0 2
chr1 19213 0 2
chr1 19286 0 11
chr1 19407 0 1
chr1 19408 0 3
chr1 19659 0 2
chr1 19668 0 1
chr1 19690 0 1
chr1 19691 0 1
chr1 19781 0 6
chr1 19828 0 1
chr1 19832 0 2
chr1 19836 0 2
chr1 19881 0 1
chr1 19882 0 3
chr1 19885 0 1
chr1 19886 0 3
chr1 19984 0 5
chr1 20016 0 3
chr1 20055 0 2
chr1 20056 0 5
chr1 20234 0 8
chr1 20235 0 2
chr1 20252 0 10
chr1 20253 0 3
chr1 20279 0 16
chr1 20280 0 3
chr1 20284 0 19
chr1 20285 0 2
chr1 20290 0 19
chr1 20291 0 2
chr1 20296 0 17
chr1 20297 0 2
chr1 20325 0 13
chr1 20326 0 2
chr1 20349 0 3
chr1 20419 0 1
chr1 20469 0 2
chr1 20505 0 2
chr1 20560 0 1
chr1 20621 0 5
chr1 20655 0 2
chr1 20656 0 2
chr1 20667 0 1
chr1 20668 0 3
chr1 20720 0 0
chr1 20748 0 1
chr1 20880 0 4
chr1 20941 0 7
chr1 20943 0 7
chr1 20946 0 8
chr1 20960 0 8
chr1 20992 0 11
chr1 20998 0 10
chr1 21013 0 9
chr1 21014 0 3
chr1 21016 0 10
chr1 21017 0 3
chr1 21020 0 8
chr1 21021 0 3
chr1 21025 0 7
chr1 21026 0 4
chr1 21056 0 5
chr1 21057 0 4
chr1 21079 0 5
chr1 21080 0 6
chr1 21104 0 12
chr1 21105 0 6
chr1 21131 0 12
chr1 21132 0 3
chr1 21134 0 11
chr1 21135 0 3
chr1 21153 0 11
chr1 21154 0 2
chr1 21167 0 10
chr1 21168 0 3
chr1 21196 0 7
chr1 21197 0 3
chr1 21201 0 6
chr1 21202 0 3
chr1 21223 0 5
chr1 21224 0 6
chr1 21258 0 1
chr1 21259 0 4
chr1 21267 0 1
chr1 21268 1 4
chr1 21274 0 3
chr1 21275 0 4
chr1 21277 0 3
chr1 21278 0 5
chr1 21292 0 3
chr1 21293 0 1
chr1 21365 0 2
chr1 21366 0 5
chr1 21408 0 6
chr1 21409 0 1
chr1 21420 0 9
chr1 21446 0 10
chr1 21447 0 1
chr1 21463 0 10
chr1 21464 0 1
chr1 21499 0 6
chr1 21500 0 1
chr1 21572 0 7
chr1 21573 0 1
chr1 21685 0 6
chr1 21686 0 5
chr1 21735 0 5
chr1 21758 0 7
chr1 21759 0 1
chr1 21762 0 11
chr1 21763 0 1
chr1 21773 0 12
chr1 21774 0 1
chr1 21835 0 3
chr1 21836 0 8
chr1 21848 0 2
chr1 21849 0 7
chr1 21872 0 9
chr1 21873 0 3
chr1 21874 0 10
chr1 21875 0 3
chr1 21920 0 13
chr1 21921 0 2
chr1 21939 0 9
chr1 21940 0 4
chr1 21946 0 7
chr1 21947 0 5
chr1 21953 0 3
chr1 21954 0 6
chr1 21981 0 7
chr1 21982 0 7
chr1 22002 0 6
chr1 22003 0 5
chr1 22149 0 3
chr1 22150 0 2
chr1 22182 0 5
chr1 22183 0 1
chr1 22185 0 6
chr1 22186 0 1
chr1 22199 0 7
chr1 22200 0 2
chr1 22251 0 2
chr1 22252 0 2
chr1 22287 0 3
chr1 22321 0 5
chr1 22337 0 1
chr1 22338 0 5
chr1 22389 0 7
chr1 22390 0 3
chr1 22416 0 6
chr1 22417 0 3
chr1 22464 0 6
chr1 22465 0 6
chr1 22515 0 2
chr1 22516 0 4
chr1 22535 0 1
chr1 22536 0 5
chr1 22564 0 6
chr1 22567 0 6
chr1 22658 0 1
chr1 22663 0 1
chr1 22737 0 1
chr1 22738 0 6
chr1 22755 0 4
chr1 22756 0 6
chr1 22787 0 10
chr1 22788 0 4
chr1 22799 0 9
chr1 22800 0 3
chr1 22832 0 1
chr1 22838 0 1
chr1 22871 0 1
chr1 22972 0 1
chr1 22973 0 2
chr1 23026 0 2
chr1 23151 0 2
chr1 23180 0 5
chr1 23181 0 1
chr1 23188 0 4
chr1 23189 0 2
chr1 23296 0 1
chr1 23297 0 7
chr1 23337 0 1
chr1 23338 0 13
chr1 23344 0 1
chr1 23345 0 13
chr1 23348 0 1
chr1 23349 0 13
chr1 23421 0 4
chr1 23422 0 6
chr1 23581 0 8
chr1 23582 0 6
chr1 23605 0 7
chr1 23606 0 7
chr1 23614 0 6
chr1 23615 0 7
chr1 23668 0 10
chr1 23669 0 8
chr1 23671 0 9
chr1 23672 0 8
chr1 23689 0 7
chr1 23690 0 7
chr1 23725 0 2
chr1 23726 0 6
chr1 23749 0 6
chr1 23750 0 11
chr1 23776 0 7
chr1 23777 0 10
chr1 23845 0 17
chr1 23857 0 18
chr1 23865 0 14
chr1 23993 0 3
chr1 23999 0 4
chr1 24010 1 4
chr1 24015 2 5
chr1 24188 8 14
chr1 24189 0 1
chr1 24190 11 14
chr1 24191 0 1
chr1 24196 14 14
chr1 24197 1 1
chr1 24236 0 19
chr1 24237 0 2
chr1 24269 0 20
chr1 24270 0 3
chr1 24303 7 8
chr1 24304 5 5
chr1 24312 8 10
chr1 24313 6 6
chr1 24331 8 8
chr1 24332 5 5
chr1 24352 9 9
chr1 24353 3 5
chr1 24354 8 9
chr1 24355 6 6
chr1 24414 0 10
chr1 24415 1 7
chr1 24456 6 8
chr1 24457 5 6
chr1 24533 0 8
chr1 24534 0 1
chr1 24557 0 8
chr1 24558 0 4
chr1 24623 0 10
chr1 24624 0 2
chr1 24635 0 8
chr1 24636 0 2
chr1 24723 3 4
chr1 24724 6 7
chr1 24747 4 4
chr1 24748 6 6
chr1 24835 3 3
chr1 24836 7 7
chr1 24838 3 3
chr1 24839 6 6
chr1 24850 4 4
chr1 24851 4 5
chr1 24945 3 4
chr1 24946 3 3
chr1 25036 0 5
chr1 25037 0 6
chr1 25065 8 8
chr1 25066 7 7
chr1 25076 7 8
chr1 25077 7 7
chr1 25084 5 6
chr1 25085 3 3
chr1 25104 8 10
chr1 25105 2 2
chr1 25124 8 10
chr1 25125 3 3
chr1 25168 19 21
chr1 25169 5 5
chr1 25171 20 21
chr1 25172 6 6
chr1 25245 1 11
chr1 25246 0 8
chr1 25333 11 11
chr1 25334 1 1
chr1 25347 6 6
chr1 25348 1 1
chr1 25354 7 7
chr1 25355 1 1
chr1 25464 1 1
chr1 25465 1 1
chr1 25580 7 7
chr1 25581 2 2
chr1 25583 8 9
chr1 25584 1 2
chr1 25649 10 10
chr1 25650 3 3
chr1 25667 8 8
chr1 25668 3 3
chr1 25669 7 7
chr1 25670 3 3
chr1 25672 8 8
chr1 25673 3 3
chr1 25709 8 8
chr1 25710 3 3
chr1 25773 1 1
chr1 25774 1 1
chr1 25783 4 4
chr1 25784 2 2
chr1 25831 3 4
chr1 25832 3 3
chr1 25844 2 4
chr1 25845 2 4
chr1 25862 1 1
chr1 25863 2 2
chr1 25865 1 1
chr1 25866 3 3
chr1 25947 3 3
chr1 25948 5 5
chr1 25961 3 3
chr1 25962 5 5
chr1 26088 1 2
chr1 26089 4 4
chr1 26100 1 1
chr1 26101 3 4
chr1 26114 3 3
chr1 26115 3 3
chr1 26192 0 3
chr1 26193 0 3
chr1 26315 0 13
chr1 26316 0 5
chr1 26351 11 12
chr1 26352 4 4
chr1 26361 12 12
chr1 26362 4 4
chr1 26366 10 10
chr1 26367 5 5
chr1 26380 8 8
chr1 26381 5 6
chr1 26403 4 4
chr1 26404 9 9
chr1 26409 3 3
chr1 26410 9 9
chr1 26558 11 11
chr1 26559 4 4
chr1 26563 12 12
chr1 26564 4 4
chr1 26601 6 6
chr1 26602 2 2
chr1 26650 5 6
chr1 26651 7 7
chr1 26729 5 5
chr1 26730 4 4
chr1 26731 5 5
chr1 26732 4 4
chr1 26787 0 1
chr1 26788 0 4
chr1 26852 2 2
chr1 26875 5 6
chr1 26876 2 2
chr1 26921 8 8
chr1 26922 3 4
chr1 26960 5 6
chr1 26961 6 6
chr1 26998 2 4
chr1 26999 8 8
chr1 27083 6 6
chr1 27149 11 11
chr1 27150 2 2
chr1 27163 9 10
chr1 27164 3 3
chr1 27185 10 10
chr1 27186 2 2
chr1 27268 3 3
chr1 27269 1 1
chr1 27485 4 5
chr1 27486 3 3
chr1 27500 7 7
chr1 27501 2 2
chr1 27502 6 6
chr1 27503 2 2
chr1 27625 5 5
chr1 27626 2 2
chr1 27651 5 5
chr1 27652 1 1
chr1 27844 7 7
chr1 27873 5 5
chr1 27927 0 12
chr1 27928 0 4
chr1 27978 6 6
chr1 27979 3 3
chr1 27990 6 6
chr1 27991 4 4
chr1 28016 8 8
chr1 28017 2 2
chr1 28021 8 9
chr1 28022 3 3
chr1 28033 9 10
chr1 28034 2 2
chr1 28091 0 6
chr1 28092 0 1
chr1 28159 9 10
chr1 28160 3 3
chr1 28300 7 7
chr1 28309 6 6
chr1 28316 5 5
chr1 28324 5 5
chr1 28407 0 4
chr1 28408 0 5
chr1 28411 0 4
chr1 28412 0 4
chr1 28516 0 4
chr1 28517 0 3
chr1 28631 3 3
chr1 28754 2 3
chr1 28755 2 2
chr1 28764 2 2
chr1 28765 2 2
chr1 28790 0 1
chr1 28791 3 3
chr1 28849 0 3
chr1 28850 0 2
chr1 28860 0 3
chr1 28861 0 2
chr1 28924 0 6
chr1 28925 0 8
chr1 28948 4 4
chr1 28949 9 9
chr1 28959 3 3
chr1 28960 7 7
chr1 28965 5 5
chr1 28966 6 6
chr1 28979 4 5
chr1 28980 6 6
chr1 29032 0 4
chr1 29033 0 4
chr1 29180 4 6
chr1 29181 1 1
chr1 29185 5 6
chr1 29186 1 1
chr1 29197 5 5
chr1 29198 2 2
chr1 29207 6 6
chr1 29208 2 3
chr1 29233 10 10
chr1 29234 3 3
chr1 29256 7 7
chr1 29257 4 4
chr1 29288 9 9
chr1 29289 3 3
chr1 29383 0 4
chr1 29384 0 4
chr1 29388 4 4
chr1 29389 1 2
chr1 29393 5 6
chr1 29394 2 3
chr1 29398 7 7
chr1 29399 2 3
chr1 29428 8 8
chr1 29429 4 4
chr1 29435 7 7
chr1 29436 3 3
chr1 29438 6 6
chr1 29439 3 3
chr1 29464 16 16
chr1 29465 4 4
chr1 29471 16 16
chr1 29472 4 4
chr1 29495 11 12
chr1 29496 2 2
chr1 29507 12 12
chr1 29508 1 2
chr1 29563 9 9
chr1 29564 1 1
chr1 29568 11 11
chr1 29569 1 1
chr1 29587 0 8
chr1 29627 8 10
chr1 29630 11 11
chr1 29681 7 8
chr1 29682 1 1
chr1 29705 9 9
chr1 29706 1 1
chr1 29756 0 4
chr1 29757 0 4
chr1 29857 3 3
chr1 29858 5 5
chr1 29889 7 7
chr1 29891 7 7
chr1 29952 1 1
chr1 29953 3 4
chr1 29967 0 1
chr1 29968 3 3
chr1 29977 1 1
chr1 29978 5 5
chr1 29987 2 2
chr1 29988 3 4
chr1 30000 4 4
chr1 30001 5 5
chr1 30002 3 3
chr1 30003 6 6
chr1 30007 3 3
chr1 30008 6 6
chr1 30036 6 6
chr1 30037 5 5
chr1 30041 8 8
chr1 30042 5 5
chr1 30050 0 8
chr1 30051 0 4
chr1 30056 9 9
chr1 30057 4 4
chr1 30150 2 2
chr1 30151 4 4
chr1 30176 3 3
chr1 30177 3 3
chr1 30184 2 3
chr1 30185 2 2
chr1 30190 6 6
chr1 30191 2 2
chr1 30331 4 4
chr1 30332 1 2
chr1 30354 2 2
chr1 30355 4 4
chr1 30392 0 4
chr1 30393 0 4
chr1 30465 5 5
chr1 30466 9 11
chr1 30470 7 7
chr1 30471 11 11
chr1 30485 6 6
chr1 30486 10 10
chr1 30522 8 8
chr1 30523 3 3
chr1 30543 8 8
chr1 30544 2 2
chr1 30562 9 10
chr1 30563 2 2
chr1 30565 10 11
chr1 30566 2 2
chr1 30585 12 12
chr1 30586 1 1
chr1 30594 11 12
chr1 30595 1 1
chr1 30624 0 13
chr1 30625 0 1
chr1 30631 0 13
chr1 30632 0 1
chr1 30691 13 13
chr1 30692 2 2
chr1 30699 12 12
chr1 30700 4 4
chr1 30715 10 10
chr1 30716 3 3
chr1 30753 9 11
chr1 30754 2 3
chr1 30759 5 9
chr1 30760 2 3
chr1 30768 4 8
chr1 30769 1 3
chr1 30879 0 9
chr1 30922 0 12
chr1 30943 0 10
chr1 30944 0 1
chr1 30964 0 14
chr1 30965 0 1
chr1 30968 0 13
chr1 30969 0 1
chr1 30983 0 12
chr1 30984 0 1
chr1 30998 1 10
chr1 30999 0 1
chr1 31009 0 12
chr1 31010 0 2
chr1 31039 0 6
chr1 31040 0 3
chr1 31098 0 1
chr1 31099 0 3
chr1 31171 1 1
chr1 31245 0 1
chr1 31246 0 2
chr1 31386 0 4
chr1 31387 0 3
chr1 31544 0 7
chr1 31545 0 8
chr1 31591 11 11
chr1 31592 7 7
chr1 31699 7 7
chr1 31707 7 7
chr1 31710 5 6
chr1 31725 6 6
chr1 31826 0 1
chr1 31827 0 2
chr1 31970 0 2
chr1 31971 0 7
chr1 31985 0 5
chr1 32137 0 8
chr1 32138 0 4
chr1 32188 0 6
chr1 32189 0 1
chr1 32311 0 1
chr1 32312 0 12
chr1 32580 0 5
chr1 32581 0 4
chr1 32613 0 5
chr1 32614 0 8
chr1 32621 0 5
chr1 32622 0 8
chr1 32633 0 3
chr1 32634 0 9
chr1 32686 0 1
chr1 32687 0 6
chr1 32754 0 2
chr1 32755 0 6
chr1 32781 0 3
chr1 32782 0 4
chr1 32830 0 3
chr1 32831 0 3
chr1 32866 0 9
chr1 32867 0 4
chr1 32871 0 9
chr1 32872 0 6
chr1 32922 0 4
chr1 32923 0 5
chr1 33003 0 7
chr1 33024 0 9
chr1 33025 0 0
chr1 33037 0 10
chr1 33038 0 3
chr1 33042 0 10
chr1 33043 0 4
chr1 33051 0 11
chr1 33052 0 4
chr1 33070 0 13
chr1 33071 0 4
chr1 33114 0 3
chr1 33115 0 2
chr1 33265 0 9
chr1 33287 0 5
chr1 33573 0 10
chr1 33574 0 2
chr1 33583 0 7
chr1 33584 0 4
chr1 33587 0 4
chr1 33588 0 4
chr1 33881 0 5
chr1 33882 0 2
chr1 34018 0 5
chr1 34124 0 1
chr1 34125 0 12
chr1 34153 0 2
chr1 34154 0 9
chr1 34226 0 2
chr1 34227 0 12
chr1 34271 0 5
chr1 34272 0 12
chr1 34316 0 2
chr1 34317 0 10
chr1 34323 0 2
chr1 34324 0 8
chr1 34406 0 2
chr1 34407 0 1
chr1 34422 0 3
chr1 34423 0 2
chr1 34474 0 1
chr1 34475 0 5
chr1 34568 0 6
chr1 34569 0 5
chr1 34606 0 8
chr1 34607 0 14
chr1 34653 0 11
chr1 34700 0 8
chr1 34701 0 3
chr1 34761 0 14
chr1 34762 0 4
chr1 34806 0 14
chr1 34807 0 4
chr1 34823 4 12
chr1 34824 1 3
chr1 34898 0 8
chr1 34899 0 3
chr1 34958 0 11
chr1 34959 0 1
chr1 35021 7 7
chr1 35022 4 5
chr1 35028 8 8
chr1 35029 5 5
chr1 35043 7 8
chr1 35044 4 4
chr1 35051 10 10
chr1 35052 3 3
chr1 35136 14 16
chr1 35140 14 17
chr1 35172 0 10
chr1 35225 6 6
chr1 35231 8 8
chr1 35318 0 8
chr1 35319 0 2
chr1 35333 0 8
chr1 35334 0 4
chr1 35381 0 8
chr1 35382 0 4
chr1 35424 5 6
chr1 35425 8 8
chr1 35426 5 6
chr1 35427 8 8
chr1 35462 0 5
chr1 35463 0 10
chr1 35535 0 6
chr1 35536 0 7
chr1 35570 0 5
chr1 35571 0 10
chr1 35606 0 3
chr1 35607 0 5
chr1 35739 0 5
