chr	pos	strand	M	Cov
1	28159	-	3	4
1	28299	+	4	4
1	28300	-	5	5
1	28308	+	3	3
1	28309	-	6	6
1	28315	+	3	3
1	28316	-	5	5
1	28323	+	3	3
1	28324	-	5	5
1	28631	-	10	14
1	28763	+	2	2
1	28764	-	2	4
1	28848	+	5	5
1	28849	-	12	12
1	28859	+	5	5
1	28860	-	9	11
1	28923	+	4	4
1	28924	-	8	8
1	28947	+	3	3
1	28948	-	5	6
1	28958	+	3	3
1	28959	-	5	6
1	28964	+	3	3
1	28965	-	6	6
1	28978	+	2	2
1	28979	-	8	8
1	29179	+	4	4
1	29180	-	7	8
1	29184	+	4	4
1	29185	-	7	8
1	29206	+	5	6
1	29207	-	7	7
1	29255	+	7	7
1	29256	-	4	4
1	29382	+	9	9
1	29383	-	5	7
1	29387	+	10	10
1	29388	-	7	7
1	29392	+	10	10
1	29393	-	7	7
1	29397	+	10	10
1	29398	-	8	8
1	29427	+	12	13
1	29428	-	6	7
1	29434	+	13	13
1	29435	-	7	8
1	29437	+	13	13
1	29438	-	6	8
1	29463	+	11	11
1	29464	-	6	7
1	29470	+	10	10
1	29471	-	7	7
1	29494	+	12	12
1	29495	-	7	7
1	29506	+	10	10
1	29507	-	6	6
1	29562	+	8	8
1	29563	-	3	3
1	29567	+	7	7
1	29568	-	4	4
1	29586	+	2	5
1	29587	-	2	2
1	29755	+	7	7
1	29756	-	5	5
1	29887	+	2	2
1	29888	-	2	2
1	29889	+	2	2
1	29890	-	2	2
1	29966	+	4	4
1	29967	-	4	4
1	29976	+	4	4
1	29977	-	5	5
1	29986	+	5	5
1	29987	-	5	6
1	29999	+	5	5
1	30000	-	6	6
1	30001	+	5	5
1	30002	-	5	6
1	30006	+	5	5
1	30007	-	7	7
1	30035	+	6	8
1	30036	-	5	6
1	30040	+	8	8
1	30041	-	4	5
1	30049	+	8	8
1	30050	-	3	4
1	30055	+	8	8
1	30056	-	2	3
1	30175	+	2	9
1	30183	+	10	10
1	30184	-	4	4
1	30189	+	10	10
1	30190	-	3	3
1	30464	+	3	4
1	30465	-	4	5
1	30469	+	3	5
1	30470	-	2	4
1	30484	+	3	3
1	30485	-	5	5
1	30521	+	4	4
1	30522	-	6	6
1	30543	-	2	7
1	30561	+	6	6
1	30562	-	6	6
1	30564	+	6	6
1	30565	-	6	6
1	30584	+	7	7
1	30585	-	3	4
1	30593	+	7	7
1	30594	-	3	3
1	30623	+	7	8
1	30624	-	1	1
1	30630	+	6	7
1	30631	-	2	2
1	30690	+	6	6
1	30691	-	3	3
1	30698	+	7	7
1	30699	-	3	3
1	30714	+	6	6
1	30715	-	3	3
1	30878	+	6	8
1	30879	-	1	1
1	31698	+	4	4
1	31699	-	1	1
1	31706	+	4	4
1	31707	-	1	1
1	31709	+	3	4
1	31710	-	1	1
1	31983	+	6	7
1	31984	-	3	5
1	32136	+	8	8
1	35020	+	6	7
1	35021	-	4	4
1	35027	+	6	7
1	35028	-	5	5
1	35042	+	7	7
1	35043	-	3	3
1	35050	+	8	8
1	35051	-	3	3
1	35423	+	4	4
1	35425	+	5	5
1	35426	-	2	3
1	35842	+	6	6
1	35843	-	5	5
1	35859	+	7	7
1	35860	-	7	7
1	35892	+	8	9
1	35893	-	5	6
1	35900	+	9	9
1	35901	-	6	6
1	36090	+	6	7
1	36091	-	2	2
1	36099	+	6	7
1	36100	-	3	3
1	42235	-	4	7
1	42545	+	8	10
1	42546	-	7	8
1	42689	+	5	7
1	42690	-	10	11
1	43096	+	2	8
1	43149	+	3	9
1	43150	-	2	6
1	43198	+	2	12
1	44726	+	4	4
1	44727	-	7	7
1	45334	+	2	11
1	47946	+	3	3
1	47947	-	15	18
1	47962	+	2	2
1	47963	-	14	16
1	54300	+	4	4
1	54301	-	3	4
1	54306	+	4	4
1	54307	-	4	4
1	54321	+	6	6
1	54322	-	3	3
1	55842	-	2	2
1	55919	+	1	1
1	55920	-	6	7
1	55921	+	1	1
1	55922	-	6	7
1	55937	+	1	1
1	55938	-	6	6
1	55997	+	2	2
1	55998	-	4	4
1	56015	+	2	2
1	56016	-	3	3
1	56024	+	2	2
1	56025	-	4	6
1	56042	+	2	2
1	56043	-	5	5
1	56075	+	3	3
1	56076	-	4	6
1	56093	+	3	3
1	56094	-	7	8
1	56120	+	3	3
1	56121	-	7	8
1	56147	+	4	4
1	56148	-	11	11
1	56156	+	4	4
1	56157	-	10	10
1	56201	+	7	7
1	56202	-	5	7
1	56211	+	5	8
1	56212	-	6	7
1	56240	+	8	9
1	56241	-	8	10
1	56258	+	9	9
1	56259	-	9	9
1	56267	+	9	9
1	56268	-	9	9
1	56404	+	9	9
1	56405	-	11	11
1	56429	+	6	6
1	56430	-	10	10
1	56439	+	7	7
1	56440	-	8	8
1	56458	+	5	5
1	56459	-	6	6
1	56519	+	8	8
1	56520	-	4	4
1	56541	+	7	7
1	56542	-	3	4
1	56705	+	3	10
1	58263	+	4	6
1	58264	-	1	1
1	58270	+	5	6
1	58271	-	1	1
1	58286	-	1	1
1	62931	-	3	7
1	65399	+	4	5
1	65400	-	5	5
1	70673	+	4	4
1	70674	-	5	6
1	70683	+	4	4
1	70684	-	5	5
1	70691	+	5	5
1	70692	-	5	6
1	70720	+	5	5
1	70721	-	4	5
1	70789	-	2	4
1	70834	+	4	5
1	70835	-	7	8
1	70865	+	5	7
1	70866	-	7	8
1	70876	+	3	6
1	70877	-	5	7
1	76838	+	4	6
1	76839	-	2	3
1	76856	+	2	5
1	76943	+	5	5
1	76944	-	8	9
1	77000	+	1	1
1	77001	-	3	4
1	77036	+	2	3
1	77037	-	3	4
1	77038	+	3	3
1	77039	-	4	4
1	77059	+	7	7
1	77060	-	3	5
1	77220	+	4	4
1	77221	-	1	1
1	77222	+	4	4
1	77223	-	1	1
1	77229	+	4	4
1	77241	+	4	4
1	77368	+	2	3
1	77378	+	4	5
1	77391	+	2	4
1	77392	-	1	1
1	84432	-	2	7
1	92671	+	5	6
1	92672	-	8	8
1	92865	+	4	5
1	92866	-	1	1
1	92875	+	3	4
1	92876	-	2	2
1	92889	+	5	6
1	92890	-	2	2
1	93220	+	6	6
1	93221	-	6	6
1	93325	+	3	4
1	93326	-	7	7
1	93531	+	3	3
1	93532	-	5	5
1	93535	+	3	3
1	93536	-	4	4
1	93798	+	4	4
1	93799	-	3	3
1	93807	+	4	4
1	93808	-	3	3
1	93831	+	8	8
1	93832	-	2	2
1	93834	+	7	8
1	93835	-	2	2
1	93981	+	6	6
1	93982	-	4	4
1	93991	+	6	6
1	93992	-	3	4
1	94025	+	9	10
1	94026	-	4	4
1	94181	+	7	8
1	94182	-	5	5
1	94410	+	4	4
1	94411	-	3	5
1	94415	+	4	4
1	94416	-	5	5
1	94457	+	5	5
1	94458	-	5	5
1	94609	+	3	4
1	94610	-	4	4
1	94612	+	4	4
1	94613	-	4	4
1	94621	+	5	5
1	94622	-	3	3
1	94633	+	5	6
1	94634	-	3	3
1	94711	+	6	6
1	94712	-	2	2
1	94778	+	6	6
1	94779	-	2	2
1	94800	+	5	6
1	94801	-	2	2
1	95015	-	2	2
1	95020	-	2	2
1	95240	+	5	5
1	95241	-	3	3
1	95247	+	7	7
1	95248	-	3	3
1	95256	+	5	6
1	95257	-	2	2
1	95263	+	7	7
1	95264	-	3	3
1	95274	+	6	6
1	95275	-	4	4
1	95391	+	3	7
1	95392	-	4	5
1	98213	+	2	2
1	98214	-	7	8
1	98231	+	3	3
1	98232	-	5	6
1	98567	+	8	8
1	98568	-	3	4
1	98573	+	8	8
1	98574	-	2	2
1	101184	+	7	7
1	101185	-	4	4
1	101193	+	5	9
1	101194	-	3	5
1	110702	+	1	1
1	110703	-	5	5
1	110750	+	4	4
1	110751	-	3	5
1	110851	+	2	8
1	110853	+	7	8
1	110854	-	1	1
1	110871	+	6	7
1	110872	-	1	1
1	110879	+	6	6
1	110880	-	1	1
1	110955	+	4	5
1	110956	-	1	1
1	110987	+	5	6
1	110988	-	1	1
1	111003	+	7	7
1	111005	+	7	8
1	111006	-	2	2
1	111021	+	7	7
1	111022	-	2	2
1	111030	+	6	6
1	111031	-	3	3
1	111032	+	6	6
1	111033	-	3	3
1	113062	+	2	7
1	113063	-	2	4
1	120858	+	4	8
1	120908	-	1	1
1	121770	+	4	6
1	121771	-	6	7
1	121780	+	5	5
1	121781	-	7	7
1	121790	+	4	5
1	121791	-	8	9
1	121826	+	3	3
1	121827	-	5	5
1	121829	+	3	3
1	121830	-	5	6
1	121934	+	7	7
1	121935	-	3	3
1	121947	+	7	7
1	121948	-	3	3
1	121964	+	5	5
1	121965	-	2	2
1	122139	+	6	6
1	122140	-	2	2
1	122196	+	6	6
1	122197	-	1	1
1	122199	+	6	6
1	122200	-	1	1
1	122315	+	2	2
1	122403	+	4	4
1	122404	-	4	5
1	122712	+	3	3
1	122713	-	2	4
1	122814	+	1	1
1	122815	-	5	7
1	122921	+	4	4
1	122922	-	4	4
1	122934	+	4	5
1	122935	-	3	3
1	122940	+	4	4
1	122941	-	4	4
1	122943	+	4	4
1	122944	-	4	4
1	122953	+	2	2
1	122954	-	4	4
1	122958	+	2	2
1	122959	-	3	4
1	123077	+	7	7
1	123078	-	3	4
1	123113	+	6	6
1	123114	-	5	5
1	123158	+	4	4
1	123159	-	4	5
1	123169	+	2	2
1	123170	-	6	6
1	123173	-	5	6
1	123187	+	1	1
1	123188	-	5	5
1	123210	+	1	1
1	123211	-	8	8
1	123222	+	2	2
1	123223	-	7	7
1	123263	+	2	2
1	123264	-	4	4
1	123272	+	2	2
1	123273	-	4	4
1	123275	+	2	3
1	123276	-	4	4
1	123365	+	9	9
1	123366	-	6	6
1	123377	+	5	8
1	123378	-	2	7
1	123610	+	3	4
1	123611	-	4	5
1	123628	+	3	3
1	123629	-	4	5
1	123652	+	3	3
1	123653	-	6	8
1	123661	+	3	3
1	123662	-	11	11
1	123810	+	7	8
1	123811	-	2	4
1	123812	+	6	8
1	123813	-	3	4
1	123835	+	6	7
1	123836	-	4	4
1	123837	+	8	8
1	123838	-	4	4
1	123998	+	6	6
1	123999	-	3	3
1	124025	+	6	6
1	124026	-	2	2
1	124191	+	6	7
1	124192	-	5	8
1	124198	+	8	8
1	124199	-	6	6
1	124222	+	8	8
1	124223	-	4	4
1	124378	+	3	3
1	124379	-	5	5
1	124382	+	4	4
1	124383	-	4	4
1	124463	+	3	4
1	124464	-	5	5
1	124465	+	4	5
1	124466	-	5	5
1	124766	+	7	7
1	124767	-	2	3
1	124790	+	5	5
1	124791	-	1	1
1	124802	+	5	5
1	124803	-	1	1
1	125304	+	9	10
1	125305	-	7	9
1	125344	+	10	10
1	125345	-	10	12
1	125362	+	11	11
1	125363	-	8	11
1	125404	+	5	6
1	125405	-	7	9
1	125431	+	5	5
1	125432	-	5	8
1	125568	+	5	5
1	125569	-	6	7
1	125619	+	3	4
1	125620	-	4	5
1	125718	+	4	4
1	125719	-	11	11
1	125757	+	2	2
1	125758	-	7	8
1	125763	+	2	2
1	125764	-	6	6
1	125799	+	3	4
1	125800	-	6	7
1	125806	+	3	4
1	125807	-	7	7
1	125941	+	5	5
1	125942	-	7	7
1	125979	+	8	9
1	125980	-	4	4
1	126219	+	5	5
1	126224	+	4	4
1	126225	-	1	1
1	126234	+	3	3
1	126235	-	1	1
1	126249	+	3	3
1	126250	-	2	2
1	126252	+	3	3
1	126253	-	2	2
1	126353	+	2	2
1	126354	-	5	6
1	126505	+	7	7
1	126506	-	10	11
1	126527	+	7	7
1	126528	-	12	12
1	126980	+	2	2
1	126981	-	8	8
1	127026	+	5	7
1	127027	-	5	5
1	127075	+	8	8
1	127076	-	3	3
1	127183	+	3	3
1	127184	-	4	4
1	127185	+	4	4
1	127186	-	4	4
1	127269	+	6	6
1	127270	-	3	3
1	127278	+	6	6
1	127279	-	4	4
1	127284	+	5	5
1	127285	-	3	3
1	127372	+	3	3
1	127373	-	4	5
1	127378	+	3	3
1	127379	-	3	4
1	127393	+	2	2
1	127394	-	3	4
1	127397	-	3	3
1	127405	+	2	2
1	127406	-	3	3
1	128018	+	4	5
1	128019	-	2	3
1	133142	+	7	7
1	133143	-	6	7
1	133169	+	4	5
1	133170	-	8	9
1	133176	+	5	5
1	133177	-	8	8
1	133178	+	5	5
1	133179	-	6	8
1	134687	+	3	3
1	134688	-	5	5
1	134689	+	3	3
1	134690	-	5	5
1	134700	+	2	2
1	134701	-	3	4
1	134752	-	2	2
1	134763	-	2	2
1	134817	+	2	2
1	134818	-	4	4
1	134824	-	4	5
1	134857	+	4	6
1	134858	-	6	6
1	134920	+	8	12
1	134921	-	6	6
1	137015	+	4	8
1	137022	+	8	8
1	137023	-	4	6
1	137064	+	7	8
1	137065	-	6	6
1	137114	+	6	6
1	137115	-	3	4
1	137148	+	6	6
1	137149	-	3	3
1	137178	+	6	6
1	137179	-	4	4
1	137214	+	3	4
1	137215	-	4	4
1	137229	+	5	5
1	137230	-	5	5
1	137233	+	5	5
1	137234	-	4	4
1	137242	+	4	5
1	137243	-	4	4
1	137268	+	5	5
1	137269	-	2	2
1	137375	+	2	2
1	137376	-	7	7
1	137379	+	3	3
1	137380	-	6	7
1	137400	+	1	1
1	137401	-	5	5
1	137435	+	4	4
1	137436	-	3	3
1	137445	+	3	4
1	137446	-	3	3
1	137484	+	7	8
1	137485	-	1	1
1	137646	+	7	7
1	137647	-	1	1
1	137649	+	8	8
1	137650	-	1	1
1	137655	+	10	10
1	137656	-	1	1
1	138607	+	2	3
1	138614	+	3	3
1	138615	-	2	2
1	138624	+	2	2
1	138625	-	1	1
1	138632	+	3	3
1	138633	-	1	1
1	138637	+	2	3
1	138638	-	1	1
1	138648	+	4	4
1	138696	-	2	2
1	141456	+	3	8
1	141457	-	3	8
1	141461	+	2	8
1	147348	-	2	3
1	151397	+	2	5
1	154098	+	12	12
1	154099	-	5	5
1	154108	+	13	13
1	154109	-	6	6
1	154110	+	13	13
1	154111	-	5	6
1	154119	+	11	12
1	154120	-	6	6
1	160259	+	4	4
1	160260	-	5	5
1	160269	+	5	5
1	160270	-	6	6
1	160279	+	5	6
1	160280	-	5	6
1	160428	+	1	1
1	160429	-	5	5
1	160607	+	7	7
1	160608	-	4	4
1	160706	+	4	4
1	160707	-	5	5
1	160732	+	5	5
1	160733	-	5	6
1	160794	-	7	8
1	160869	+	1	1
1	160870	-	12	12
1	160903	-	9	9
1	160910	+	2	2
1	160911	-	9	9
1	160927	+	4	4
1	160928	-	5	5
1	160974	+	4	5
1	160998	+	7	7
1	160999	-	1	1
1	161000	+	6	7
1	161001	-	2	2
1	161017	+	6	6
1	161018	-	2	3
1	161030	+	4	4
1	161031	-	4	5
1	161041	+	5	5
1	161042	-	10	10
1	161043	+	6	6
1	161044	-	10	10
1	161075	+	6	6
1	161076	-	8	10
1	161094	+	5	5
1	161095	-	10	10
1	161209	+	3	3
1	161210	-	5	5
1	161214	+	3	3
1	161215	-	4	5
1	161271	+	4	4
1	161272	-	2	2
1	161385	+	5	5
1	161386	-	3	4
1	161390	+	4	4
1	161391	-	4	4
1	161410	+	3	3
1	161411	-	3	3
1	161413	+	3	3
1	161499	+	2	2
1	161500	-	3	3
1	161543	+	1	1
1	161544	-	4	4
1	161556	+	1	1
1	161557	-	3	3
1	161589	+	1	1
1	161590	-	4	4
1	161595	+	2	2
1	161596	-	3	4
1	161677	+	6	6
1	161678	-	4	4
1	161682	+	7	7
1	161683	-	3	4
1	161790	+	4	4
1	161791	-	6	6
1	161792	+	3	4
1	161793	-	6	6
1	164722	+	3	3
1	164723	-	3	3
1	164733	+	2	2
1	164734	-	2	3
1	165075	+	5	6
1	165076	-	4	4
1	165091	+	4	6
1	165092	-	4	4
1	165139	+	4	5
1	165140	-	3	3
1	165141	+	4	5
1	165142	-	2	2
1	165145	+	5	5
1	165146	-	2	2
1	165358	+	4	4
1	165359	-	7	8
1	165369	+	4	4
1	165370	-	6	7
1	165521	+	2	2
1	165535	+	3	3
1	165536	-	3	5
1	165540	+	4	4
1	165541	-	3	4
1	165581	+	5	5
1	165582	-	5	6
1	165603	+	6	6
1	165604	-	5	6
1	165608	+	6	6
1	165609	-	5	6
1	165624	+	5	6
1	165625	-	5	7
1	165977	+	1	1
1	165978	-	6	6
1	165989	+	2	2
1	165990	-	6	6
1	165994	+	4	4
1	165995	-	6	6
1	166011	+	6	6
1	166012	-	5	6
1	166020	+	6	6
1	166021	-	9	9
1	166032	+	7	7
1	166033	-	9	9
1	172016	+	2	7
1	188561	+	4	5
1	188562	-	4	4
1	188728	+	3	3
1	188729	-	3	3
1	188851	+	2	4
1	188852	-	3	3
1	188869	+	6	7
1	188870	-	4	4
1	188888	+	6	6
1	188889	-	4	5
1	188899	+	7	7
1	188900	-	4	5
1	189192	+	4	4
1	189193	-	1	1
1	189204	+	4	4
1	189205	-	2	2
1	189214	+	3	4
1	189215	-	2	2
1	189231	+	5	5
1	189232	-	3	3
1	189238	+	4	5
1	189239	-	3	3
1	189253	+	5	5
1	189254	-	3	3
1	191420	+	9	9
1	191421	-	12	12
1	191443	+	6	7
1	191444	-	8	8
1	193381	+	6	7
1	193382	-	6	6
1	193393	+	7	7
1	193394	-	5	5
1	193432	+	4	4
1	193433	-	6	7
1	193494	+	6	6
1	193495	-	7	8
1	193508	+	5	5
1	193509	-	8	8
1	193515	+	4	5
1	193516	-	7	8
1	193524	+	5	5
1	193525	-	7	8
1	193526	+	5	6
1	193527	-	6	7
1	193587	+	6	6
1	193588	-	2	3
1	193607	+	8	8
1	193608	-	2	3
1	193639	+	7	8
1	193640	-	2	3
1	193656	+	9	9
1	193657	-	3	3
1	193665	+	8	9
1	193666	-	4	4
1	193693	+	7	8
1	193694	-	4	5
1	193852	+	6	8
1	193853	-	5	7
1	197160	+	7	7
1	197161	-	6	6
1	197166	+	9	9
1	197167	-	6	6
1	197201	+	11	11
1	197202	-	5	5
1	197229	+	9	9
1	197230	-	2	2
1	197236	+	9	10
1	197237	-	1	1
1	197249	+	8	9
1	197250	-	1	1
1	197263	+	10	10
1	197269	+	8	9
1	197320	+	7	7
1	197321	-	2	2
1	197350	+	7	7
1	197351	-	3	3
1	197362	+	5	6
1	197363	-	3	3
1	197373	+	6	6
1	197374	-	4	4
1	197390	+	5	6
1	197391	-	4	4
1	197543	+	3	4
1	197544	-	3	3
1	197792	+	7	7
1	197793	-	6	6
1	197801	+	7	8
1	197802	-	5	5
1	197813	+	6	7
1	197814	-	5	5
1	200955	+	6	6
1	200956	-	5	6
1	201348	+	6	10
1	201349	-	2	5
1	201379	-	2	8
1	213305	-	2	4
1	213333	-	4	6
1	213389	+	8	10
1	213390	-	6	8
1	213508	+	3	4
1	213509	-	4	4
1	213561	-	4	5
1	213578	-	7	7
1	213598	+	4	5
1	213599	-	7	7
1	213606	+	5	7
1	213607	-	6	6
1	213611	+	6	7
1	213612	-	6	7
1	213614	+	6	7
1	213615	-	6	7
1	213640	+	7	8
1	213641	-	5	7
1	213680	+	5	8
1	213681	-	3	6
1	213730	+	6	7
1	213731	-	11	12
1	214949	+	6	6
1	214950	-	3	4
1	222120	+	6	6
1	222121	-	5	6
1	222131	+	5	5
1	222132	-	4	5
1	222139	+	5	5
1	222140	-	6	6
1	230891	+	5	5
1	233602	+	6	6
1	233603	-	4	5
1	233613	+	6	7
1	233614	-	4	4
1	233626	+	7	7
1	233627	-	3	3
1	233633	+	7	7
1	233634	-	4	4
1	233951	+	4	5
1	233952	-	12	13
1	233982	+	4	5
1	233983	-	14	14
1	234018	+	3	3
1	234019	-	10	10
1	234026	+	3	3
1	234027	-	10	10
1	234136	+	3	4
1	234137	-	10	12
1	234144	+	3	4
1	234145	-	12	13
1	234221	+	4	5
1	234222	-	6	6
1	234256	+	4	4
1	234257	-	4	5
1	234333	+	3	4
1	234334	-	4	4
1	234361	+	5	5
1	234362	-	2	3
1	234370	+	3	3
1	234371	-	2	2
1	234384	+	3	3
1	234385	-	2	2
1	234417	+	5	5
1	234429	+	7	8
1	234539	+	4	5
1	234547	+	4	5
1	234617	+	3	4
1	234618	-	2	2
1	234628	+	2	2
1	234629	-	2	2
1	234948	+	6	6
1	234949	-	5	5
1	234950	+	6	6
1	234951	-	5	5
1	234967	+	7	7
1	234968	-	4	4
1	235188	+	9	9
1	235189	-	5	5
1	235190	+	9	9
1	235191	-	3	4
1	235342	+	5	5
1	235343	-	3	3
1	235345	+	5	6
1	235346	-	3	3
1	235375	+	7	7
1	235376	-	3	4
1	235556	+	5	5
1	235557	-	6	6
1	236051	+	3	4
1	236052	-	4	4
1	236121	+	4	5
1	236122	-	2	3
1	236182	+	5	5
1	236183	-	1	1
1	236189	+	5	6
1	236190	-	1	1
1	236221	+	7	7
1	236222	-	4	4
1	236273	+	3	3
1	236274	-	3	3
1	236276	+	3	3
1	236277	-	3	3
1	236395	+	4	4
1	236396	-	3	5
1	236418	-	3	3
1	236434	+	2	2
1	236435	-	3	3
1	236527	+	3	3
1	236528	-	8	9
1	238367	+	6	6
1	238368	-	5	6
1	238417	+	7	7
1	238418	-	4	4
1	238446	+	6	6
1	238447	-	4	4
1	238474	-	7	7
1	238482	+	2	2
1	238483	-	6	7
1	238487	+	2	2
1	238488	-	6	6
1	238490	+	2	2
1	238491	-	5	5
1	238492	+	2	2
1	238493	-	5	5
1	238497	+	2	2
1	238498	-	5	5
1	238509	+	1	1
1	238510	-	4	4
1	238512	+	1	1
1	238513	-	4	4
1	238515	+	1	1
1	238516	-	3	4
1	238518	+	1	1
1	238519	-	4	4
1	238675	+	3	3
1	238676	-	3	3
1	238705	+	3	3
1	238727	+	2	3
1	238741	+	3	3
1	238776	+	2	2
1	238817	+	1	1
1	238818	-	1	1
1	238822	+	1	1
1	238823	-	1	1
1	238831	-	1	1
1	238838	+	2	2
1	238839	-	1	1
1	238925	+	2	2
1	238926	-	3	3
1	238994	+	2	2
1	238995	-	4	4
1	239071	+	3	3
1	239072	-	1	1
1	239092	+	3	3
1	239093	-	1	1
1	239123	+	2	2
1	239134	+	3	3
1	239143	+	3	3
1	239179	+	4	5
1	239180	-	1	1
1	239229	+	7	7
1	239230	-	1	1
1	239249	+	7	7
1	239272	+	5	5
1	239273	-	1	1
1	239291	+	8	8
1	239292	-	2	2
1	239325	+	7	8
1	239326	-	3	3
1	239349	+	2	5
1	239350	-	3	4
1	240981	+	1	1
1	240982	-	12	12
1	240991	+	2	2
