chr	pos	strand	M	Cov
1	123652	+	9	9
1	123653	-	10	10
1	123661	+	8	9
1	123662	-	10	10
1	123810	+	10	10
1	123811	-	7	7
1	123812	+	10	10
1	123813	-	6	7
1	123835	+	9	9
1	123836	-	7	7
1	123837	+	9	9
1	123838	-	6	7
1	123998	+	2	2
1	123999	-	5	6
1	124025	+	2	2
1	124026	-	7	7
1	124191	+	10	11
1	124198	+	12	13
1	124199	-	3	4
1	124222	+	10	10
1	124223	-	7	7
1	124378	+	6	7
1	124379	-	3	3
1	124382	+	7	7
1	124383	-	3	3
1	124463	+	12	12
1	124464	-	5	5
1	124465	+	12	12
1	124466	-	5	5
1	124766	+	4	4
1	124767	-	3	3
1	124790	+	5	6
1	124791	-	4	4
1	124802	+	6	6
1	124803	-	3	3
1	125304	+	8	8
1	125305	-	16	16
1	125344	+	6	6
1	125345	-	15	16
1	125362	+	5	5
1	125363	-	13	14
1	125404	+	4	4
1	125405	-	10	10
1	125431	+	6	6
1	125432	-	7	7
1	125568	+	7	8
1	125569	-	4	4
1	125619	+	5	6
1	125620	-	6	7
1	125718	+	6	6
1	125719	-	4	4
1	125757	+	7	7
1	125763	+	7	7
1	125799	+	7	7
1	125800	-	3	3
1	125806	+	8	8
1	125807	-	3	3
1	125941	+	17	17
1	125942	-	7	8
1	125979	+	10	12
1	125980	-	10	10
1	126219	+	5	5
1	126220	-	13	13
1	126224	+	5	5
1	126225	-	11	12
1	126234	+	2	4
1	126235	-	10	11
1	126249	+	4	4
1	126250	-	10	10
1	126252	+	3	4
1	126253	-	9	9
1	126353	+	3	3
1	126354	-	10	10
1	126505	+	5	5
1	126506	-	11	11
1	126527	+	6	6
1	126528	-	10	10
1	126980	+	7	7
1	126981	-	11	12
1	127026	+	2	2
1	127027	-	6	7
1	127076	-	2	2
1	127183	+	5	5
1	127184	-	11	11
1	127185	+	5	5
1	127186	-	10	11
1	127269	+	2	2
1	127278	+	2	2
1	127284	+	2	2
1	127285	-	2	3
1	127372	+	5	5
1	127373	-	5	7
1	127378	+	5	6
1	127379	-	5	6
1	127393	+	5	5
1	127394	-	5	5
1	127396	+	4	5
1	127397	-	5	5
1	127405	+	5	6
1	127406	-	6	6
1	128018	+	3	4
1	128019	-	1	1
1	133142	+	2	3
1	133143	-	5	7
1	133169	+	5	5
1	133170	-	3	4
1	133176	+	5	5
1	133177	-	4	5
1	133178	+	4	5
1	133179	-	5	6
1	134687	+	6	7
1	134688	-	5	7
1	134689	+	9	9
1	134690	-	7	7
1	134700	+	10	10
1	134701	-	7	7
1	134751	+	9	9
1	134752	-	2	3
1	134762	+	7	9
1	134763	-	3	3
1	134817	+	5	5
1	134818	-	4	4
1	134823	+	7	7
1	134824	-	5	5
1	134857	+	6	6
1	134858	-	6	6
1	134920	+	5	6
1	134921	-	8	9
1	137008	-	2	7
1	137015	+	3	10
1	137016	-	3	7
1	137022	+	9	10
1	137023	-	8	8
1	137064	+	9	9
1	137065	-	8	8
1	137114	+	9	9
1	137115	-	7	7
1	137148	+	6	7
1	137149	-	4	5
1	137178	+	7	7
1	137179	-	4	4
1	137214	+	3	4
1	137215	-	5	5
1	137229	+	5	5
1	137230	-	4	5
1	137233	+	4	5
1	137234	-	5	5
1	137242	+	5	6
1	137243	-	4	4
1	137268	+	7	7
1	137269	-	5	6
1	137375	+	6	7
1	137376	-	3	3
1	137379	+	7	8
1	137380	-	3	3
1	137400	+	7	8
1	137401	-	5	5
1	137435	+	11	11
1	137436	-	3	3
1	137445	+	10	10
1	137446	-	2	2
1	137484	+	7	10
1	137485	-	2	2
1	137646	+	8	8
1	137649	+	8	9
1	137655	+	11	11
1	138607	+	3	3
1	138608	-	2	2
1	138614	+	3	3
1	138615	-	1	1
1	138624	+	4	4
1	138625	-	1	1
1	138632	+	4	4
1	138633	-	1	1
1	138637	+	3	4
1	138638	-	1	1
1	138648	+	2	3
1	138649	-	1	1
1	138695	+	3	4
1	138696	-	1	1
1	141456	+	2	6
1	147347	+	3	9
1	147348	-	5	12
1	153197	+	2	4
1	154098	+	8	8
1	154099	-	5	5
1	154108	+	8	9
1	154109	-	4	4
1	154110	+	10	10
1	154111	-	4	4
1	154119	+	8	8
1	154120	-	4	4
1	160259	+	9	9
1	160260	-	9	9
1	160269	+	9	9
1	160270	-	9	9
1	160279	+	5	5
1	160280	-	10	10
1	160428	+	13	15
1	160429	-	5	5
1	160607	+	3	3
1	160608	-	6	6
1	160706	+	5	5
1	160707	-	4	5
1	160732	+	3	3
1	160733	-	4	4
1	160793	+	2	2
1	160794	-	8	8
1	160869	+	5	6
1	160870	-	9	9
1	160902	+	7	7
1	160903	-	5	5
1	160910	+	8	8
1	160911	-	5	5
1	160927	+	8	8
1	160928	-	2	2
1	160974	+	4	4
1	160975	-	2	3
1	160998	+	3	3
1	160999	-	6	6
1	161000	+	3	3
1	161001	-	5	6
1	161017	+	1	1
1	161018	-	7	7
1	161030	+	1	1
1	161031	-	6	6
1	161041	+	2	2
1	161042	-	6	6
1	161043	+	2	2
1	161044	-	6	6
1	161075	+	5	5
1	161076	-	8	8
1	161094	+	7	7
1	161095	-	7	7
1	161209	+	8	8
1	161210	-	3	3
1	161214	+	9	9
1	161215	-	2	2
1	161271	+	4	4
1	161272	-	1	1
1	161385	+	5	5
1	161386	-	4	4
1	161390	+	5	5
1	161391	-	4	4
1	161410	+	7	7
1	161411	-	4	4
1	161413	+	6	6
1	161414	-	4	4
1	161499	+	1	1
1	161500	-	5	5
1	161543	+	3	3
1	161544	-	8	8
1	161556	+	8	8
1	161557	-	7	7
1	161589	+	9	9
1	161590	-	6	6
1	161595	+	10	10
1	161596	-	5	5
1	161677	+	6	6
1	161678	-	8	8
1	161682	+	6	6
1	161683	-	8	8
1	161790	+	3	5
1	161791	-	5	5
1	161792	+	4	4
1	161793	-	5	5
1	164722	+	4	4
1	164723	-	5	5
1	164733	+	2	2
1	164734	-	4	5
1	165075	+	4	4
1	165076	-	7	7
1	165091	+	5	5
1	165092	-	6	6
1	165139	+	1	1
1	165140	-	5	5
1	165141	+	2	2
1	165142	-	5	5
1	165145	+	3	3
1	165146	-	5	5
1	165358	+	3	3
1	165359	-	6	7
1	165369	+	2	2
1	165370	-	7	7
1	165521	+	2	2
1	165522	-	7	7
1	165535	+	2	2
1	165536	-	7	7
1	165540	+	2	3
1	165541	-	8	8
1	165581	+	2	3
1	165582	-	8	8
1	165604	-	9	9
1	165608	+	2	3
1	165609	-	9	10
1	165624	+	2	4
1	165625	-	13	13
1	165977	+	2	3
1	165978	-	5	5
1	165989	+	2	3
1	165990	-	6	6
1	165994	+	4	4
1	165995	-	6	6
1	166011	+	3	3
1	166012	-	5	5
1	166020	+	3	3
1	166021	-	5	6
1	166032	+	4	4
1	166033	-	5	5
1	167446	+	2	5
1	170309	+	2	9
1	173920	-	2	9
1	188561	+	9	9
1	188562	-	7	7
1	188728	+	10	10
1	188729	-	3	5
1	188851	+	4	8
1	188852	-	2	3
1	188869	+	6	6
1	188870	-	5	5
1	188888	+	7	7
1	188889	-	4	4
1	188899	+	4	4
1	188900	-	4	4
1	189192	+	6	7
1	189193	-	2	2
1	189204	+	7	7
1	189205	-	2	2
1	189214	+	5	6
1	189215	-	3	3
1	189231	+	5	6
1	189232	-	3	3
1	189238	+	5	6
1	189239	-	2	2
1	189253	+	5	5
1	189254	-	3	3
1	191420	+	11	11
1	191421	-	13	13
1	191443	+	12	13
1	191444	-	12	12
1	193381	+	6	7
1	193382	-	5	5
1	193393	+	8	8
1	193394	-	4	4
1	193432	+	11	11
1	193433	-	6	7
1	193494	+	8	8
1	193495	-	8	8
1	193508	+	7	7
1	193509	-	5	6
1	193515	+	6	6
1	193516	-	6	6
1	193524	+	7	7
1	193525	-	5	5
1	193526	+	6	6
1	193527	-	4	5
1	193587	+	8	8
1	193588	-	8	8
1	193607	+	9	9
1	193608	-	8	8
1	193639	+	11	13
1	193640	-	9	9
1	193656	+	14	14
1	193657	-	5	6
1	193665	+	14	14
1	193666	-	6	7
1	193693	+	9	11
1	193694	-	8	10
1	193852	+	8	10
1	193853	-	7	8
1	197160	+	9	9
1	197161	-	4	5
1	197166	+	8	8
1	197167	-	6	6
1	197201	+	10	11
1	197202	-	6	6
1	197229	+	6	6
1	197230	-	5	5
1	197236	+	5	7
1	197237	-	4	5
1	197249	+	7	7
1	197250	-	4	5
1	197263	+	7	8
1	197264	-	4	4
1	197269	+	7	7
1	197270	-	3	3
1	197320	+	5	5
1	197321	-	4	4
1	197350	+	4	4
1	197351	-	5	5
1	197362	+	3	3
1	197363	-	5	5
1	197373	+	2	2
1	197374	-	6	6
1	197390	+	3	3
1	197391	-	5	5
1	197543	+	6	8
1	197544	-	2	2
1	197792	+	9	11
1	197793	-	4	4
1	197801	+	11	11
1	197802	-	3	3
1	197813	+	9	9
1	197814	-	4	4
1	200955	+	2	2
1	200956	-	2	2
1	201348	+	3	5
1	213282	+	2	7
1	213304	+	8	11
1	213305	-	7	7
1	213332	+	4	11
1	213333	-	5	7
1	213389	+	11	11
1	213390	-	6	6
1	213508	+	7	8
1	213509	-	8	10
1	213560	+	7	7
1	213561	-	4	4
1	213577	+	7	8
1	213578	-	7	8
1	213598	+	8	8
1	213599	-	6	6
1	213606	+	8	8
1	213607	-	5	5
1	213611	+	6	7
1	213612	-	5	5
1	213614	+	8	8
1	213615	-	4	4
1	213640	+	9	9
1	213641	-	4	5
1	213680	+	3	5
1	213681	-	2	4
1	213730	+	6	9
1	213731	-	5	6
1	214949	+	8	11
1	214950	-	10	11
1	222120	+	4	4
1	222121	-	7	8
1	222131	+	3	3
1	222132	-	8	8
1	222139	+	3	3
1	222140	-	8	8
1	230891	+	5	11
1	230892	-	3	15
1	233602	+	5	5
1	233603	-	4	4
1	233613	+	4	4
1	233614	-	5	5
1	233626	+	4	4
1	233627	-	6	6
1	233633	+	4	4
1	233634	-	5	6
1	233644	-	2	6
1	233951	+	9	9
1	233952	-	12	12
1	233982	+	9	9
1	233983	-	11	12
1	234018	+	6	6
1	234019	-	6	6
1	234026	+	6	6
1	234027	-	4	4
1	234136	+	4	4
1	234137	-	8	9
1	234144	+	4	4
1	234145	-	9	9
1	234221	+	5	5
1	234222	-	8	8
1	234256	+	4	5
1	234257	-	7	7
1	234333	+	6	7
1	234334	-	4	4
1	234361	+	6	6
1	234362	-	2	4
1	234370	+	5	6
1	234371	-	3	3
1	234384	+	5	6
1	234385	-	3	3
1	234417	+	5	6
1	234418	-	3	3
1	234429	+	4	5
1	234430	-	3	3
1	234539	+	11	11
1	234540	-	5	5
1	234547	+	9	9
1	234548	-	5	5
1	234617	+	6	6
1	234618	-	7	7
1	234628	+	5	5
1	234629	-	9	9
1	234948	+	2	2
1	234949	-	5	5
1	234950	+	2	2
1	234951	-	5	5
1	234967	+	2	2
1	234968	-	7	8
1	235188	+	9	9
1	235189	-	1	1
1	235190	+	8	8
1	235191	-	1	1
1	235342	+	11	12
1	235343	-	1	1
1	235345	+	11	12
1	235346	-	1	1
1	235375	+	12	12
1	235376	-	1	1
1	235556	+	7	8
1	235557	-	6	6
1	236051	+	6	6
1	236052	-	2	2
1	236121	+	5	6
1	236122	-	1	1
1	236182	+	4	5
1	236183	-	3	3
1	236189	+	4	5
1	236190	-	2	3
1	236221	+	7	7
1	236222	-	3	4
1	236273	+	6	7
1	236274	-	2	2
1	236276	+	6	7
1	236277	-	1	1
1	236395	+	7	7
