chr	pos	strand	M	Cov
1	122814	+	5	5
1	122815	-	4	4
1	122921	+	5	6
1	122922	-	8	9
1	122934	+	7	8
1	122935	-	6	9
1	122940	+	7	8
1	122941	-	7	11
1	122943	+	7	8
1	122944	-	9	10
1	122953	+	7	7
1	122954	-	7	8
1	122958	+	6	7
1	122959	-	7	8
1	123077	+	3	3
1	123078	-	5	5
1	123113	+	1	1
1	123114	-	7	7
1	123158	+	5	5
1	123159	-	5	5
1	123169	+	5	5
1	123170	-	6	6
1	123172	+	4	5
1	123173	-	6	6
1	123187	+	2	3
1	123188	-	6	6
1	123210	+	5	5
1	123211	-	6	6
1	123222	+	5	5
1	123223	-	7	7
1	123263	+	3	3
1	123264	-	9	9
1	123272	+	3	3
1	123273	-	8	8
1	123275	+	3	4
1	123276	-	8	8
1	123365	+	4	4
1	123366	-	10	11
1	123377	+	2	3
1	123378	-	5	11
1	123610	+	6	10
1	123611	-	11	12
1	123628	+	5	5
1	123629	-	11	11
1	123652	+	6	6
1	123653	-	11	11
1	123661	+	5	5
1	123662	-	10	10
1	123810	+	11	11
1	123811	-	4	6
1	123812	+	9	10
1	123813	-	5	6
1	123835	+	9	10
1	123836	-	2	3
1	123837	+	9	10
1	123838	-	2	3
1	123998	+	9	9
1	123999	-	5	5
1	124025	+	8	8
1	124026	-	9	9
1	124191	+	5	9
1	124192	-	5	5
1	124198	+	8	10
1	124199	-	4	4
1	124222	+	9	10
1	124223	-	4	5
1	124378	+	6	6
1	124379	-	6	7
1	124382	+	6	8
1	124383	-	6	7
1	124463	+	6	6
1	124464	-	6	7
1	124465	+	6	6
1	124466	-	5	6
1	124766	+	4	4
1	124767	-	6	6
1	124790	+	3	3
1	124791	-	3	3
1	124802	+	4	4
1	124803	-	2	2
1	125304	+	9	9
1	125305	-	8	10
1	125344	+	4	4
1	125345	-	9	9
1	125362	+	2	3
1	125363	-	7	8
1	125404	+	3	3
1	125405	-	7	7
1	125431	+	5	5
1	125432	-	7	7
1	125568	+	6	6
1	125569	-	3	4
1	125619	+	9	9
1	125620	-	8	8
1	125718	+	4	4
1	125719	-	9	11
1	125757	+	4	4
1	125758	-	10	10
1	125763	+	4	4
1	125764	-	10	10
1	125799	+	4	5
1	125800	-	7	7
1	125806	+	4	5
1	125807	-	6	6
1	125941	+	11	11
1	125942	-	5	6
1	125979	+	8	8
1	125980	-	10	10
1	126219	+	3	3
1	126220	-	7	7
1	126224	+	4	4
1	126225	-	6	7
1	126234	+	3	3
1	126235	-	8	8
1	126249	+	3	3
1	126250	-	7	7
1	126252	+	3	3
1	126253	-	6	6
1	126353	+	4	4
1	126354	-	12	12
1	126505	+	5	5
1	126506	-	7	7
1	126527	+	6	6
1	126528	-	7	7
1	126980	+	4	4
1	126981	-	3	5
1	127027	-	2	2
1	127075	+	1	1
1	127076	-	3	4
1	127183	+	2	2
1	127184	-	3	3
1	127185	+	2	2
1	127186	-	2	3
1	127269	+	4	5
1	127270	-	6	7
1	127278	+	3	5
1	127279	-	8	8
1	127284	+	6	6
1	127285	-	7	7
1	127372	+	2	2
1	127373	-	8	9
1	127378	+	2	2
1	127379	-	7	9
1	127393	+	2	2
1	127394	-	7	8
1	127397	-	7	7
1	127405	+	2	2
1	127406	-	6	6
1	133142	+	3	5
1	133143	-	5	6
1	133169	+	2	4
1	133170	-	8	8
1	133176	+	3	4
1	133177	-	7	8
1	133178	+	3	4
1	133179	-	8	8
1	134687	+	5	5
1	134688	-	6	6
1	134689	+	5	5
1	134690	-	5	5
1	134700	+	5	5
1	134701	-	6	7
1	134751	+	3	3
1	134752	-	4	5
1	134762	+	4	4
1	134763	-	4	5
1	134817	+	5	5
1	134818	-	5	5
1	134823	+	5	5
1	134824	-	5	5
1	134857	+	6	6
1	134858	-	4	5
1	134920	+	8	10
1	134921	-	6	6
1	137015	+	2	5
1	137016	-	2	12
1	137022	+	4	4
1	137023	-	13	14
1	137064	+	2	2
1	137065	-	12	12
1	137114	+	4	4
1	137115	-	7	8
1	137148	+	5	5
1	137149	-	9	9
1	137178	+	3	4
1	137179	-	7	7
1	137214	+	7	7
1	137215	-	6	6
1	137229	+	7	7
1	137230	-	6	6
1	137233	+	7	7
1	137234	-	4	4
1	137242	+	8	8
1	137243	-	3	3
1	137268	+	8	8
1	137269	-	5	5
1	137375	+	11	13
1	137376	-	5	5
1	137379	+	12	13
1	137380	-	5	5
1	137400	+	11	11
1	137401	-	4	4
1	137435	+	7	7
1	137436	-	3	3
1	137445	+	7	8
1	137446	-	2	2
1	137484	+	7	7
1	137646	+	7	7
1	137647	-	1	1
1	137649	+	8	8
1	137650	-	2	2
1	137655	+	8	8
1	137656	-	2	2
1	138574	-	2	3
1	138602	-	1	1
1	138625	-	3	3
1	138632	+	2	3
1	138633	-	3	3
1	138638	-	3	3
1	138649	-	4	4
1	138695	+	2	4
1	138696	-	6	9
1	141456	+	3	7
1	141457	-	3	8
1	141462	-	3	7
1	151398	-	5	8
1	154098	+	8	8
1	154099	-	2	2
1	154108	+	8	8
1	154109	-	3	3
1	154110	+	8	8
1	154111	-	3	3
1	154119	+	7	8
1	154120	-	3	3
1	160259	+	6	6
1	160260	-	2	2
1	160269	+	8	8
1	160270	-	2	2
1	160279	+	7	8
1	160280	-	3	3
1	160428	+	6	6
1	160429	-	7	7
1	160607	+	3	3
1	160608	-	5	6
1	160706	+	2	2
1	160707	-	10	12
1	160732	+	4	5
1	160733	-	11	12
1	160793	+	6	6
1	160794	-	4	5
1	160869	+	6	7
1	160870	-	6	6
1	160902	+	4	4
1	160903	-	4	5
1	160910	+	3	3
1	160911	-	4	5
1	160927	+	5	5
1	160928	-	4	4
1	160974	+	4	4
1	160975	-	2	3
1	160998	+	4	4
1	160999	-	6	6
1	161000	+	4	4
1	161001	-	6	6
1	161017	+	2	2
1	161018	-	6	7
1	161030	+	2	2
1	161031	-	3	4
1	161041	+	3	3
1	161042	-	5	5
1	161043	+	3	3
1	161044	-	5	5
1	161075	+	2	2
1	161076	-	4	5
1	161094	+	2	2
1	161095	-	3	3
1	161209	+	2	2
1	161210	-	4	4
1	161214	+	2	2
1	161215	-	5	5
1	161271	+	2	3
1	161272	-	4	5
1	161385	+	8	8
1	161386	-	4	5
1	161390	+	8	8
1	161391	-	5	6
1	161410	+	7	8
1	161411	-	5	7
1	161413	+	7	8
1	161414	-	3	7
1	161499	+	5	5
1	161500	-	3	3
1	161543	+	3	3
1	161544	-	3	3
1	161556	+	4	4
1	161557	-	3	3
1	161589	+	5	5
1	161590	-	2	2
1	161595	+	5	5
1	161596	-	2	2
1	161677	+	8	9
1	161678	-	6	9
1	161682	+	8	9
1	161683	-	7	9
1	161790	+	3	4
1	161791	-	8	8
1	161792	+	4	4
1	161793	-	7	7
1	164722	+	2	2
1	164723	-	3	3
1	164733	+	2	2
1	164734	-	2	2
1	165075	+	7	7
1	165076	-	7	9
1	165091	+	9	9
1	165092	-	7	7
1	165139	+	3	3
1	165140	-	4	4
1	165141	+	3	3
1	165142	-	3	4
1	165145	+	3	3
1	165146	-	5	6
1	165358	+	6	6
1	165359	-	4	4
1	165369	+	4	6
1	165370	-	4	4
1	165521	+	2	2
1	165522	-	9	9
1	165535	+	2	2
1	165536	-	10	10
1	165540	+	2	2
1	165541	-	9	10
1	165581	+	1	1
1	165582	-	11	11
1	165604	-	12	12
1	165608	+	1	1
1	165609	-	10	10
1	165624	+	1	1
1	165625	-	10	10
1	165977	+	3	4
1	165978	-	5	6
1	165989	+	4	4
1	165990	-	6	6
1	165994	+	4	4
1	165995	-	6	6
1	166011	+	2	2
1	166012	-	6	6
1	166020	+	4	4
1	166021	-	6	6
1	166032	+	4	4
1	166033	-	6	6
1	166894	-	2	13
1	185472	-	1	1
1	188561	+	8	8
1	188562	-	6	6
1	188728	+	6	6
1	188729	-	6	6
1	188851	+	4	8
1	188852	-	2	3
1	188869	+	6	6
1	188888	+	6	6
1	188889	-	2	3
1	188899	+	6	6
1	188900	-	3	3
1	189192	+	9	9
1	189193	-	5	5
1	189204	+	6	8
1	189205	-	5	6
1	189214	+	6	8
1	189215	-	5	6
1	189231	+	6	6
1	189232	-	6	6
1	189238	+	5	5
1	189239	-	5	6
1	189253	+	4	4
1	189254	-	7	7
1	191403	+	2	4
1	191420	+	4	4
1	191421	-	5	5
1	191443	+	5	5
1	191444	-	7	7
1	193381	+	3	3
1	193382	-	10	11
1	193393	+	3	3
1	193394	-	10	12
1	193432	+	1	1
1	193433	-	7	8
1	193494	+	4	5
1	193495	-	2	2
1	193508	+	6	6
1	193509	-	2	3
1	193515	+	7	7
1	193516	-	3	3
1	193524	+	7	7
1	193525	-	3	3
1	193526	+	8	8
1	193527	-	2	3
1	193587	+	6	7
1	193588	-	4	5
1	193607	+	6	7
1	193608	-	5	6
1	193639	+	6	6
1	193640	-	3	4
1	193656	+	3	5
1	193657	-	6	6
1	193665	+	6	6
1	193666	-	6	8
1	193693	+	7	7
1	193694	-	10	10
1	193852	+	4	8
1	193853	-	5	5
1	197160	+	6	6
1	197161	-	5	6
1	197166	+	7	7
1	197167	-	6	6
1	197201	+	6	6
1	197202	-	7	7
1	197229	+	7	7
1	197230	-	6	6
1	197236	+	9	9
1	197237	-	6	6
1	197249	+	9	10
1	197250	-	4	4
1	197263	+	9	9
1	197264	-	3	3
1	197269	+	9	9
1	197270	-	2	2
1	197320	+	8	8
1	197321	-	4	4
1	197350	+	6	6
1	197351	-	4	4
1	197362	+	6	6
1	197363	-	5	5
1	197373	+	3	4
1	197374	-	5	5
1	197390	+	3	5
1	197391	-	5	5
1	197543	+	8	8
1	197544	-	5	6
1	197792	+	11	12
1	197793	-	6	6
1	197801	+	11	11
1	197802	-	7	7
1	197813	+	10	10
1	197814	-	6	6
1	200955	+	9	10
1	200956	-	8	8
1	201348	+	4	7
1	201349	-	2	7
1	208908	+	2	9
1	213282	+	3	8
1	213304	+	6	9
1	213305	-	3	7
1	213332	+	6	14
1	213333	-	2	7
1	213389	+	13	13
1	213390	-	10	10
1	213508	+	4	6
1	213509	-	4	4
1	213560	+	3	4
1	213577	+	5	7
1	213578	-	3	4
1	213598	+	8	8
1	213599	-	5	5
1	213606	+	8	8
1	213607	-	7	7
1	213611	+	8	8
1	213612	-	7	7
1	213614	+	8	8
1	213615	-	7	7
1	213640	+	8	8
1	213641	-	7	7
1	213680	+	3	8
1	213681	-	7	8
1	213730	+	7	7
1	213731	-	4	5
1	214949	+	7	8
1	214950	-	6	8
1	222120	+	4	5
1	222121	-	10	10
1	222131	+	5	5
1	222132	-	6	7
1	222139	+	6	6
1	222140	-	4	6
1	224643	+	2	7
1	230891	+	3	10
1	230892	-	2	7
1	233602	+	5	5
1	233603	-	3	4
1	233613	+	4	4
1	233614	-	4	5
1	233626	+	3	3
1	233627	-	3	4
1	233633	+	3	3
1	233634	-	2	4
1	233951	+	7	7
1	233952	-	10	10
1	233982	+	7	7
1	233983	-	6	6
1	234018	+	6	6
1	234019	-	2	2
1	234026	+	5	5
1	234027	-	3	3
1	234136	+	8	8
1	234137	-	7	8
1	234144	+	8	8
1	234145	-	6	6
1	234221	+	10	10
1	234222	-	6	7
1	234256	+	7	7
1	234257	-	3	7
1	234333	+	5	5
1	234334	-	9	9
1	234361	+	4	4
1	234362	-	5	6
1	234370	+	4	4
1	234371	-	4	4
1	234384	+	4	4
1	234385	-	3	3
1	234417	+	5	5
1	234418	-	8	8
1	234429	+	5	5
1	234430	-	8	8
1	234539	+	7	7
1	234540	-	6	6
1	234547	+	7	7
1	234548	-	6	6
1	234617	+	5	5
1	234618	-	6	6
1	234628	+	6	6
1	234629	-	4	5
1	234948	+	8	8
1	234950	+	8	8
1	234951	-	2	2
1	234967	+	6	7
1	234968	-	2	3
1	235188	+	8	9
1	235189	-	4	4
1	235190	+	5	9
1	235191	-	4	4
1	235342	+	11	11
1	235343	-	6	6
1	235345	+	10	11
1	235346	-	6	6
1	235375	+	10	11
1	235376	-	6	6
1	235556	+	6	6
1	235557	-	11	13
1	236051	+	5	5
1	236121	+	10	10
1	236122	-	2	3
1	236182	+	6	6
1	236183	-	4	5
1	236189	+	7	7
1	236190	-	5	5
1	236221	+	5	5
1	236222	-	4	5
1	236273	+	7	7
1	236274	-	4	4
1	236276	+	7	7
1	236277	-	3	4
1	236395	+	6	7
1	236396	-	3	3
1	236417	+	6	6
1	236418	-	2	2
1	236434	+	7	7
1	236435	-	3	3
1	236527	+	5	7
1	236528	-	8	8
1	238367	+	4	4
1	238368	-	11	12
1	238417	+	2	3
1	238418	-	9	9
1	238446	+	3	3
